TDATE,SKU,LOC,QTY,AISLE,COLUMN,SHELF,TYPE,IG,IPG,HTS,CLASS,PLANNING,ABC,UOM,CREATION,CAT
20181205,SKU4050,02D10,-10,02,D,10,LOC5,IG46,,HTS119,1,1,A,PC,20120113,CAT17
20181205,SKU4662,02G7,-49,02,G,7,LOC4,IG30,IPG318,HTS37,1,1,A,YD,20130515,CAT12
20181205,SKU4690,02G7,196,02,G,7,LOC4,IG30,IPG1860,HTS39,1,1,C,YD,20160614,CAT12
20181205,SKU4756,02C8,-33,02,C,8,LOC4,IG30,IPG652,HTS37,1,1,B,YD,20170614,CAT12
20181205,SKU4757,02C8,-33,02,C,8,LOC4,IG30,IPG652,HTS37,1,1,B,YD,20170614,CAT12
20181205,SKU4984,02H10,7,02,H,10,LOC5,IG31,IPG1504,HTS55,1,0,C,YD,20150529,CAT12
20181205,SKU5057,02B8,-26,02,B,8,LOC4,IG30,IPG1509,HTS41,1,1,A,YD,20140116,CAT12
20181205,SKU6013,02F8,-127,02,F,8,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20181205,SKU6015,02A9,8,02,A,9,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20181205,SKU6016,02H9,-5,02,H,9,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20181205,SKU6761,04L4,-46,04,L,4,LOC4,IG30,IPG1620,HTS55,1,0,A,YD,20100409,CAT12
20181205,SKU6761,05Z5,46,05,Z,5,LOC4,IG30,IPG1620,HTS55,1,0,A,YD,20100409,CAT12
20181205,SKU6782,02B7,11,02,B,7,LOC4,IG30,IPG1626,HTS46,1,1,A,YD,20111121,CAT12
20181205,SKU7608,08N1,6,08,N,1,LOC4,IG12,IPG81,HTS15,2,0,C,BX,20131217,CAT2
20181205,SKU7608,11N4,-1,11,N,4,LOC4,IG12,IPG81,HTS15,2,0,C,BX,20131217,CAT2
20181206,SKU10404,04V1,71,04,V,1,LOC4,IG35,IPG716,HTS19,1,1,A,YD,20110518,CAT12
20181206,SKU10695,03M1,-33,03,M,1,LOC4,IG35,IPG1560,HTS51,1,1,A,YD,20140211,CAT12
20181206,SKU10707,02J7,21,02,J,7,LOC4,IG35,IPG1562,HTS51,1,1,B,YD,20140211,CAT12
20181206,SKU10721,02J7,3,02,J,7,LOC4,IG35,IPG1563,HTS51,1,1,A,YD,20140716,CAT12
20181206,SKU10722,02J7,-32,02,J,7,LOC4,IG35,IPG1563,HTS51,1,1,B,YD,20140716,CAT12
20181206,SKU10729,02J7,-26,02,J,7,LOC4,IG35,IPG1615,HTS51,1,1,B,YD,20100510,CAT12
20181206,SKU10741,04H3,-30,04,H,3,LOC4,IG35,IPG1577,HTS51,1,1,A,YD,20140401,CAT12
20181206,SKU10745,02M8,66,02,M,8,LOC4,IG35,IPG1577,HTS51,1,1,A,YD,20140611,CAT12
20181206,SKU2026,02I8,-33,02,I,8,LOC4,IG30,IPG1517,HTS46,1,0,C,YD,20140207,CAT12
20181206,SKU2027,02O7,-33,02,O,7,LOC4,IG30,IPG1517,HTS46,1,1,C,YD,20140207,CAT12
20181206,SKU2118,02L8,-66,02,L,8,LOC4,IG33,IPG1704,HTS36,1,1,C,YD,20151112,CAT12
20181206,SKU2155,02L7,20,02,L,7,LOC4,IG54,,HTS119,1,1,A,PC,20110625,CAT16
20181206,SKU3134,02K10,1,02,K,10,LOC5,IG27,IPG1320,HTS50,1,0,C,RL,20171115,CAT7
20181206,SKU3289,02J10,4,02,J,10,LOC5,IG27,IPG1315,HTS50,1,0,C,RL,20171115,CAT7
20181206,SKU4050,02N9,-35,02,N,9,LOC4,IG46,,HTS119,1,1,A,PC,20120113,CAT17
20181206,SKU4484,02K10,-5,02,K,10,LOC5,IG27,IPG1313,HTS50,2,0,C,RL,20171115,CAT7
20181206,SKU4707,02K7,-30,02,K,7,LOC4,IG30,IPG1573,HTS46,1,1,A,YD,20160615,CAT12
20181206,SKU6015,02M9,12,02,M,9,LOC4,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20181206,SKU6322,02I7,-1,02,I,7,LOC4,IG52,,HTS119,1,1,B,PC,20110624,CAT16
20181206,SKU7652,02K10,-1,02,K,10,LOC5,IG22,IPG201,HTS48,2,0,C,RL,20140109,CAT7
20181206,SKU7838,02O9,-3,02,O,9,LOC4,IG45,,HTS24,1,1,B,PC,20110624,CAT17
20181206,SKU9148,02J8,-96,02,J,8,LOC4,IG54,,HTS119,1,0,A,PC,20110624,CAT16
20181206,SKU9148,02K7,96,02,K,7,LOC4,IG54,,HTS119,1,0,A,PC,20110624,CAT16
20181210,SKU10658,03J5,270,03,J,5,LOC4,IG31,IPG1784,HTS55,1,1,A,YD,20140106,CAT12
20181210,SKU10658,03Q3,-27,03,Q,3,LOC4,IG31,IPG1784,HTS55,1,1,A,YD,20140106,CAT12
20181210,SKU10658,05H5,-243,05,H,5,LOC4,IG31,IPG1784,HTS55,1,1,A,YD,20140106,CAT12
20181210,SKU10694,04L3,-5,04,L,3,LOC4,IG35,IPG1560,HTS51,1,0,A,YD,20140211,CAT12
20181210,SKU10694,05T4,-23,05,T,4,LOC4,IG35,IPG1560,HTS51,1,0,A,YD,20140211,CAT12
20181210,SKU10743,03D5,2,03,D,5,LOC4,IG35,IPG1577,HTS51,1,1,A,YD,20140611,CAT12
20181210,SKU10971,13C5,-258,13,C,5,LOC4,IG53,,HTS15,1,1,B,PC,20110624,CAT16
20181210,SKU10971,13M4,-40,13,M,4,LOC4,IG53,,HTS15,1,1,B,PC,20110624,CAT16
20181210,SKU2020,02Q8,-33,02,Q,8,LOC4,IG30,IPG970,HTS37,1,0,C,YD,20140207,CAT12
20181210,SKU2043,02P8,-6,02,P,8,LOC4,IG30,IPG1003,HTS33,1,1,C,YD,20140207,CAT12
20181210,SKU2044,02Q8,1,02,Q,8,LOC4,IG30,IPG1003,HTS33,1,1,C,YD,20140207,CAT12
20181210,SKU2045,02P8,32,02,P,8,LOC4,IG30,IPG1003,HTS33,1,1,C,YD,20140207,CAT12
20181210,SKU2046,02Q8,-5,02,Q,8,LOC4,IG30,IPG1003,HTS33,1,1,C,YD,20140207,CAT12
20181210,SKU3356,02Q9,-38,02,Q,9,LOC4,IG31,IPG1862,HTS55,1,1,C,YD,20160729,CAT12
20181210,SKU3573,02Q8,33,02,Q,8,LOC4,IG30,IPG594,HTS37,1,1,C,YD,20160609,CAT12
20181210,SKU4051,02P10,-4,02,P,10,LOC5,IG46,,HTS119,1,1,A,PC,20120113,CAT17
20181210,SKU4709,02P7,-57,02,P,7,LOC4,IG30,IPG1573,HTS46,1,1,A,YD,20160615,CAT12
20181210,SKU4984,02Q9,-23,02,Q,9,LOC4,IG31,IPG1504,HTS55,1,0,C,YD,20150529,CAT12
20181210,SKU5054,02Q9,17,02,Q,9,LOC4,IG30,IPG1848,HTS46,1,0,B,YD,20140116,CAT12
20181210,SKU9485,02P9,1,02,P,9,LOC4,IG26,IPG451,HTS56,2,0,C,BX,20180510,CAT7
20181210,SKU9486,02P9,3,02,P,9,LOC4,IG26,IPG451,HTS56,2,0,C,BX,20180506,CAT7
20181210,SKU9487,02P9,1,02,P,9,LOC4,IG26,IPG451,HTS56,2,0,C,BX,20180506,CAT7
20181210,SKU9494,02P9,-1,02,P,9,LOC4,IG26,IPG452,HTS56,2,0,C,BX,20180506,CAT7
20181210,SKU9836,37T4,1,37,T,4,LOC4,IG65,,HTS119,1,1,C,BX,20090825,CAT14
20181210,SKU9839,99REC,-4,,,0,,IG65,,HTS119,1,1,C,BX,20090825,CAT14
20181210,SKU9843,11Y2,3,11,Y,2,LOC4,IG65,,HTS119,1,1,B,BX,20090825,CAT14
20181211,SKU10409,02U7,-1,02,U,7,LOC4,IG35,IPG716,HTS19,1,1,B,YD,20110518,CAT12
20181211,SKU10722,02X8,-64,02,X,8,LOC4,IG35,IPG1563,HTS51,1,1,B,YD,20140716,CAT12
20181211,SKU10723,02S8,-3,02,S,8,LOC4,IG35,IPG1563,HTS51,1,1,A,YD,20140716,CAT12
20181211,SKU10724,02X8,-27,02,X,8,LOC4,IG35,IPG1563,HTS51,1,1,B,YD,20140716,CAT12
20181211,SKU10733,02W7,27,02,W,7,LOC4,IG35,IPG1522,HTS51,1,0,C,YD,20130111,CAT12
20181211,SKU1816,02V7,-1,02,V,7,LOC4,IG32,IPG1540,HTS61,1,1,C,BX,20140114,CAT9
20181211,SKU1873,02Z10,-1,02,Z,10,LOC5,IG32,IPG1550,HTS61,1,1,B,BX,20140114,CAT9
20181211,SKU1943,02T7,-41,02,T,7,LOC4,IG33,IPG1610,HTS36,1,1,C,YD,20151112,CAT12
20181211,SKU2049,02T7,-44,02,T,7,LOC4,IG33,IPG1611,HTS36,1,1,C,YD,20151112,CAT12
20181211,SKU2050,02T7,41,02,T,7,LOC4,IG33,IPG1611,HTS36,1,1,C,YD,20151112,CAT12
20181211,SKU2057,02T7,-30,02,T,7,LOC4,IG33,IPG1623,HTS36,1,1,C,YD,20151112,CAT12
20181211,SKU2095,02U8,55,02,U,8,LOC4,IG33,IPG1693,HTS36,1,1,C,YD,20140911,CAT12
20181211,SKU2100,02T7,92,02,T,7,LOC4,IG33,IPG1695,HTS36,1,1,A,YD,20140911,CAT12
20181211,SKU2106,02U7,52,02,U,7,LOC4,IG30,IPG1684,HTS43,1,1,A,YD,20061122,CAT12
20181211,SKU2108,02X8,-435,02,X,8,LOC4,IG30,IPG1684,HTS43,1,1,A,YD,20061122,CAT12
20181211,SKU2119,02U8,-1,02,U,8,LOC4,IG33,IPG1704,HTS36,1,1,B,YD,20151112,CAT12
20181211,SKU219,02U9,-8,02,U,9,LOC4,IG22,IPG1206,HTS48,2,0,C,RL,20171211,CAT7
20181211,SKU2420,02T8,-2,02,T,8,LOC4,IG26,IPG1270,HTS56,2,0,C,BX,20171115,CAT7
20181211,SKU3114,02S10,-5,02,S,10,LOC5,IG27,IPG1316,HTS50,1,0,C,RL,20171115,CAT7
20181211,SKU3118,02S10,-2,02,S,10,LOC5,IG27,IPG1316,HTS50,1,0,C,RL,20171115,CAT7
20181211,SKU3138,02S10,-2,02,S,10,LOC5,IG27,IPG1320,HTS50,1,0,C,RL,20171115,CAT7
20181211,SKU3475,02W9,-33,02,W,9,LOC4,IG30,IPG1022,HTS36,1,1,C,YD,20160609,CAT12
20181211,SKU35,02S7,300,02,S,7,LOC4,IG31,IPG1580,HTS55,1,1,A,YD,20170905,CAT12
20181211,SKU3739,04U2,-33,04,U,2,LOC4,IG30,IPG1571,HTS37,1,1,C,YD,20170605,CAT12
20181211,SKU4541,12Z7,-62,12,Z,7,LOC4,IG46,,HTS119,1,1,A,PC,20120807,CAT17
20181211,SKU4541,13R6,107,13,R,6,LOC4,IG46,,HTS119,1,1,A,PC,20120807,CAT17
20181211,SKU4657,02V8,-28,02,V,8,LOC4,IG30,IPG317,HTS37,1,0,C,YD,20130515,CAT12
20181211,SKU4685,02S8,-55,02,S,8,LOC4,IG30,IPG1860,HTS39,1,0,C,YD,20140417,CAT12
20181211,SKU4687,02U7,-42,02,U,7,LOC4,IG30,IPG1860,HTS39,1,1,A,YD,20140417,CAT12
20181211,SKU4687,02V7,-6,02,V,7,LOC4,IG30,IPG1860,HTS39,1,1,A,YD,20140417,CAT12
20181211,SKU4702,02U7,2,02,U,7,LOC4,IG31,IPG1572,HTS55,1,1,A,YD,20140414,CAT12
20181211,SKU4706,02U7,-38,02,U,7,LOC4,IG31,IPG1572,HTS55,1,1,A,YD,20140414,CAT12
20181211,SKU5048,02W9,25,02,W,9,LOC4,IG35,IPG1619,HTS58,1,0,B,YD,20150706,CAT12
20181211,SKU6014,02S9,1,02,S,9,LOC4,IG52,,HTS119,1,0,A,BX,20110624,CAT16
20181211,SKU6589,02S7,-3,02,S,7,LOC4,IG31,IPG1471,HTS55,1,1,A,YD,20160323,CAT12
20181211,SKU6589,02Y8,-30,02,Y,8,LOC4,IG31,IPG1471,HTS55,1,1,A,YD,20160323,CAT12
20181211,SKU6780,02T7,-44,02,T,7,LOC4,IG30,IPG1626,HTS46,1,1,A,YD,20111121,CAT12
20181211,SKU7992,02W10,42,02,W,10,LOC5,IG45,,HTS24,1,1,A,PC,20110624,CAT17
20181211,SKU8012,15Q5,-88,15,Q,5,LOC4,IG45,,HTS24,1,1,C,BX,20110624,CAT17
20181211,SKU8633,02R7,-30,02,R,7,LOC4,IG53,,HTS119,1,1,A,PC,20110624,CAT16
20181211,SKU9242,02Y9,-2,02,Y,9,LOC4,IG22,IPG231,HTS48,1,1,B,RL,20060706,CAT7
20181212,SKU10769,04G5,1,04,G,5,LOC4,IG31,IPG1888,HTS55,1,1,A,YD,20140225,CAT12
20181212,SKU10769,04R3,1,04,R,3,LOC4,IG31,IPG1888,HTS55,1,1,A,YD,20140225,CAT12
20181212,SKU3083,08A4,-1,08,A,4,LOC4,IG14,IPG1049,HTS119,1,1,A,BX,20020115,CAT8
20181212,SKU3083,08B2,8,08,B,2,LOC4,IG14,IPG1049,HTS119,1,1,A,BX,20020115,CAT8
20181212,SKU5018,03M3,-16,03,M,3,LOC4,IG30,IPG1006,HTS40,1,1,A,YD,20140116,CAT12
20181212,SKU5018,99D11,-54,99,D,11,LOC5,IG30,IPG1006,HTS40,1,1,A,YD,20140116,CAT12
20181212,SKU5019,99D11,-6,99,D,11,LOC5,IG30,IPG1006,HTS40,1,1,A,YD,20140116,CAT12
20181212,SKU5020,99D11,-31,99,D,11,LOC5,IG30,IPG1006,HTS40,1,1,A,YD,20140116,CAT12
20181212,SKU5023,03I4,27,03,I,4,LOC4,IG30,IPG1006,HTS40,1,1,A,YD,20140116,CAT12
20181212,SKU5023,99D11,-27,99,D,11,LOC5,IG30,IPG1006,HTS40,1,1,A,YD,20140116,CAT12
20181212,SKU5025,03I4,-32,03,I,4,LOC4,IG31,IPG2,HTS53,1,0,A,YD,20140123,CAT12
20181212,SKU5025,04J1,35,04,J,1,LOC4,IG31,IPG2,HTS53,1,0,A,YD,20140123,CAT12
20181212,SKU5065,04K1,13,04,K,1,LOC4,IG31,IPG1504,HTS55,1,0,C,YD,20140116,CAT12
20181212,SKU5065,99D11,27,99,D,11,LOC5,IG31,IPG1504,HTS55,1,0,C,YD,20140116,CAT12
20181212,SKU9064,08G2,1,08,G,2,LOC4,IG13,IPG1488,HTS119,1,1,A,BX,20140318,CAT3
20181212,SKU9071,10A6,15,10,A,6,LOC4,IG13,IPG1489,HTS15,1,1,A,BX,20090217,CAT3
20181213,SKU10732,03I4,15,03,I,4,LOC4,IG35,IPG1522,HTS51,1,0,C,YD,20130410,CAT12
20181213,SKU1094,02G1,-0.03,02,G,1,LOC4,IG29,IPG985,HTS61,1,1,A,BX,20130911,CAT8
20181213,SKU2045,04D5,-32,04,D,5,LOC4,IG30,IPG1003,HTS33,1,1,C,YD,20140207,CAT12
20181213,SKU2046,02Q8,-5,02,Q,8,LOC4,IG30,IPG1003,HTS33,1,1,C,YD,20140207,CAT12
20181213,SKU2104,04K4,-134,04,K,4,LOC4,IG33,IPG1695,HTS36,1,1,C,YD,20140911,CAT12
20181213,SKU3470,03R1,33,03,R,1,LOC4,IG30,IPG1022,HTS36,1,1,B,YD,20160609,CAT12
20181213,SKU4687,03K2,-9,03,K,2,LOC4,IG30,IPG1860,HTS39,1,1,A,YD,20140417,CAT12
20181213,SKU4687,04I5,-46,04,I,5,LOC4,IG30,IPG1860,HTS39,1,1,A,YD,20140417,CAT12
20181213,SKU4687,04M3,-6,04,M,3,LOC4,IG30,IPG1860,HTS39,1,1,A,YD,20140417,CAT12
20181213,SKU4687,05O5,-5,05,O,5,LOC4,IG30,IPG1860,HTS39,1,1,A,YD,20140417,CAT12
20181213,SKU4702,03A1,-1,03,A,1,LOC4,IG31,IPG1572,HTS55,1,1,A,YD,20140414,CAT12
20181213,SKU4702,03A4,46,03,A,4,LOC4,IG31,IPG1572,HTS55,1,1,A,YD,20140414,CAT12
20181213,SKU4702,03K5,30,03,K,5,LOC4,IG31,IPG1572,HTS55,1,1,A,YD,20140414,CAT12
20181213,SKU4702,04K1,-38,04,K,1,LOC4,IG31,IPG1572,HTS55,1,1,A,YD,20140414,CAT12
20181213,SKU4706,02U7,76,02,U,7,LOC4,IG31,IPG1572,HTS55,1,1,A,YD,20140414,CAT12
20181213,SKU5024,02B8,-22,02,B,8,LOC4,IG31,IPG2,HTS53,1,0,A,YD,20140123,CAT12
20181213,SKU5024,05X3,-5,05,X,3,LOC4,IG31,IPG2,HTS53,1,0,A,YD,20140123,CAT12
20181213,SKU5060,03F1,-5,03,F,1,LOC4,IG30,IPG1591,HTS41,1,1,A,YD,20140123,CAT12
20181213,SKU5060,03J3,-22,03,J,3,LOC4,IG30,IPG1591,HTS41,1,1,A,YD,20140123,CAT12
20181213,SKU5060,99D11,-106,99,D,11,LOC5,IG30,IPG1591,HTS41,1,1,A,YD,20140123,CAT12
20181213,SKU6785,03J1,-6,03,J,1,LOC4,IG30,IPG1626,HTS46,1,1,A,YD,20140210,CAT12
20181213,SKU6785,04E2,-3,04,E,2,LOC4,IG30,IPG1626,HTS46,1,1,A,YD,20140210,CAT12
20181213,SKU9655,41F10,-4,41,F,10,LOC5,IG26,IPG477,HTS56,1,1,C,BX,20000930,CAT7
20190114,SKU7312,01U2,-2,01,U,2,LOC4,IG3,IPG1179,HTS97,1,1,A,BX,20131219,CAT1
20190114,SKU7313,01K2,-3,01,K,2,LOC4,IG2,IPG1181,HTS97,2,0,C,BX,20131219,CAT1
20190114,SKU7314,01H3,-1,01,H,3,LOC4,IG2,IPG1182,HTS97,2,0,B,BX,20131219,CAT1
20190114,SKU7315,01V1,3,01,V,1,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20130729,CAT1
20190114,SKU7315,01V2,-3,01,V,2,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20130729,CAT1
20190114,SKU7316,01R2,9,01,R,2,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20131219,CAT1
20190114,SKU7318,01N2,-2,01,N,2,LOC4,IG2,IPG1182,HTS97,2,0,B,BX,20131219,CAT1
20190114,SKU7319,01C1,11,01,C,1,LOC4,IG2,IPG1182,HTS97,2,0,A,BX,20141106,CAT1
20190114,SKU7323,01N2,1,01,N,2,LOC4,IG2,IPG1181,HTS97,2,0,C,BX,20131219,CAT1
20190114,SKU7324,01M1,2,01,M,1,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20131219,CAT1
20190114,SKU7325,01U2,-3,01,U,2,LOC4,IG2,IPG1181,HTS97,2,0,C,BX,20131219,CAT1
20190114,SKU7327,01C1,-12,01,C,1,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20131219,CAT1
20190114,SKU7328,01R1,-4,01,R,1,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20131219,CAT1
20190114,SKU7337,01K2,3,01,K,2,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20131219,CAT1
20190114,SKU7342,01M1,-1,01,M,1,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20131219,CAT1
20190114,SKU7344,01W1,-1,01,W,1,LOC4,IG2,IPG1181,HTS97,2,0,C,BX,20131219,CAT1
20190114,SKU7348,01T2,-1,01,T,2,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20131219,CAT1
20190114,SKU7353,01Q1,6,01,Q,1,LOC4,IG2,IPG1181,HTS97,2,0,C,BX,20140109,CAT1
20190114,SKU7354,01S1,-1,01,S,1,LOC4,IG2,IPG1181,HTS97,2,0,C,BX,20140109,CAT1
20190114,SKU7355,01Q1,1,01,Q,1,LOC4,IG2,IPG1181,HTS97,2,0,C,BX,20140109,CAT1
20190114,SKU7355,01T2,-1,01,T,2,LOC4,IG2,IPG1181,HTS97,2,0,C,BX,20140109,CAT1
20190114,SKU7361,01Q1,-8,01,Q,1,LOC4,IG2,IPG1181,HTS97,2,0,A,BX,20140109,CAT1
20190114,SKU8588,01O2,1,01,O,2,LOC4,IG2,IPG324,HTS97,1,1,C,BX,20000930,CAT1
20190114,SKU8588,01W3,1,01,W,3,LOC4,IG2,IPG324,HTS97,1,1,C,BX,20000930,CAT1
20190114,SKU8589,01M2,-1,01,M,2,LOC4,IG2,IPG321,HTS97,1,1,B,BX,20000930,CAT1
20190114,SKU8592,01F1,10,01,F,1,LOC4,IG2,IPG321,HTS97,1,1,A,BX,20001001,CAT1
20190114,SKU8592,01F2,-6,01,F,2,LOC4,IG2,IPG321,HTS97,1,1,A,BX,20001001,CAT1
20190114,SKU8595,01J2,-7,01,J,2,LOC4,IG2,IPG324,HTS97,1,1,A,BX,20000930,CAT1
20190114,SKU8596,01X2,1,01,X,2,LOC4,IG2,IPG321,HTS97,1,1,C,BX,20001027,CAT1
20190114,SKU8597,01E2,-1,01,E,2,LOC4,IG2,IPG324,HTS97,1,1,A,BX,20000930,CAT1
20190114,SKU8597,01P2,8,01,P,2,LOC4,IG2,IPG324,HTS97,1,1,A,BX,20000930,CAT1
20190114,SKU8598,01A3,3,01,A,3,LOC4,IG2,IPG321,HTS97,1,1,C,BX,20000929,CAT1
20190114,SKU8598,01V1,2,01,V,1,LOC4,IG2,IPG321,HTS97,1,1,C,BX,20000929,CAT1
20190114,SKU8604,01M1,1,01,M,1,LOC4,IG2,IPG327,HTS97,1,1,A,BX,20000930,CAT1
20190114,SKU8605,01I1,-8,01,I,1,LOC4,IG2,IPG328,HTS97,1,1,A,BX,20000930,CAT1
20190114,SKU8606,01G2,-1,01,G,2,LOC4,IG2,IPG328,HTS97,1,1,A,BX,20000930,CAT1
20190114,SKU8606,01Q2,5,01,Q,2,LOC4,IG2,IPG328,HTS97,1,1,A,BX,20000930,CAT1
20190114,SKU8607,01R1,2,01,R,1,LOC4,IG2,IPG327,HTS97,1,1,B,BX,20001006,CAT1
20190114,SKU8620,01T1,-6,01,T,1,LOC4,IG3,IPG491,HTS97,1,1,A,BX,20010206,CAT1
20190114,SKU8621,01T1,-1,01,T,1,LOC4,IG3,IPG491,HTS97,2,0,C,BX,20030204,CAT1
20190114,SKU8622,01U1,2,01,U,1,LOC4,IG3,IPG491,HTS97,1,1,A,BX,20021003,CAT1
20190114,SKU8623,01O1,-3,01,O,1,LOC4,IG3,IPG491,HTS97,1,1,A,BX,20030725,CAT1
20190114,SKU8623,01R2,3,01,R,2,LOC4,IG3,IPG491,HTS97,1,1,A,BX,20030725,CAT1
20190114,SKU8624,01M2,-1,01,M,2,LOC4,IG3,IPG491,HTS97,1,0,C,BX,20020930,CAT1
20190114,SKU8625,01N1,-1,01,N,1,LOC4,IG3,IPG491,HTS97,1,1,A,BX,20021003,CAT1
20190114,SKU8625,01X2,-1,01,X,2,LOC4,IG3,IPG491,HTS97,1,1,A,BX,20021003,CAT1
20190114,SKU8628,01T1,7,01,T,1,LOC4,IG3,IPG491,HTS97,1,1,B,BX,20030204,CAT1
20190114,SKU8628,01T2,-8,01,T,2,LOC4,IG3,IPG491,HTS97,1,1,B,BX,20030204,CAT1
20190115,SKU1009,02H4,-1,02,H,4,LOC4,IG29,IPG978,HTS61,1,1,A,BX,20040727,CAT8
20190115,SKU1013,02A4,-2,02,A,4,LOC4,IG29,IPG979,HTS61,1,1,A,BX,20120301,CAT8
20190115,SKU1014,02C4,-1,02,C,4,LOC4,IG29,IPG979,HTS61,1,1,B,BX,20120301,CAT8
20190115,SKU1028,02B3,-1,02,B,3,LOC4,IG29,IPG980,HTS61,1,1,A,BX,20120301,CAT8
20190115,SKU1034,02A3,1,02,A,3,LOC4,IG29,IPG980,HTS61,1,1,A,BX,20120301,CAT8
20190115,SKU1041,02G4,1,02,G,4,LOC4,IG29,IPG980,HTS61,1,1,B,BX,20161116,CAT8
20190115,SKU1044,02B1,-3,02,B,1,LOC4,IG29,IPG981,HTS61,1,1,A,BX,20110127,CAT8
20190115,SKU1055,02G4,-1,02,G,4,LOC4,IG29,IPG981,HTS61,1,1,B,BX,20161116,CAT8
20190115,SKU1064,02C5,-2,02,C,5,LOC4,IG29,IPG982,HTS61,1,0,C,BX,20110127,CAT8
20190115,SKU10675,02B5,-124,02,B,5,LOC4,IG35,IPG1561,HTS51,1,1,A,YD,20160128,CAT12
20190115,SKU1082,02F2,-0.22,02,F,2,LOC4,IG29,IPG986,HTS61,1,1,A,BX,20130814,CAT8
20190115,SKU1092,02A4,-1,02,A,4,LOC4,IG29,IPG985,HTS61,1,1,A,BX,20130911,CAT8
20190115,SKU1094,02G1,1,02,G,1,LOC4,IG29,IPG985,HTS61,1,1,A,BX,20130911,CAT8
20190115,SKU1096,02E1,-1,02,E,1,LOC4,IG29,IPG985,HTS61,1,1,A,BX,20150330,CAT8
20190115,SKU1097,02F1,1,02,F,1,LOC4,IG29,IPG985,HTS61,1,1,A,BX,20150330,CAT8
20190115,SKU1097,02F2,-1,02,F,2,LOC4,IG29,IPG985,HTS61,1,1,A,BX,20150330,CAT8
20190115,SKU1104,02E5,-2,02,E,5,LOC4,IG29,IPG988,HTS61,1,1,A,BX,20011120,CAT8
20190115,SKU1118,02E5,-1,02,E,5,LOC4,IG29,IPG988,HTS61,1,1,B,BX,20100708,CAT8
20190115,SKU1132,02H1,1,02,H,1,LOC4,IG29,IPG988,HTS61,1,1,A,BX,20010816,CAT8
20190115,SKU1134,02G5,-1,02,G,5,LOC4,IG29,IPG988,HTS61,1,1,B,BX,20011120,CAT8
20190115,SKU1135,02J3,-1,02,J,3,LOC4,IG29,IPG988,HTS61,1,0,C,BX,20011018,CAT8
20190115,SKU1137,02D3,1,02,D,3,LOC4,IG29,IPG988,HTS61,2,0,C,BX,20011120,CAT8
20190115,SKU1141,02H4,1,02,H,4,LOC4,IG29,IPG988,HTS61,1,1,B,BX,20010816,CAT8
20190115,SKU1145,02I2,-1,02,I,2,LOC4,IG29,IPG989,HTS61,1,1,B,BX,20040803,CAT8
20190115,SKU1179,02H3,-1,02,H,3,LOC4,IG29,IPG1009,HTS61,1,1,C,BX,20130918,CAT8
20190115,SKU1802,02B3,-1,02,B,3,LOC4,IG29,IPG202,HTS61,1,1,A,BX,20150818,CAT8
20190115,SKU1999,02G2,-22,02,G,2,LOC4,IG31,IPG592,HTS55,1,1,C,YD,20160509,CAT12
20190115,SKU3334,02F2,-1,02,F,2,LOC4,IG29,IPG1931,HTS61,1,1,B,BX,20130918,CAT8
20190115,SKU3335,02G3,1,02,G,3,LOC4,IG29,IPG1931,HTS61,2,0,C,BX,20130918,CAT8
20190115,SKU3336,02C4,-1,02,C,4,LOC4,IG29,IPG1931,HTS61,1,1,B,BX,20130924,CAT8
20190115,SKU3337,02G3,-1,02,G,3,LOC4,IG29,IPG1931,HTS61,1,0,C,BX,20130918,CAT8
20190115,SKU4687,02B5,-264,02,B,5,LOC4,IG30,IPG1860,HTS39,1,1,A,YD,20140417,CAT12
20190115,SKU4703,02B5,-18,02,B,5,LOC4,IG31,IPG1572,HTS55,1,1,A,YD,20160318,CAT12
20190115,SKU544,02B2,-1,02,B,2,LOC4,IG29,IPG719,HTS61,1,1,C,BX,20130924,CAT8
20190115,SKU592,02F4,1,02,F,4,LOC4,IG29,IPG722,HTS61,1,1,A,BX,20130924,CAT8
20190115,SKU595,02E5,-1,02,E,5,LOC4,IG29,IPG722,HTS61,1,1,B,BX,20130918,CAT8
20190115,SKU6471,02H5,233,02,H,5,LOC4,IG38,IPG185,HTS61,1,1,B,SQFT,20180316,CAT8
20190115,SKU6481,02G6,-50,02,G,6,LOC4,IG38,IPG185,HTS61,1,1,A,SQFT,20101103,CAT8
20190115,SKU6491,02A6,-208,02,A,6,LOC4,IG38,IPG185,HTS61,1,1,A,SQFT,20101103,CAT8
20190115,SKU6498,02H5,783,02,H,5,LOC4,IG38,IPG185,HTS61,1,1,A,SQFT,20101103,CAT8
