ITDATE,SKU,ITQTY,ITSTUN,IG,IPG,HTS,CLASS,PLANNING,ABC,UOM,CREATION,CAT
20071008,SKU5920,-1,BX,IG7,IPG1086,HTS95,1,1,A,BX,20050718,CAT8
20071008,SKU7366,-1,SKID,IG6,IPG344,HTS67,1,1,A,SKID,20050517,CAT3
20071008,SKU7390,6,BDL,IG13,IPG205,HTS65,1,1,A,BDL,20000930,CAT3
20071008,SKU904,1,BX,IG29,IPG975,HTS61,1,1,C,BX,20040727,CAT8
20071009,SKU7465,-12,BX,IG6,IPG412,HTS67,1,1,A,BX,20060227,CAT3
20071009,SKU7468,-20,BX,IG6,IPG413,HTS67,1,1,A,BX,20060216,CAT3
20071009,SKU7471,-10,BX,IG6,IPG412,HTS67,1,1,A,BX,20060214,CAT3
20071009,SKU7476,-14,BX,IG6,IPG413,HTS67,1,1,B,BX,20060216,CAT3
20071009,SKU7477,-7,BX,IG6,IPG413,HTS67,1,1,A,BX,20060526,CAT3
20071010,SKU8591,-1,BX,IG2,IPG321,HTS97,1,1,C,BX,20000930,CAT1
20071010,SKU8595,3,BX,IG2,IPG324,HTS97,1,1,A,BX,20000930,CAT1
20071010,SKU967,-1,BX,IG29,IPG977,HTS61,1,1,C,BX,20040727,CAT8
20071011,SKU8764,3,BX,IG11,IPG520,HTS6,1,1,A,BX,20000930,CAT5
20071012,SKU9024,2,BX,IG12,IPG238,HTS15,1,1,C,BG,20000929,CAT2
20071012,SKU9036,1,BD,IG12,IPG244,HTS65,1,0,A,BDL,20000929,CAT2
20071012,SKU9043,1,BG,IG12,IPG247,HTS15,1,0,B,BG,20000930,CAT2
20071012,SKU9044,3,BG,IG12,IPG248,HTS15,2,0,B,BG,20000930,CAT2
20071012,SKU9063,6,BX,IG13,IPG360,HTS119,1,1,C,BX,20000930,CAT3
20071012,SKU9065,1,BX,IG13,IPG361,HTS119,1,1,A,BX,20000930,CAT3
20071015,SKU3735,-25,BX,IG13,IPG366,HTS15,1,1,B,BX,20061018,CAT3
20071015,SKU6509,-0.59,SF,IG38,IPG446,HTS61,1,1,A,SQFT,20101104,CAT8
20071015,SKU6513,-0.59,SF,IG38,IPG446,HTS61,1,1,A,SQFT,20101104,CAT8
20071015,SKU6532,-0.59,SF,IG38,IPG446,HTS61,1,1,A,SQFT,20101104,CAT8
20071017,SKU7390,-1,BDL,IG13,IPG205,HTS65,1,1,A,BDL,20000930,CAT3
20071017,SKU7461,-1,BX,IG6,IPG412,HTS67,1,1,A,BX,20060214,CAT3
20071017,SKU7471,-17,BX,IG6,IPG412,HTS67,1,1,A,BX,20060214,CAT3
20071017,SKU7476,-1,BX,IG6,IPG413,HTS67,1,1,B,BX,20060216,CAT3
20071018,SKU8600,-1,BX,IG2,IPG328,HTS97,1,1,A,BX,20000930,CAT1
20071022,SKU8821,2,BX,IG5,IPG1624,HTS67,1,0,B,BX,20001006,CAT2
20071023,SKU9070,-108,BX,IG13,IPG365,HTS119,1,1,A,BX,20051027,CAT3
20071023,SKU9079,3,BX,IG13,IPG374,HTS119,1,1,A,BX,20000930,CAT3
20071023,SKU9080,2,BX,IG13,IPG374,HTS119,1,0,C,BX,20000930,CAT3
20071023,SKU9100,0.5,BX,IG13,IPG393,HTS15,1,0,C,BX,20001002,CAT3
20071023,SKU9102,-2,BX,IG13,IPG394,HTS15,1,1,A,BX,20001212,CAT3
20071024,SKU9133,1,BX,IG13,IPG345,HTS119,1,1,A,BX,20001001,CAT3
20071024,SKU9253,-2,RL,IG22,IPG231,HTS48,1,1,B,RL,20020301,CAT7
20071024,SKU9256,-11,RL,IG22,IPG231,HTS48,1,1,C,RL,20020301,CAT7
20071024,SKU9439,-6,BX,IG26,IPG306,HTS56,1,1,B,BX,20000930,CAT7
20071025,SKU10402,4,YD,IG35,IPG1512,HTS19,2,0,C,YD,20060731,CAT12
20071101,SKU9255,1,RL,IG22,IPG231,HTS48,2,0,C,RL,20020301,CAT7
20071102,SKU3735,-15,BX,IG13,IPG366,HTS15,1,1,B,BX,20061018,CAT3
20071210,SKU10012,1,BX,IG13,IPG369,HTS15,1,1,C,BX,20060222,CAT3
20071210,SKU10015,2,BX,IG13,IPG370,HTS15,1,1,B,BX,20000930,CAT3
20071210,SKU10020,5,BG,IG13,IPG422,HTS15,1,1,C,BG,20000930,CAT3
20071210,SKU10241,26,BX,IG21,IPG1927,HTS22,2,0,C,BX,20000930,CAT6
20071210,SKU10402,18,YD,IG35,IPG1512,HTS19,2,0,C,YD,20060731,CAT12
20071210,SKU10403,-36,YD,IG35,IPG1512,HTS19,2,0,C,YD,20060707,CAT12
20071210,SKU10504,1,BX,IG7,IPG465,HTS92,1,0,C,BX,20050719,CAT8
20071210,SKU10517,-1,BX,IG7,IPG465,HTS92,1,0,C,BX,20000930,CAT8
20071210,SKU10522,3,BX,IG7,IPG465,HTS92,1,0,C,BX,20050602,CAT8
20071210,SKU10526,-1,BX,IG7,IPG443,HTS95,1,0,C,BX,20000930,CAT8
20071210,SKU10540,1,BX,IG7,IPG443,HTS95,1,0,C,BX,20000930,CAT8
20071210,SKU10545,-1,BX,IG7,IPG443,HTS95,1,0,C,BX,20000930,CAT8
20071210,SKU10546,1,BX,IG7,IPG443,HTS95,1,0,C,BX,20050602,CAT8
20071210,SKU109,1,BX,IG16,IPG601,HTS119,1,1,B,BX,20061003,CAT12
20071210,SKU111,-2,BX,IG17,IPG1699,HTS95,2,0,C,BX,20061027,CAT12
20071210,SKU113,2,BX,IG17,IPG1891,HTS95,1,0,C,BX,20061003,CAT12
20071210,SKU1135,1,BX,IG29,IPG988,HTS61,1,0,C,BX,20011018,CAT8
20071210,SKU1136,-1,BX,IG29,IPG988,HTS61,2,0,C,BX,20011120,CAT8
20071210,SKU1158,-1,BX,IG29,IPG989,HTS61,1,1,A,BX,20040727,CAT8
20071210,SKU116,3,BX,IG17,IPG1891,HTS95,1,0,C,BX,20061003,CAT12
20071210,SKU122,-1,BX,IG14,IPG1151,HTS15,1,1,B,BX,20010131,CAT8
20071210,SKU1927,6,BX,IG16,IPG1605,HTS119,2,0,C,BX,20010525,CAT12
20071210,SKU1928,-1,BX,IG16,IPG1622,HTS119,2,0,C,BX,20061003,CAT12
20071210,SKU1938,1,BX,IG16,IPG1004,HTS119,2,0,C,BX,20061003,CAT12
20071210,SKU1941,-1,BX,IG16,IPG1640,HTS119,1,1,C,BX,20061003,CAT12
20071210,SKU1956,1,BX,IG16,IPG1682,HTS6,1,1,C,BX,20041012,CAT12
20071210,SKU1958,-1,BX,IG16,IPG1688,HTS6,1,1,A,BX,20040922,CAT12
20071210,SKU1963,10,BX,IG17,IPG1675,HTS95,2,0,C,BX,20040924,CAT12
20071210,SKU1978,-36,YD,IG30,IPG1621,HTS35,1,1,A,YD,20051117,CAT12
20071210,SKU1980,-2,YD,IG30,IPG1621,HTS35,1,1,C,YD,20051227,CAT12
20071210,SKU2106,-19,YD,IG30,IPG1684,HTS43,1,1,A,YD,20061122,CAT12
20071210,SKU2107,15,YD,IG30,IPG1684,HTS43,1,1,A,YD,20061122,CAT12
20071210,SKU2108,1,YD,IG30,IPG1684,HTS43,1,1,A,YD,20061122,CAT12
20071210,SKU2109,9,YD,IG30,IPG1678,HTS35,1,1,A,YD,20061122,CAT12
20071210,SKU2160,1,BX,IG16,IPG1608,HTS148,2,0,C,BX,20061003,CAT12
20071210,SKU2161,1,BX,IG16,IPG1608,HTS148,2,0,C,BX,20061003,CAT12
20071210,SKU3579,2,BX,IG13,IPG1921,HTS24,1,1,B,BX,20060726,CAT3
20071210,SKU3581,6,BX,IG13,IPG1923,HTS24,1,1,A,BX,20060802,CAT3
20071210,SKU3611,1,BX,IG13,IPG1923,HTS24,1,1,C,BX,20060802,CAT3
20071210,SKU3612,-1,BX,IG13,IPG1924,HTS24,1,1,C,BX,20060725,CAT3
20071210,SKU3619,1,BX,IG13,IPG1923,HTS24,1,1,C,BX,20060802,CAT3
20071210,SKU3735,1,BX,IG13,IPG366,HTS15,1,1,B,BX,20061018,CAT3
20071210,SKU4642,-40,BX,IG43,IPG1905,HTS119,1,1,A,BX,20060510,CAT10
20071210,SKU4643,-14,BX,IG43,IPG1906,HTS119,2,0,B,BX,20060510,CAT10
20071210,SKU4813,1,BX,IG14,IPG1088,HTS119,1,0,C,BX,20040511,CAT8
20071210,SKU5145,24,YD,IG30,IPG1680,HTS59,1,1,C,YD,20061122,CAT12
20071210,SKU5146,20,YD,IG30,IPG1680,HTS59,1,1,C,YD,20061122,CAT12
20071210,SKU5147,15,YD,IG30,IPG1680,HTS59,1,1,C,YD,20061122,CAT12
20071210,SKU5148,-161,YD,IG30,IPG1680,HTS59,1,1,C,YD,20061122,CAT12
20071210,SKU5473,-10,BX,IG14,IPG1090,HTS18,1,1,C,BX,20000930,CAT8
20071210,SKU5474,1,BX,IG14,IPG1091,HTS15,2,0,C,BX,20000930,CAT8
20071210,SKU5475,-1,BX,IG14,IPG1129,HTS16,1,1,C,BX,20000930,CAT8
20071210,SKU5505,-4,BX,IG14,IPG1176,HTS15,2,0,C,BX,20001027,CAT8
20071210,SKU5567,-1,BX,IG14,IPG1095,HTS119,2,0,A,BX,20000930,CAT8
20071210,SKU5702,3,BX,IG14,IPG1099,HTS119,1,1,C,BX,20051012,CAT8
20071210,SKU5718,-1,BX,IG14,IPG1108,HTS15,1,1,C,BX,20030915,CAT8
20071210,SKU5720,2,BX,IG14,IPG1067,HTS15,2,0,B,BX,20050718,CAT8
20071210,SKU5733,-12,EA,IG34,IPG1132,HTS170,1,0,C,EA,20051123,CAT8
20071210,SKU5736,-1,EA,IG34,IPG1133,HTS162,2,0,C,EA,20051213,CAT8
20071210,SKU5739,1,EA,IG14,IPG1135,HTS16,1,1,C,EA,20051123,CAT8
20071210,SKU5814,1,BX,IG7,IPG1074,HTS95,1,1,A,BX,20050718,CAT8
20071210,SKU5856,-2,BX,IG14,IPG1078,HTS15,2,0,B,BX,20050718,CAT8
20071210,SKU5873,-4,BX,IG14,IPG1899,HTS119,1,1,B,BX,20050718,CAT8
20071210,SKU5883,4,BX,IG14,IPG1083,HTS9,2,0,B,BX,20050718,CAT8
20071210,SKU5920,2,BX,IG7,IPG1086,HTS95,1,1,A,BX,20050718,CAT8
20071210,SKU5927,-10,EA,IG14,IPG1113,HTS110,1,1,C,BX,20000930,CAT8
20071210,SKU6433,27,SF,IG38,IPG518,HTS61,1,1,C,SQFT,20101103,CAT8
20071210,SKU6435,1.15,SF,IG38,IPG518,HTS61,1,1,C,SQFT,20101103,CAT8
20071210,SKU6437,25,SF,IG38,IPG518,HTS61,1,1,C,SQFT,20101103,CAT8
20071210,SKU6439,-1,SF,IG38,IPG518,HTS61,1,1,C,SQFT,20101103,CAT8
20071210,SKU6440,-264.85,SF,IG38,IPG518,HTS61,1,1,A,SQFT,20101103,CAT8
20071210,SKU6442,-0.85,SF,IG38,IPG518,HTS61,1,1,C,SQFT,20101103,CAT8
20071210,SKU6445,63.15,SF,IG38,IPG518,HTS61,1,1,A,SQFT,20101103,CAT8
20071210,SKU6447,1.15,SF,IG38,IPG518,HTS61,1,1,C,SQFT,20101103,CAT8
20071210,SKU6448,-516,SF,IG38,IPG518,HTS61,1,1,B,SQFT,20101103,CAT8
20071210,SKU6449,-214,SF,IG38,IPG518,HTS61,1,1,C,SQFT,20101103,CAT8
20071210,SKU6455,49.15,SF,IG38,IPG518,HTS61,1,1,B,SQFT,20101103,CAT8
20071210,SKU6456,30.15,SF,IG38,IPG518,HTS61,1,1,B,SQFT,20101103,CAT8
20071210,SKU6457,-299,SF,IG38,IPG518,HTS61,1,1,C,SQFT,20101103,CAT8
20071210,SKU6458,-173,SF,IG38,IPG185,HTS61,1,1,C,SQFT,20101103,CAT8
20071210,SKU6462,63,SF,IG38,IPG185,HTS61,1,1,A,SQFT,20101103,CAT8
20071210,SKU6464,-82.68,SF,IG38,IPG185,HTS61,1,1,C,SQFT,20101103,CAT8
20071210,SKU6466,76.32,SF,IG38,IPG185,HTS61,1,1,C,SQFT,20101103,CAT8
20071210,SKU6467,-330,SF,IG38,IPG185,HTS61,1,1,A,SQFT,20101103,CAT8
20071210,SKU6469,60,SF,IG38,IPG185,HTS61,1,1,A,SQFT,20101103,CAT8
20071210,SKU6481,62,SF,IG38,IPG185,HTS61,1,1,A,SQFT,20101103,CAT8
20071210,SKU6483,63,SF,IG38,IPG185,HTS61,1,1,C,SQFT,20101103,CAT8
20071210,SKU6484,463.32,SF,IG38,IPG185,HTS61,1,1,A,SQFT,20101103,CAT8
20071210,SKU6486,62,SF,IG38,IPG185,HTS61,1,1,B,SQFT,20101103,CAT8
20071210,SKU6487,64.32,SF,IG38,IPG185,HTS61,1,1,B,SQFT,20101103,CAT8
20071210,SKU6490,32,SF,IG38,IPG185,HTS61,1,1,A,SQFT,20101103,CAT8
20071210,SKU6497,31,SF,IG38,IPG185,HTS61,1,1,C,SQFT,20101103,CAT8
20071210,SKU6498,1,SF,IG38,IPG185,HTS61,1,1,A,SQFT,20101103,CAT8
20071210,SKU6503,45,SF,IG38,IPG446,HTS61,1,1,C,SQFT,20101104,CAT8
20071210,SKU6507,-1,SF,IG38,IPG446,HTS61,1,1,A,SQFT,20101104,CAT8
20071210,SKU6509,48,SF,IG38,IPG446,HTS61,1,1,A,SQFT,20101104,CAT8
20071210,SKU6512,87,SF,IG38,IPG446,HTS61,1,1,C,SQFT,20101104,CAT8
20071210,SKU6513,-34,SF,IG38,IPG446,HTS61,1,1,A,SQFT,20101104,CAT8
20071210,SKU6515,90,SF,IG38,IPG446,HTS61,1,1,B,SQFT,20101104,CAT8
20071210,SKU6528,86,SF,IG38,IPG446,HTS61,1,1,A,SQFT,20101104,CAT8
20071210,SKU6531,87,SF,IG38,IPG446,HTS61,1,1,A,SQFT,20101104,CAT8
20071210,SKU6532,-312,SF,IG38,IPG446,HTS61,1,1,A,SQFT,20101104,CAT8
20071210,SKU6534,44,SF,IG38,IPG446,HTS61,1,1,A,SQFT,20101104,CAT8
20071210,SKU6535,89,SF,IG38,IPG446,HTS61,1,1,B,SQFT,20101104,CAT8
20071210,SKU6537,-1,SF,IG38,IPG446,HTS61,1,1,B,SQFT,20101104,CAT8
20071210,SKU6546,90,SF,IG38,IPG446,HTS61,1,1,A,SQFT,20101104,CAT8
20071210,SKU6547,80,SF,IG38,IPG446,HTS61,1,1,A,SQFT,20101104,CAT8
20071210,SKU6553,-6.57,SF,IG38,IPG517,HTS61,1,1,A,SQFT,20101104,CAT8
20071210,SKU6554,53,SF,IG38,IPG517,HTS61,1,1,C,SQFT,20101104,CAT8
20071210,SKU6555,41,SF,IG38,IPG517,HTS61,1,1,B,SQFT,20101104,CAT8
20071210,SKU6562,0.71,SF,IG38,IPG517,HTS61,1,1,A,SQFT,20101104,CAT8
20071210,SKU6563,-0.36,SF,IG38,IPG517,HTS61,1,1,A,SQFT,20101104,CAT8
20071210,SKU6567,430.07,SF,IG38,IPG517,HTS61,2,0,A,SQFT,20101104,CAT8
20071210,SKU6568,80,SF,IG38,IPG444,HTS61,1,1,A,SQFT,20101104,CAT8
20071210,SKU6569,65,SF,IG38,IPG444,HTS61,1,1,A,SQFT,20101104,CAT8
20071210,SKU6570,65,SF,IG38,IPG444,HTS61,1,1,C,SQFT,20101104,CAT8
20071210,SKU6571,157.29,SF,IG38,IPG444,HTS61,1,1,A,SQFT,20101104,CAT8
20071210,SKU6582,34,SF,IG38,IPG444,HTS61,1,1,A,SQFT,20101104,CAT8
20071210,SKU6583,89,SF,IG38,IPG444,HTS61,1,1,C,SQFT,20101104,CAT8
20071210,SKU6587,89,SF,IG38,IPG444,HTS61,1,1,C,SQFT,20101104,CAT8
20071210,SKU6597,23,SF,IG38,IPG1867,HTS61,1,9,A,SQFT,20101104,CAT8
20071210,SKU6598,22,SF,IG38,IPG1867,HTS61,1,1,A,SQFT,20101104,CAT8
20071210,SKU6599,23,SF,IG38,IPG1867,HTS61,1,1,B,SQFT,20101104,CAT8
20071210,SKU6600,23,SF,IG38,IPG1867,HTS61,2,0,C,SQFT,20101104,CAT8
20071210,SKU6601,23,SF,IG38,IPG1867,HTS61,1,1,A,SQFT,20101104,CAT8
20071210,SKU6602,23,SF,IG38,IPG1867,HTS61,2,0,C,SQFT,20101104,CAT8
20071210,SKU732,-1,BX,IG29,IPG951,HTS61,1,0,C,BX,20040706,CAT8
20071210,SKU736,1,BX,IG29,IPG951,HTS61,1,0,C,BX,20040706,CAT8
20071210,SKU7453,2,BX,IG13,IPG381,HTS15,2,0,C,BX,20000930,CAT3
20071210,SKU7454,2,BX,IG13,IPG355,HTS123,1,1,C,BX,20000930,CAT3
20071210,SKU7455,2,BX,IG13,IPG382,HTS119,1,1,A,BX,20000930,CAT3
20071210,SKU7465,2,BX,IG6,IPG412,HTS67,1,1,A,BX,20060227,CAT3
20071210,SKU7478,3,BX,IG6,IPG372,HTS67,1,1,A,BX,20060607,CAT3
20071210,SKU7481,-1,BX,IG6,IPG413,HTS67,1,1,A,BX,20060731,CAT3
20071210,SKU7486,-11,BX,IG13,IPG385,HTS119,1,1,A,BX,20000930,CAT3
20071210,SKU7511,-1,BX,IG13,IPG387,HTS15,1,1,C,BX,20021211,CAT3
20071210,SKU7931,1,BX,IG14,IPG1116,HTS15,1,1,C,BX,20001014,CAT8
20071210,SKU8434,-1,RL,IG16,IPG1929,HTS9,1,1,C,RL,20040205,CAT12
20071210,SKU8588,1,BX,IG2,IPG324,HTS97,1,1,C,BX,20000930,CAT1
20071210,SKU8602,14,BX,IG2,IPG327,HTS97,1,1,A,BX,20000930,CAT1
20071210,SKU8624,1,BX,IG3,IPG491,HTS97,1,0,C,BX,20020930,CAT1
20071210,SKU8628,-1,BX,IG3,IPG491,HTS97,1,1,B,BX,20030204,CAT1
20071210,SKU8772,6,BX,IG11,IPG520,HTS6,1,1,B,BX,20000930,CAT5
20071210,SKU8819,-1,BX,IG5,IPG1624,HTS67,1,0,B,BX,20000930,CAT2
20071210,SKU8823,3,BX,IG5,IPG1624,HTS67,1,0,B,BX,20000930,CAT2
20071210,SKU8827,-1,BX,IG5,IPG1882,HTS67,1,0,C,BX,20050518,CAT2
20071210,SKU8828,1,BX,IG5,IPG1881,HTS67,1,0,C,BX,20050516,CAT2
20071210,SKU8966,1,BX,IG5,IPG1604,HTS67,1,0,C,BX,20000930,CAT2
20071210,SKU8968,-11,BX,IG5,IPG1604,HTS67,1,0,C,BX,20000930,CAT2
20071210,SKU9021,3,BG,IG12,IPG236,HTS15,1,0,C,BG,20000930,CAT2
20071210,SKU9023,40,BG,IG12,IPG237,HTS15,1,1,B,BG,20000930,CAT2
20071210,SKU9042,2,BG,IG12,IPG246,HTS119,1,0,C,BG,20000930,CAT2
20071210,SKU9043,1,BG,IG12,IPG247,HTS15,1,0,B,BG,20000930,CAT2
20071210,SKU9063,4.5,BX,IG13,IPG360,HTS119,1,1,C,BX,20000930,CAT3
20071210,SKU9065,3,BX,IG13,IPG361,HTS119,1,1,A,BX,20000930,CAT3
20071210,SKU9070,1,BX,IG13,IPG365,HTS119,1,1,A,BX,20051027,CAT3
20071210,SKU9075,2,BX,IG13,IPG374,HTS119,1,1,C,BX,20000930,CAT3
20071210,SKU9078,-1,BX,IG13,IPG374,HTS119,1,1,C,BX,20001002,CAT3
20071210,SKU9080,-2,BX,IG13,IPG374,HTS119,1,0,C,BX,20000930,CAT3
20071210,SKU9081,2,BX,IG13,IPG374,HTS119,1,0,C,BX,20000930,CAT3
20071210,SKU9090,6,BG,IG13,IPG388,HTS15,1,1,A,BG,20001001,CAT3
20071210,SKU9095,1,BAG,IG13,IPG390,HTS15,1,1,B,BG,20001211,CAT3
20071210,SKU9097,-1,BX,IG13,IPG392,HTS15,1,1,C,BX,20001001,CAT3
20071210,SKU9103,11,BG,IG13,IPG395,HTS15,1,1,C,BG,20070109,CAT3
20071210,SKU9113,2,BX,IG13,IPG349,HTS119,1,1,B,BX,20000930,CAT3
20071210,SKU9122,-2.5,BX,IG13,IPG396,HTS119,1,1,C,BX,20000930,CAT3
20071210,SKU9124,-1,BX,IG13,IPG416,HTS15,1,1,B,BX,20000930,CAT3
20071210,SKU9127,3,BX,IG13,IPG415,HTS15,1,1,C,BX,20000930,CAT3
20071210,SKU9129,5,BX,IG13,IPG398,HTS15,1,1,B,BX,20000930,CAT3
20071210,SKU9133,1,BX,IG13,IPG345,HTS119,1,1,A,BX,20001001,CAT3
20071210,SKU9141,-1,BX,IG13,IPG345,HTS119,1,0,C,BX,20001001,CAT3
20071210,SKU9182,-23,RL,IG22,IPG187,HTS48,1,1,A,RL,20010314,CAT7
20071210,SKU924,-2,BX,IG29,IPG975,HTS61,1,1,B,BX,20040810,CAT8
20071210,SKU9302,-3,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20071210,SKU9312,1,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20071210,SKU934,2,BX,IG29,IPG977,HTS61,1,1,A,BX,20040803,CAT8
20071210,SKU9439,1,BX,IG26,IPG306,HTS56,1,1,B,BX,20000930,CAT7
20071210,SKU9440,-1,BX,IG26,IPG307,HTS56,1,1,C,BX,20000930,CAT7
20071210,SKU9552,-1,BX,IG26,IPG378,HTS56,2,0,C,BX,20010406,CAT7
20071210,SKU9654,-2,BX,IG26,IPG477,HTS56,1,1,C,BX,20000930,CAT7
20071210,SKU9655,-3,BX,IG26,IPG477,HTS56,1,1,C,BX,20000930,CAT7
20071210,SKU9670,7,BX,IG26,IPG477,HTS56,1,1,B,BX,20000930,CAT7
20071210,SKU968,1,BX,IG29,IPG977,HTS61,1,1,C,BX,20040810,CAT8
20071210,SKU9714,1,BX,IG26,IPG497,HTS56,2,0,C,BX,20020822,CAT7
20071210,SKU982,-1,BX,IG29,IPG977,HTS61,1,0,C,BX,20040817,CAT8
20071210,SKU9848,-23,BX,IG14,IPG1117,HTS17,1,1,C,BX,20031120,CAT8
20071210,SKU9849,-31,BX,IG14,IPG1118,HTS17,2,0,C,BX,20031120,CAT8
20071210,SKU989,-1,BX,IG29,IPG977,HTS61,1,1,B,BX,20040727,CAT8
20071210,SKU9928,2,RL,IG27,IPG999,HTS50,1,0,C,RL,20051129,CAT7
20071210,SKU9968,-2,BX,IG13,IPG369,HTS15,1,1,C,BX,20060222,CAT3
20071210,SKU9974,-1,BX,IG13,IPG369,HTS15,2,0,C,BX,20060222,CAT3
20071210,SKU9987,1,BX,IG13,IPG369,HTS15,2,0,C,BX,20060222,CAT3
20080304,SKU5541,1,BX,IG14,IPG1838,HTS15,1,1,A,BX,20050809,CAT8
20080305,SKU3579,-1,BX,IG13,IPG1921,HTS24,1,1,B,BX,20060726,CAT3
20080305,SKU5696,-6,BX,IG14,IPG1057,HTS119,1,1,C,BX,20000930,CAT8
20080305,SKU5698,7,BX,IG14,IPG1058,HTS15,1,1,C,BX,20030915,CAT8
20080306,SKU7390,-1,BDL,IG13,IPG205,HTS65,1,1,A,BDL,20000930,CAT3
20080306,SKU7461,-21,BX,IG6,IPG412,HTS67,1,1,A,BX,20060214,CAT3
20080306,SKU7473,-4,BX,IG6,IPG413,HTS67,1,1,C,BX,20060216,CAT3
20080307,SKU3602,-1,BX,IG13,IPG1922,HTS24,1,1,C,BX,20060802,CAT3
20080307,SKU3605,-4,BX,IG13,IPG1921,HTS24,1,1,C,BX,20060725,CAT3
20080307,SKU7493,-2,BDL,IG13,IPG357,HTS65,1,1,A,BDL,20000930,CAT3
20080307,SKU8588,-2,BX,IG2,IPG324,HTS97,1,1,C,BX,20000930,CAT1
20080307,SKU8595,-1,BX,IG2,IPG324,HTS97,1,1,A,BX,20000930,CAT1
20080310,SKU3611,-1,BX,IG13,IPG1923,HTS24,1,1,C,BX,20060802,CAT3
20080310,SKU3612,1,BX,IG13,IPG1924,HTS24,1,1,C,BX,20060725,CAT3
20080310,SKU3619,-1,BX,IG13,IPG1923,HTS24,1,1,C,BX,20060802,CAT3
20080310,SKU8603,2,BX,IG2,IPG327,HTS97,2,0,B,BX,20000930,CAT1
20080312,SKU8765,-5,BX,IG11,IPG520,HTS6,1,1,B,BX,20000930,CAT5
20080312,SKU8766,-1,BX,IG11,IPG520,HTS6,1,1,A,BX,20000930,CAT5
20080312,SKU8828,-1,BX,IG5,IPG1881,HTS67,1,0,C,BX,20050516,CAT2
20080313,SKU9063,-51,BX,IG13,IPG360,HTS119,1,1,C,BX,20000930,CAT3
20080314,SKU4643,14,BX,IG43,IPG1906,HTS119,2,0,B,BX,20060510,CAT10
20080314,SKU5505,-1,BX,IG14,IPG1176,HTS15,2,0,C,BX,20001027,CAT8
20080314,SKU5509,-2,BX,IG14,IPG1092,HTS15,2,0,C,BX,20000930,CAT8
20080314,SKU9079,-3,BX,IG13,IPG374,HTS119,1,1,A,BX,20000930,CAT3
20080314,SKU9080,2,BX,IG13,IPG374,HTS119,1,0,C,BX,20000930,CAT3
20080314,SKU9102,1,BX,IG13,IPG394,HTS15,1,1,A,BX,20001212,CAT3
20080314,SKU9113,-2,BX,IG13,IPG349,HTS119,1,1,B,BX,20000930,CAT3
20080317,SKU5705,-1,BX,IG7,IPG468,HTS95,1,1,C,BX,20060803,CAT8
20080317,SKU5720,-2,BX,IG14,IPG1067,HTS15,2,0,B,BX,20050718,CAT8
20080317,SKU9182,2,RL,IG22,IPG187,HTS48,1,1,A,RL,20010314,CAT7
20080318,SKU5856,2,BX,IG14,IPG1078,HTS15,2,0,B,BX,20050718,CAT8
20080318,SKU9552,3,BX,IG26,IPG378,HTS56,2,0,C,BX,20010406,CAT7
20080319,SKU6467,270,SF,IG38,IPG185,HTS61,1,1,A,SQFT,20101103,CAT8
20080320,SKU6554,-69,SF,IG38,IPG517,HTS61,1,1,C,SQFT,20101104,CAT8
20080324,SKU683,-1,BX,IG29,IPG736,HTS60,1,1,A,BX,20031001,CAT8
20080326,SKU938,-1,BX,IG29,IPG977,HTS61,1,1,B,BX,20040727,CAT8
20080327,SKU1009,-3,BX,IG29,IPG978,HTS61,1,1,A,BX,20040727,CAT8
20080327,SKU980,2,BX,IG29,IPG977,HTS61,1,1,A,BX,20040726,CAT8
20080331,SKU1158,1,BX,IG29,IPG989,HTS61,1,1,A,BX,20040727,CAT8
20080331,SKU1953,-1,BX,IG17,IPG1675,HTS95,1,1,A,BX,20041116,CAT12
20080331,SKU1964,-1,BX,IG17,IPG1675,HTS95,1,1,A,BX,20041116,CAT12
20080401,SKU8978,7,BX,IG5,IPG1880,HTS67,1,0,C,BX,20050614,CAT2
20080401,SKU9023,-1,BG,IG12,IPG237,HTS15,1,1,B,BG,20000930,CAT2
20080403,SKU9090,6,BG,IG13,IPG388,HTS15,1,1,A,BG,20001001,CAT3
20080403,SKU9094,1,BG,IG13,IPG389,HTS15,1,1,C,BG,20000930,CAT3
20080403,SKU9095,16,BAG,IG13,IPG390,HTS15,1,1,B,BG,20001211,CAT3
20080407,SKU7463,-2,BX,IG6,IPG413,HTS67,1,1,A,BX,20060330,CAT3
20080408,SKU7468,1,BX,IG6,IPG413,HTS67,1,1,A,BX,20060216,CAT3
20080408,SKU8588,-1,BX,IG2,IPG324,HTS97,1,1,C,BX,20000930,CAT1
20080408,SKU8600,-2,BX,IG2,IPG328,HTS97,1,1,A,BX,20000930,CAT1
20080408,SKU9302,6,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20080408,SKU9307,5,RL,IG22,IPG1216,HTS48,1,1,C,RL,20010618,CAT7
20080408,SKU9312,5,RL,IG22,IPG1216,HTS48,1,1,C,RL,20000930,CAT7
20080408,SKU9441,5,BX,IG26,IPG307,HTS56,1,1,C,BX,20000930,CAT7
20080408,SKU9444,5,BX,IG26,IPG307,HTS56,1,1,C,BX,20000930,CAT7
