WHS,ZONE,TYPE,AISLE,COLUMN,SHELF,LOC
80,WH,LOC4,14,J,7,14J7
80,WH,LOC4,14,J,8,14J8
80,WH,LOC4,14,J,9,14J9
80,WH,LOC4,14,K,1,14K1
80,WH,LOC5,14,K,10,14K10
80,WH,LOC5,14,K,11,14K11
80,WH,LOC5,14,K,12,14K12
80,WH,LOC4,14,K,2,14K2
80,WH,LOC4,14,K,3,14K3
80,WH,LOC4,14,K,4,14K4
80,WH,LOC4,14,K,5,14K5
80,WH,LOC4,14,K,6,14K6
80,WH,LOC4,14,K,7,14K7
80,WH,LOC4,14,K,8,14K8
80,WH,LOC4,14,K,9,14K9
80,WH,LOC5,14,L,10,14L10
80,WH,LOC5,14,L,11,14L11
80,WH,LOC5,14,L,12,14L12
80,WH,LOC4,14,L,5,14L5
80,WH,LOC4,14,L,6,14L6
80,WH,LOC4,14,L,7,14L7
80,WH,LOC4,14,L,8,14L8
80,WH,LOC4,14,L,9,14L9
80,WH,LOC4,14,M,1,14M1
80,WH,LOC5,14,M,10,14M10
80,WH,LOC5,14,M,11,14M11
80,WH,LOC5,14,M,12,14M12
80,WH,LOC4,14,M,2,14M2
80,WH,LOC4,14,M,3,14M3
80,WH,LOC4,14,M,4,14M4
80,WH,LOC4,14,M,5,14M5
80,WH,LOC4,14,M,6,14M6
80,WH,LOC4,14,M,7,14M7
80,WH,LOC4,14,M,8,14M8
80,WH,LOC4,14,M,9,14M9
80,WH,LOC4,14,N,1,14N1
80,WH,LOC5,14,N,10,14N10
80,WH,LOC5,14,N,11,14N11
80,WH,LOC5,14,N,12,14N12
80,WH,LOC4,14,N,2,14N2
80,WH,LOC4,14,N,3,14N3
80,WH,LOC4,14,N,4,14N4
80,WH,LOC4,14,N,5,14N5
80,WH,LOC4,14,N,6,14N6
80,WH,LOC4,14,N,7,14N7
80,WH,LOC4,14,N,8,14N8
80,WH,LOC4,14,N,9,14N9
80,WH,LOC4,14,O,1,14O1
80,WH,LOC5,14,O,10,14O10
80,WH,LOC5,14,O,11,14O11
80,WH,LOC5,14,O,12,14O12
80,WH,LOC4,14,O,2,14O2
80,WH,LOC4,14,O,3,14O3
80,WH,LOC4,14,O,4,14O4
80,WH,LOC4,14,O,5,14O5
80,WH,LOC4,14,O,6,14O6
80,WH,LOC4,14,O,7,14O7
80,WH,LOC4,14,O,8,14O8
80,WH,LOC4,14,O,9,14O9
80,WH,LOC4,14,P,1,14P1
80,WH,LOC5,14,P,10,14P10
80,WH,LOC5,14,P,11,14P11
80,WH,LOC5,14,P,12,14P12
80,WH,LOC4,14,P,2,14P2
80,WH,LOC4,14,P,3,14P3
80,WH,LOC4,14,P,4,14P4
80,WH,LOC4,14,P,5,14P5
80,WH,LOC4,14,P,6,14P6
80,WH,LOC4,14,P,7,14P7
80,WH,LOC4,14,P,8,14P8
80,WH,LOC4,14,P,9,14P9
80,WH,LOC4,14,Q,1,14Q1
80,WH,LOC5,14,Q,10,14Q10
80,WH,LOC5,14,Q,11,14Q11
80,WH,LOC5,14,Q,12,14Q12
80,WH,LOC4,14,Q,2,14Q2
80,WH,LOC4,14,Q,3,14Q3
80,WH,LOC4,14,Q,4,14Q4
80,WH,LOC4,14,Q,5,14Q5
80,WH,LOC4,14,Q,6,14Q6
80,WH,LOC4,14,Q,7,14Q7
80,WH,LOC4,14,Q,8,14Q8
80,WH,LOC4,14,Q,9,14Q9
80,WH,LOC4,14,R,1,14R1
80,WH,LOC5,14,R,10,14R10
80,WH,LOC5,14,R,11,14R11
80,WH,LOC5,14,R,12,14R12
80,WH,LOC4,14,R,2,14R2
80,WH,LOC4,14,R,3,14R3
80,WH,LOC4,14,R,4,14R4
80,WH,LOC4,14,R,5,14R5
80,WH,LOC4,14,R,6,14R6
80,WH,LOC4,14,R,7,14R7
80,WH,LOC4,14,R,8,14R8
80,WH,LOC4,14,R,9,14R9
80,WH,LOC4,14,S,1,14S1
80,WH,LOC5,14,S,10,14S10
80,WH,LOC5,14,S,11,14S11
80,WH,LOC5,14,S,12,14S12
80,WH,LOC4,14,S,2,14S2
80,WH,LOC4,14,S,3,14S3
80,WH,LOC4,14,S,4,14S4
80,WH,LOC4,14,S,5,14S5
80,WH,LOC4,14,S,6,14S6
80,WH,LOC4,14,S,7,14S7
80,WH,LOC4,14,S,8,14S8
80,WH,LOC4,14,S,9,14S9
80,WH,LOC4,14,T,1,14T1
80,WH,LOC5,14,T,10,14T10
80,WH,LOC5,14,T,11,14T11
80,WH,LOC5,14,T,12,14T12
80,WH,LOC4,14,T,2,14T2
80,WH,LOC4,14,T,3,14T3
80,WH,LOC4,14,T,4,14T4
80,WH,LOC4,14,T,5,14T5
80,WH,LOC4,14,T,6,14T6
80,WH,LOC4,14,T,7,14T7
80,WH,LOC4,14,T,8,14T8
80,WH,LOC4,14,T,9,14T9
80,WH,LOC4,14,U,1,14U1
80,WH,LOC5,14,U,10,14U10
80,WH,LOC5,14,U,11,14U11
80,WH,LOC5,14,U,12,14U12
80,WH,LOC4,14,U,2,14U2
80,WH,LOC4,14,U,3,14U3
80,WH,LOC4,14,U,4,14U4
80,WH,LOC4,14,U,5,14U5
80,WH,LOC4,14,U,6,14U6
80,WH,LOC4,14,U,7,14U7
80,WH,LOC4,14,U,8,14U8
80,WH,LOC4,14,U,9,14U9
80,WH,LOC4,14,V,1,14V1
80,WH,LOC5,14,V,10,14V10
80,WH,LOC5,14,V,11,14V11
80,WH,LOC5,14,V,12,14V12
80,WH,LOC4,14,V,2,14V2
80,WH,LOC4,14,V,3,14V3
80,WH,LOC4,14,V,4,14V4
80,WH,LOC4,14,V,5,14V5
80,WH,LOC4,14,V,6,14V6
80,WH,LOC4,14,V,7,14V7
80,WH,LOC4,14,V,8,14V8
80,WH,LOC4,14,V,9,14V9
80,WH,LOC4,14,W,1,14W1
80,WH,LOC5,14,W,10,14W10
80,WH,LOC5,14,W,11,14W11
80,WH,LOC5,14,W,12,14W12
80,WH,LOC4,14,W,2,14W2
80,WH,LOC4,14,W,3,14W3
80,WH,LOC4,14,W,4,14W4
80,WH,LOC4,14,W,5,14W5
80,WH,LOC4,14,W,6,14W6
80,WH,LOC4,14,W,7,14W7
80,WH,LOC4,14,W,8,14W8
80,WH,LOC4,14,W,9,14W9
80,WH,LOC4,14,X,1,14X1
80,WH,LOC5,14,X,10,14X10
80,WH,LOC5,14,X,11,14X11
80,WH,LOC5,14,X,12,14X12
80,WH,LOC4,14,X,2,14X2
80,WH,LOC4,14,X,3,14X3
80,WH,LOC4,14,X,4,14X4
80,WH,LOC4,14,X,5,14X5
80,WH,LOC4,14,X,6,14X6
80,WH,LOC4,14,X,7,14X7
80,WH,LOC4,14,X,8,14X8
80,WH,LOC4,14,X,9,14X9
80,WH,LOC4,14,Y,1,14Y1
80,WH,LOC5,14,Y,10,14Y10
80,WH,LOC5,14,Y,11,14Y11
80,WH,LOC5,14,Y,12,14Y12
80,WH,LOC4,14,Y,2,14Y2
80,WH,LOC4,14,Y,3,14Y3
80,WH,LOC4,14,Y,4,14Y4
80,WH,LOC4,14,Y,5,14Y5
80,WH,LOC4,14,Y,6,14Y6
80,WH,LOC4,14,Y,7,14Y7
80,WH,LOC4,14,Y,8,14Y8
80,WH,LOC4,14,Y,9,14Y9
80,WH,LOC4,14,Z,1,14Z1
80,WH,LOC5,14,Z,10,14Z10
80,WH,LOC5,14,Z,11,14Z11
80,WH,LOC5,14,Z,12,14Z12
80,WH,LOC4,14,Z,2,14Z2
80,WH,LOC4,14,Z,3,14Z3
80,WH,LOC4,14,Z,4,14Z4
80,WH,LOC4,14,Z,5,14Z5
80,WH,LOC4,14,Z,6,14Z6
80,WH,LOC4,14,Z,7,14Z7
80,WH,LOC4,14,Z,8,14Z8
80,WH,LOC4,14,Z,9,14Z9
80,WH,LOC4,15,A,1,15A1
80,WH,LOC5,15,A,10,15A10
80,WH,LOC5,15,A,11,15A11
80,WH,LOC5,15,A,12,15A12
80,WH,LOC4,15,A,2,15A2
80,WH,LOC4,15,A,3,15A3
80,WH,LOC4,15,A,4,15A4
80,WH,LOC4,15,A,5,15A5
80,WH,LOC4,15,A,6,15A6
80,WH,LOC4,15,A,7,15A7
80,WH,LOC4,15,A,8,15A8
80,WH,LOC4,15,A,9,15A9
80,WH,LOC4,15,B,1,15B1
80,WH,LOC5,15,B,10,15B10
80,WH,LOC5,15,B,11,15B11
80,WH,LOC5,15,B,12,15B12
80,WH,LOC4,15,B,2,15B2
80,WH,LOC4,15,B,3,15B3
80,WH,LOC4,15,B,4,15B4
80,WH,LOC4,15,B,5,15B5
80,WH,LOC4,15,B,6,15B6
80,WH,LOC4,15,B,7,15B7
80,WH,LOC4,15,B,8,15B8
80,WH,LOC4,15,B,9,15B9
80,WH,LOC4,15,C,1,15C1
80,WH,LOC5,15,C,10,15C10
80,WH,LOC5,15,C,11,15C11
80,WH,LOC5,15,C,12,15C12
80,WH,LOC4,15,C,2,15C2
80,WH,LOC4,15,C,3,15C3
80,WH,LOC4,15,C,4,15C4
80,WH,LOC4,15,C,5,15C5
80,WH,LOC4,15,C,6,15C6
80,WH,LOC4,15,C,7,15C7
80,WH,LOC4,15,C,8,15C8
80,WH,LOC4,15,C,9,15C9
80,WH,LOC4,15,D,1,15D1
80,WH,LOC5,15,D,10,15D10
80,WH,LOC5,15,D,11,15D11
80,WH,LOC5,15,D,12,15D12
80,WH,LOC4,15,D,2,15D2
80,WH,LOC4,15,D,3,15D3
80,WH,LOC4,15,D,4,15D4
80,WH,LOC4,15,D,5,15D5
80,WH,LOC4,15,D,6,15D6
80,WH,LOC4,15,D,7,15D7
80,WH,LOC4,15,D,8,15D8
80,WH,LOC4,15,D,9,15D9
80,WH,LOC4,15,E,1,15E1
80,WH,LOC5,15,E,10,15E10
80,WH,LOC5,15,E,11,15E11
80,WH,LOC5,15,E,12,15E12
80,WH,LOC4,15,E,2,15E2
80,WH,LOC4,15,E,3,15E3
80,WH,LOC4,15,E,4,15E4
80,WH,LOC4,15,E,5,15E5
80,WH,LOC4,15,E,6,15E6
80,WH,LOC4,15,E,7,15E7
80,WH,LOC4,15,E,8,15E8
80,WH,LOC4,15,E,9,15E9
80,WH,LOC4,15,F,1,15F1
80,WH,LOC5,15,F,10,15F10
80,WH,LOC5,15,F,11,15F11
80,WH,LOC5,15,F,12,15F12
80,WH,LOC4,15,F,2,15F2
80,WH,LOC4,15,F,3,15F3
80,WH,LOC4,15,F,4,15F4
80,WH,LOC4,15,F,5,15F5
80,WH,LOC4,15,F,6,15F6
80,WH,LOC4,15,F,7,15F7
80,WH,LOC4,15,F,8,15F8
80,WH,LOC4,15,F,9,15F9
80,WH,LOC4,15,G,1,15G1
80,WH,LOC5,15,G,10,15G10
80,WH,LOC5,15,G,11,15G11
80,WH,LOC5,15,G,12,15G12
80,WH,LOC4,15,G,2,15G2
80,WH,LOC4,15,G,3,15G3
80,WH,LOC4,15,G,4,15G4
80,WH,LOC4,15,G,5,15G5
80,WH,LOC4,15,G,6,15G6
80,WH,LOC4,15,G,7,15G7
80,WH,LOC4,15,G,8,15G8
80,WH,LOC4,15,G,9,15G9
80,WH,LOC4,15,H,1,15H1
80,WH,LOC5,15,H,10,15H10
80,WH,LOC5,15,H,11,15H11
80,WH,LOC5,15,H,12,15H12
80,WH,LOC4,15,H,2,15H2
80,WH,LOC4,15,H,3,15H3
80,WH,LOC4,15,H,4,15H4
80,WH,LOC4,15,H,5,15H5
80,WH,LOC4,15,H,6,15H6
80,WH,LOC4,15,H,7,15H7
80,WH,LOC4,15,H,8,15H8
80,WH,LOC4,15,H,9,15H9
80,WH,LOC4,15,I,1,15I1
80,WH,LOC5,15,I,10,15I10
80,WH,LOC5,15,I,11,15I11
80,WH,LOC5,15,I,12,15I12
80,WH,LOC4,15,I,2,15I2
80,WH,LOC4,15,I,3,15I3
80,WH,LOC4,15,I,4,15I4
80,WH,LOC4,15,I,5,15I5
80,WH,LOC4,15,I,6,15I6
80,WH,LOC4,15,I,7,15I7
80,WH,LOC4,15,I,8,15I8
80,WH,LOC4,15,I,9,15I9
80,WH,LOC4,15,J,1,15J1
80,WH,LOC5,15,J,10,15J10
80,WH,LOC5,15,J,11,15J11
80,WH,LOC5,15,J,12,15J12
80,WH,LOC4,15,J,2,15J2
80,WH,LOC4,15,J,3,15J3
80,WH,LOC4,15,J,4,15J4
80,WH,LOC4,15,J,5,15J5
80,WH,LOC4,15,J,6,15J6
80,WH,LOC4,15,J,7,15J7
80,WH,LOC4,15,J,8,15J8
80,WH,LOC4,15,J,9,15J9
80,WH,LOC4,15,K,1,15K1
80,WH,LOC5,15,K,10,15K10
80,WH,LOC5,15,K,11,15K11
80,WH,LOC5,15,K,12,15K12
80,WH,LOC4,15,K,2,15K2
80,WH,LOC4,15,K,3,15K3
80,WH,LOC4,15,K,4,15K4
80,WH,LOC4,15,K,5,15K5
80,WH,LOC4,15,K,6,15K6
80,WH,LOC4,15,K,7,15K7
80,WH,LOC4,15,K,8,15K8
80,WH,LOC4,15,K,9,15K9
80,WH,LOC5,15,L,10,15L10
80,WH,LOC5,15,L,11,15L11
80,WH,LOC5,15,L,12,15L12
80,WH,LOC4,15,L,5,15L5
80,WH,LOC4,15,L,6,15L6
80,WH,LOC4,15,L,7,15L7
80,WH,LOC4,15,L,8,15L8
80,WH,LOC4,15,L,9,15L9
80,WH,LOC4,15,M,1,15M1
80,WH,LOC5,15,M,10,15M10
80,WH,LOC5,15,M,11,15M11
80,WH,LOC5,15,M,12,15M12
80,WH,LOC4,15,M,2,15M2
80,WH,LOC4,15,M,3,15M3
80,WH,LOC4,15,M,4,15M4
80,WH,LOC4,15,M,5,15M5
80,WH,LOC4,15,M,6,15M6
80,WH,LOC4,15,M,7,15M7
80,WH,LOC4,15,M,8,15M8
80,WH,LOC4,15,M,9,15M9
80,WH,LOC4,15,N,1,15N1
80,WH,LOC5,15,N,10,15N10
80,WH,LOC5,15,N,11,15N11
80,WH,LOC5,15,N,12,15N12
80,WH,LOC4,15,N,2,15N2
80,WH,LOC4,15,N,3,15N3
80,WH,LOC4,15,N,4,15N4
80,WH,LOC4,15,N,5,15N5
80,WH,LOC4,15,N,6,15N6
80,WH,LOC4,15,N,7,15N7
80,WH,LOC4,15,N,8,15N8
80,WH,LOC4,15,N,9,15N9
80,WH,LOC4,15,O,1,15O1
80,WH,LOC5,15,O,10,15O10
80,WH,LOC5,15,O,11,15O11
80,WH,LOC5,15,O,12,15O12
80,WH,LOC4,15,O,2,15O2
80,WH,LOC4,15,O,3,15O3
80,WH,LOC4,15,O,4,15O4
80,WH,LOC4,15,O,5,15O5
80,WH,LOC4,15,O,6,15O6
80,WH,LOC4,15,O,7,15O7
80,WH,LOC4,15,O,8,15O8
80,WH,LOC4,15,O,9,15O9
80,WH,LOC4,15,P,1,15P1
80,WH,LOC5,15,P,10,15P10
80,WH,LOC5,15,P,11,15P11
80,WH,LOC5,15,P,12,15P12
80,WH,LOC4,15,P,2,15P2
80,WH,LOC4,15,P,3,15P3
80,WH,LOC4,15,P,4,15P4
80,WH,LOC4,15,P,5,15P5
80,WH,LOC4,15,P,6,15P6
80,WH,LOC4,15,P,7,15P7
80,WH,LOC4,15,P,8,15P8
80,WH,LOC4,15,P,9,15P9
80,WH,LOC4,15,Q,1,15Q1
80,WH,LOC5,15,Q,10,15Q10
80,WH,LOC5,15,Q,11,15Q11
80,WH,LOC5,15,Q,12,15Q12
80,WH,LOC4,15,Q,2,15Q2
80,WH,LOC4,15,Q,3,15Q3
80,WH,LOC4,15,Q,4,15Q4
80,WH,LOC4,15,Q,5,15Q5
80,WH,LOC4,15,Q,6,15Q6
80,WH,LOC4,15,Q,7,15Q7
80,WH,LOC4,15,Q,8,15Q8
80,WH,LOC4,15,Q,9,15Q9
80,WH,LOC4,15,R,1,15R1
80,WH,LOC5,15,R,10,15R10
80,WH,LOC5,15,R,11,15R11
80,WH,LOC5,15,R,12,15R12
80,WH,LOC4,15,R,2,15R2
80,WH,LOC4,15,R,3,15R3
80,WH,LOC4,15,R,4,15R4
80,WH,LOC4,15,R,5,15R5
80,WH,LOC4,15,R,6,15R6
80,WH,LOC4,15,R,7,15R7
80,WH,LOC4,15,R,8,15R8
80,WH,LOC4,15,R,9,15R9
80,WH,LOC4,15,S,1,15S1
80,WH,LOC5,15,S,10,15S10
80,WH,LOC5,15,S,11,15S11
80,WH,LOC5,15,S,12,15S12
80,WH,LOC4,15,S,2,15S2
80,WH,LOC4,15,S,3,15S3
80,WH,LOC4,15,S,4,15S4
80,WH,LOC4,15,S,5,15S5
80,WH,LOC4,15,S,6,15S6
80,WH,LOC4,15,S,7,15S7
80,WH,LOC4,15,S,8,15S8
80,WH,LOC4,15,S,9,15S9
80,WH,LOC4,15,T,1,15T1
80,WH,LOC5,15,T,10,15T10
80,WH,LOC5,15,T,11,15T11
80,WH,LOC5,15,T,12,15T12
80,WH,LOC4,15,T,2,15T2
80,WH,LOC4,15,T,3,15T3
80,WH,LOC4,15,T,4,15T4
80,WH,LOC4,15,T,5,15T5
80,WH,LOC4,15,T,6,15T6
80,WH,LOC4,15,T,7,15T7
80,WH,LOC4,15,T,8,15T8
80,WH,LOC4,15,T,9,15T9
80,WH,LOC4,15,U,1,15U1
80,WH,LOC5,15,U,10,15U10
80,WH,LOC5,15,U,11,15U11
80,WH,LOC5,15,U,12,15U12
80,WH,LOC4,15,U,2,15U2
80,WH,LOC4,15,U,3,15U3
80,WH,LOC4,15,U,4,15U4
80,WH,LOC4,15,U,5,15U5
80,WH,LOC4,15,U,6,15U6
80,WH,LOC4,15,U,7,15U7
80,WH,LOC4,15,U,8,15U8
80,WH,LOC4,15,U,9,15U9
80,WH,LOC4,15,V,1,15V1
80,WH,LOC5,15,V,10,15V10
80,WH,LOC5,15,V,11,15V11
80,WH,LOC5,15,V,12,15V12
80,WH,LOC4,15,V,2,15V2
80,WH,LOC4,15,V,3,15V3
80,WH,LOC4,15,V,4,15V4
80,WH,LOC4,15,V,5,15V5
80,WH,LOC4,15,V,6,15V6
80,WH,LOC4,15,V,7,15V7
80,WH,LOC4,15,V,8,15V8
80,WH,LOC4,15,V,9,15V9
80,WH,LOC4,15,W,1,15W1
80,WH,LOC5,15,W,10,15W10
80,WH,LOC5,15,W,11,15W11
80,WH,LOC5,15,W,12,15W12
80,WH,LOC4,15,W,2,15W2
80,WH,LOC4,15,W,3,15W3
80,WH,LOC4,15,W,4,15W4
80,WH,LOC4,15,W,5,15W5
80,WH,LOC4,15,W,6,15W6
80,WH,LOC4,15,W,7,15W7
80,WH,LOC4,15,W,8,15W8
80,WH,LOC4,15,W,9,15W9
80,WH,LOC4,15,X,1,15X1
80,WH,LOC5,15,X,10,15X10
80,WH,LOC5,15,X,11,15X11
80,WH,LOC5,15,X,12,15X12
80,WH,LOC4,15,X,2,15X2
80,WH,LOC4,15,X,3,15X3
80,WH,LOC4,15,X,4,15X4
80,WH,LOC4,15,X,5,15X5
80,WH,LOC4,15,X,6,15X6
80,WH,LOC4,15,X,7,15X7
80,WH,LOC4,15,X,8,15X8
80,WH,LOC4,15,X,9,15X9
80,WH,LOC4,15,Y,1,15Y1
80,WH,LOC5,15,Y,10,15Y10
80,WH,LOC5,15,Y,11,15Y11
80,WH,LOC5,15,Y,12,15Y12
80,WH,LOC4,15,Y,2,15Y2
80,WH,LOC4,15,Y,3,15Y3
80,WH,LOC4,15,Y,4,15Y4
80,WH,LOC4,15,Y,5,15Y5
80,WH,LOC4,15,Y,6,15Y6
80,WH,LOC4,15,Y,7,15Y7
80,WH,LOC4,15,Y,8,15Y8
80,WH,LOC4,15,Y,9,15Y9
80,WH,LOC4,15,Z,1,15Z1
80,WH,LOC5,15,Z,10,15Z10
80,WH,LOC5,15,Z,11,15Z11
80,WH,LOC5,15,Z,12,15Z12
80,WH,LOC4,15,Z,2,15Z2
80,WH,LOC4,15,Z,3,15Z3
80,WH,LOC4,15,Z,4,15Z4
80,WH,LOC4,15,Z,5,15Z5
80,WH,LOC4,15,Z,6,15Z6
80,WH,LOC4,15,Z,7,15Z7
80,WH,LOC4,15,Z,8,15Z8
80,WH,LOC4,15,Z,9,15Z9
80,WH,LOC4,16,A,1,16A1
80,WH,LOC5,16,A,10,16A10
80,WH,LOC5,16,A,11,16A11
80,WH,LOC5,16,A,12,16A12
80,WH,LOC4,16,A,2,16A2
80,WH,LOC4,16,A,3,16A3
80,WH,LOC4,16,A,4,16A4
80,WH,LOC4,16,A,5,16A5
80,WH,LOC4,16,A,6,16A6
80,WH,LOC4,16,A,8,16A8
80,WH,LOC4,16,A,9,16A9
80,WH,LOC4,16,B,1,16B1
80,WH,LOC5,16,B,10,16B10
80,WH,LOC5,16,B,11,16B11
80,WH,LOC5,16,B,12,16B12
80,WH,LOC4,16,B,2,16B2
80,WH,LOC4,16,B,3,16B3
80,WH,LOC4,16,B,4,16B4
80,WH,LOC4,16,B,5,16B5
80,WH,LOC4,16,B,6,16B6
80,WH,LOC4,16,B,8,16B8
80,WH,LOC4,16,B,9,16B9
80,WH,LOC4,16,C,1,16C1
80,WH,LOC5,16,C,10,16C10
80,WH,LOC5,16,C,11,16C11
80,WH,LOC5,16,C,12,16C12
80,WH,LOC4,16,C,2,16C2
80,WH,LOC4,16,C,3,16C3
80,WH,LOC4,16,C,4,16C4
80,WH,LOC4,16,C,5,16C5
80,WH,LOC4,16,C,6,16C6
80,WH,LOC4,16,C,8,16C8
80,WH,LOC4,16,C,9,16C9
80,WH,LOC4,16,D,1,16D1
80,WH,LOC5,16,D,10,16D10
80,WH,LOC5,16,D,11,16D11
80,WH,LOC5,16,D,12,16D12
80,WH,LOC4,16,D,2,16D2
80,WH,LOC4,16,D,3,16D3
80,WH,LOC4,16,D,4,16D4
80,WH,LOC4,16,D,5,16D5
80,WH,LOC4,16,D,6,16D6
80,WH,LOC4,16,D,8,16D8
80,WH,LOC4,16,D,9,16D9
80,WH,LOC4,16,E,1,16E1
80,WH,LOC5,16,E,10,16E10
80,WH,LOC5,16,E,11,16E11
80,WH,LOC5,16,E,12,16E12
80,WH,LOC4,16,E,2,16E2
80,WH,LOC4,16,E,3,16E3
80,WH,LOC4,16,E,4,16E4
80,WH,LOC4,16,E,5,16E5
80,WH,LOC4,16,E,6,16E6
80,WH,LOC4,16,E,8,16E8
80,WH,LOC4,16,E,9,16E9
80,WH,LOC4,16,F,1,16F1
80,WH,LOC5,16,F,10,16F10
80,WH,LOC5,16,F,11,16F11
80,WH,LOC5,16,F,12,16F12
80,WH,LOC4,16,F,2,16F2
80,WH,LOC4,16,F,3,16F3
80,WH,LOC4,16,F,4,16F4
80,WH,LOC4,16,F,5,16F5
80,WH,LOC4,16,F,6,16F6
80,WH,LOC4,16,F,8,16F8
80,WH,LOC4,16,F,9,16F9
80,WH,LOC4,16,G,1,16G1
80,WH,LOC5,16,G,10,16G10
80,WH,LOC5,16,G,11,16G11
80,WH,LOC5,16,G,12,16G12
80,WH,LOC4,16,G,2,16G2
80,WH,LOC4,16,G,3,16G3
80,WH,LOC4,16,G,4,16G4
80,WH,LOC4,16,G,5,16G5
80,WH,LOC4,16,G,6,16G6
80,WH,LOC4,16,G,8,16G8
80,WH,LOC4,16,G,9,16G9
80,WH,LOC4,16,H,1,16H1
80,WH,LOC5,16,H,10,16H10
80,WH,LOC5,16,H,11,16H11
80,WH,LOC5,16,H,12,16H12
80,WH,LOC4,16,H,2,16H2
80,WH,LOC4,16,H,3,16H3
80,WH,LOC4,16,H,4,16H4
80,WH,LOC4,16,H,5,16H5
80,WH,LOC4,16,H,6,16H6
80,WH,LOC4,16,H,8,16H8
80,WH,LOC4,16,H,9,16H9
80,WH,LOC4,16,I,1,16I1
80,WH,LOC5,16,I,10,16I10
80,WH,LOC5,16,I,11,16I11
80,WH,LOC5,16,I,12,16I12
80,WH,LOC4,16,I,2,16I2
80,WH,LOC4,16,I,3,16I3
80,WH,LOC4,16,I,4,16I4
80,WH,LOC4,16,I,5,16I5
80,WH,LOC4,16,I,6,16I6
80,WH,LOC4,16,I,8,16I8
80,WH,LOC4,16,I,9,16I9
80,WH,LOC4,16,J,1,16J1
80,WH,LOC5,16,J,10,16J10
80,WH,LOC5,16,J,11,16J11
80,WH,LOC5,16,J,12,16J12
80,WH,LOC4,16,J,2,16J2
80,WH,LOC4,16,J,3,16J3
80,WH,LOC4,16,J,4,16J4
80,WH,LOC4,16,J,5,16J5
80,WH,LOC4,16,J,6,16J6
80,WH,LOC4,16,J,8,16J8
80,WH,LOC4,16,J,9,16J9
80,WH,LOC4,16,K,1,16K1
80,WH,LOC5,16,K,10,16K10
80,WH,LOC5,16,K,11,16K11
80,WH,LOC5,16,K,12,16K12
80,WH,LOC4,16,K,2,16K2
80,WH,LOC4,16,K,3,16K3
80,WH,LOC4,16,K,4,16K4
80,WH,LOC4,16,K,5,16K5
80,WH,LOC4,16,K,6,16K6
80,WH,LOC4,16,K,8,16K8
80,WH,LOC4,16,K,9,16K9
80,WH,LOC5,16,L,10,16L10
80,WH,LOC5,16,L,11,16L11
80,WH,LOC5,16,L,12,16L12
80,WH,LOC4,16,L,3,16L3
80,WH,LOC4,16,L,4,16L4
80,WH,LOC4,16,L,5,16L5
80,WH,LOC4,16,L,6,16L6
80,WH,LOC4,16,L,8,16L8
80,WH,LOC4,16,L,9,16L9
80,WH,LOC4,16,M,1,16M1
80,WH,LOC5,16,M,10,16M10
80,WH,LOC5,16,M,11,16M11
80,WH,LOC5,16,M,12,16M12
80,WH,LOC4,16,M,2,16M2
80,WH,LOC4,16,M,3,16M3
80,WH,LOC4,16,M,4,16M4
80,WH,LOC4,16,M,5,16M5
80,WH,LOC4,16,M,6,16M6
80,WH,LOC4,16,M,8,16M8
80,WH,LOC4,16,M,9,16M9
80,WH,LOC4,16,N,1,16N1
80,WH,LOC5,16,N,10,16N10
80,WH,LOC5,16,N,11,16N11
80,WH,LOC5,16,N,12,16N12
80,WH,LOC4,16,N,2,16N2
80,WH,LOC4,16,N,3,16N3
80,WH,LOC4,16,N,4,16N4
80,WH,LOC4,16,N,5,16N5
80,WH,LOC4,16,N,6,16N6
80,WH,LOC4,16,N,8,16N8
80,WH,LOC4,16,N,9,16N9
80,WH,LOC4,16,O,1,16O1
80,WH,LOC5,16,O,10,16O10
80,WH,LOC5,16,O,11,16O11
80,WH,LOC5,16,O,12,16O12
80,WH,LOC4,16,O,2,16O2
80,WH,LOC4,16,O,3,16O3
80,WH,LOC4,16,O,4,16O4
80,WH,LOC4,16,O,5,16O5
80,WH,LOC4,16,O,6,16O6
80,WH,LOC4,16,O,8,16O8
80,WH,LOC4,16,O,9,16O9
80,WH,LOC4,16,P,1,16P1
80,WH,LOC5,16,P,10,16P10
80,WH,LOC5,16,P,11,16P11
80,WH,LOC5,16,P,12,16P12
80,WH,LOC4,16,P,2,16P2
80,WH,LOC4,16,P,3,16P3
80,WH,LOC4,16,P,4,16P4
80,WH,LOC4,16,P,5,16P5
80,WH,LOC4,16,P,6,16P6
80,WH,LOC4,16,P,8,16P8
80,WH,LOC4,16,P,9,16P9
80,WH,LOC4,16,Q,1,16Q1
80,WH,LOC5,16,Q,10,16Q10
80,WH,LOC5,16,Q,11,16Q11
80,WH,LOC5,16,Q,12,16Q12
80,WH,LOC4,16,Q,2,16Q2
80,WH,LOC4,16,Q,3,16Q3
80,WH,LOC4,16,Q,4,16Q4
80,WH,LOC4,16,Q,5,16Q5
80,WH,LOC4,16,Q,6,16Q6
80,WH,LOC4,16,Q,8,16Q8
80,WH,LOC4,16,Q,9,16Q9
80,WH,LOC4,16,R,1,16R1
80,WH,LOC5,16,R,10,16R10
80,WH,LOC5,16,R,11,16R11
80,WH,LOC5,16,R,12,16R12
80,WH,LOC4,16,R,2,16R2
80,WH,LOC4,16,R,3,16R3
