SKU,IG,IPG,HTS,CLASS,PLANNING,ABC,UOM,CREATION,CAT
SKU4974,IG14,IPG433,HTS15,1,1,C,BX,20140211,CAT8
SKU4975,IG14,IPG433,HTS15,2,0,C,BX,20140207,CAT8
SKU4976,IG14,IPG433,HTS15,1,1,C,BX,20140211,CAT8
SKU4977,IG14,IPG974,HTS11,1,1,C,BX,20140205,CAT8
SKU4978,IG14,IPG974,HTS11,1,1,C,BX,20140205,CAT8
SKU4979,IG14,IPG89,HTS15,1,1,C,BX,20140215,CAT8
SKU4980,IG14,IPG90,HTS17,1,1,C,BX,20140211,CAT8
SKU4981,IG13,IPG335,HTS17,1,1,B,BG,20180919,CAT3
SKU4982,IG14,IPG1013,HTS6,1,1,B,BX,20151007,CAT8
SKU4983,IG31,IPG1504,HTS55,1,1,A,YD,20200630,CAT12
SKU4984,IG31,IPG1504,HTS55,1,0,C,YD,20150529,CAT12
SKU4985,IG31,IPG1504,HTS55,1,1,A,YD,20200630,CAT12
SKU4986,IG31,IPG1504,HTS55,1,1,B,YD,20200630,CAT12
SKU4987,IG14,IPG1015,HTS17,1,1,C,BX,20170420,CAT8
SKU4988,IG14,IPG972,HTS15,1,1,C,BG,20150624,CAT8
SKU4989,IG7,IPG91,HTS95,2,0,C,BX,20140514,CAT8
SKU4990,IG7,IPG92,HTS95,2,0,B,BX,20140421,CAT8
SKU4991,IG7,IPG93,HTS95,2,0,C,BX,20140514,CAT8
SKU4992,IG7,IPG94,HTS95,2,0,C,BX,20131112,CAT8
SKU4993,IG7,IPG95,HTS95,2,0,C,BX,20140514,CAT8
SKU4994,IG14,IPG96,HTS15,2,0,C,BX,20140513,CAT8
SKU4995,IG14,IPG97,HTS15,2,0,C,BX,20140416,CAT8
SKU4996,IG14,IPG98,HTS15,2,0,B,RL,20140410,CAT8
SKU4997,IG14,IPG99,HTS15,2,0,C,BX,20140508,CAT8
SKU4998,IG14,IPG100,HTS15,2,0,C,BX,20140501,CAT8
SKU4999,IG34,IPG101,HTS15,2,0,C,BX,20140722,CAT8
SKU5000,IG14,IPG102,HTS15,2,0,C,BX,20140508,CAT8
SKU5001,IG14,IPG103,HTS70,2,0,C,BX,20131112,CAT8
SKU5002,IG14,IPG104,HTS119,2,0,C,BX,20131112,CAT8
SKU5003,IG14,IPG105,HTS119,2,0,C,BX,20131112,CAT8
SKU5004,IG14,IPG106,HTS15,2,0,C,BX,20140423,CAT8
SKU5005,IG14,IPG107,HTS15,2,0,C,BX,20131112,CAT8
SKU5006,IG14,IPG108,HTS15,2,0,C,BX,20140501,CAT8
SKU5007,IG34,IPG109,HTS15,2,0,C,BX,20140709,CAT8
SKU5008,IG14,IPG110,HTS15,2,0,B,BX,20140423,CAT8
SKU5009,IG14,IPG111,HTS15,2,0,C,BX,20140513,CAT8
SKU5010,IG14,IPG112,HTS84,2,0,C,BX,20131112,CAT8
SKU5011,IG14,IPG113,HTS15,2,0,C,BX,20131112,CAT8
SKU5012,IG14,IPG437,HTS15,2,0,C,BX,20140508,CAT8
SKU5013,IG14,IPG437,HTS15,2,0,C,BX,20140508,CAT8
SKU5014,IG14,IPG114,HTS15,2,0,C,BX,20140723,CAT8
SKU5015,IG14,IPG115,HTS100,2,0,C,BX,20140324,CAT8
SKU5016,IG14,IPG116,HTS99,2,0,C,BX,20140324,CAT8
SKU5017,IG14,IPG117,HTS99,2,0,C,BX,20140324,CAT8
SKU5018,IG30,IPG1006,HTS40,1,1,A,YD,20140116,CAT12
SKU5019,IG30,IPG1006,HTS40,1,1,A,YD,20140116,CAT12
SKU5020,IG30,IPG1006,HTS40,1,1,A,YD,20140116,CAT12
SKU5021,IG30,IPG1006,HTS40,1,1,A,YD,20140116,CAT12
SKU5022,IG30,IPG1006,HTS40,1,1,A,YD,20140116,CAT12
SKU5023,IG30,IPG1006,HTS40,1,1,A,YD,20140116,CAT12
SKU5024,IG31,IPG2,HTS53,1,0,A,YD,20140123,CAT12
SKU5025,IG31,IPG2,HTS53,1,0,A,YD,20140123,CAT12
SKU5026,IG30,IPG1197,HTS40,1,1,B,YD,20140123,CAT12
SKU5027,IG30,IPG1859,HTS42,1,1,A,YD,20140123,CAT12
SKU5028,IG30,IPG1335,HTS46,1,1,A,YD,20170301,CAT12
SKU5029,IG30,IPG1335,HTS46,1,1,A,YD,20170301,CAT12
SKU5030,IG30,IPG1335,HTS46,1,1,A,YD,20170301,CAT12
SKU5031,IG30,IPG1335,HTS46,1,1,B,YD,20170301,CAT12
SKU5032,IG30,IPG1335,HTS46,1,1,A,YD,20170301,CAT12
SKU5033,IG30,IPG1335,HTS46,1,0,C,YD,20170301,CAT12
SKU5034,IG30,IPG563,HTS45,1,1,B,YD,20171121,CAT12
SKU5035,IG30,IPG563,HTS45,1,1,B,YD,20171121,CAT12
SKU5036,IG30,IPG563,HTS45,1,1,B,YD,20171121,CAT12
SKU5037,IG31,IPG1625,HTS55,1,1,A,YD,20171121,CAT12
SKU5038,IG31,IPG1625,HTS55,1,1,A,YD,20171121,CAT12
SKU5039,IG31,IPG1625,HTS55,1,1,A,YD,20171121,CAT12
SKU5040,IG30,IPG965,HTS42,1,1,B,YD,20171121,CAT12
SKU5041,IG31,IPG1506,HTS55,1,0,C,YD,20160802,CAT12
SKU5042,IG31,IPG1506,HTS55,1,1,A,YD,20200630,CAT12
SKU5043,IG31,IPG1506,HTS55,1,1,A,YD,20200630,CAT12
SKU5044,IG31,IPG1506,HTS55,1,1,A,YD,20200630,CAT12
SKU5045,IG31,IPG1506,HTS55,1,1,C,YD,20200630,CAT12
SKU5046,IG35,IPG1619,HTS58,1,0,C,YD,20150706,CAT12
SKU5047,IG35,IPG1619,HTS58,1,0,B,YD,20150706,CAT12
SKU5048,IG35,IPG1619,HTS58,1,0,B,YD,20150706,CAT12
SKU5049,IG30,IPG1936,HTS58,1,0,A,YD,20140116,CAT12
SKU5050,IG30,IPG1936,HTS58,1,0,A,YD,20140116,CAT12
SKU5051,IG30,IPG1936,HTS58,1,0,B,YD,20150921,CAT12
SKU5052,IG30,IPG1936,HTS58,1,0,C,YD,20140116,CAT12
SKU5053,IG30,IPG1848,HTS46,1,1,C,YD,20140116,CAT12
SKU5054,IG30,IPG1848,HTS46,1,0,B,YD,20140116,CAT12
SKU5055,IG30,IPG1509,HTS41,1,1,A,YD,20140116,CAT12
SKU5056,IG30,IPG1509,HTS41,1,1,A,YD,20140116,CAT12
SKU5057,IG30,IPG1509,HTS41,1,1,A,YD,20140116,CAT12
SKU5058,IG30,IPG1509,HTS41,1,1,A,YD,20140116,CAT12
SKU5059,IG30,IPG1591,HTS41,1,1,A,YD,20140123,CAT12
SKU5060,IG30,IPG1591,HTS41,1,1,A,YD,20140123,CAT12
SKU5061,IG30,IPG1591,HTS41,1,1,A,YD,20140123,CAT12
SKU5062,IG31,IPG1504,HTS55,1,1,A,YD,20200507,CAT12
SKU5063,IG31,IPG1504,HTS55,1,1,A,YD,20200630,CAT12
SKU5064,IG31,IPG1504,HTS55,1,1,A,YD,20200630,CAT12
SKU5065,IG31,IPG1504,HTS55,1,0,C,YD,20140116,CAT12
SKU5066,IG31,IPG1504,HTS55,1,1,A,YD,20200701,CAT12
SKU5067,IG31,IPG1504,HTS55,1,1,A,YD,20200630,CAT12
SKU5068,IG16,IPG1645,HTS119,1,1,C,BX,20140121,CAT12
SKU5069,IG16,IPG1654,HTS15,1,0,C,BX,20140121,CAT12
SKU5070,IG16,IPG1655,HTS119,1,0,C,BX,20140121,CAT12
SKU5071,IG16,IPG1661,HTS15,1,0,C,BX,20141007,CAT12
SKU5072,IG16,IPG1661,HTS15,2,0,C,BX,20141007,CAT12
SKU5073,IG16,IPG1659,HTS88,1,0,C,BX,20130823,CAT12
SKU5074,IG16,IPG1659,HTS119,1,0,C,BX,20130823,CAT12
SKU5075,IG16,IPG1652,HTS119,1,0,C,BX,20140121,CAT12
SKU5076,IG16,IPG1652,HTS119,1,0,B,BX,20140121,CAT12
SKU5077,IG16,IPG1657,HTS15,1,0,C,BX,20140121,CAT12
SKU5078,IG16,IPG1646,HTS15,1,0,C,BX,20140121,CAT12
SKU5079,IG16,IPG1646,HTS15,2,0,C,BX,20140121,CAT12
SKU5080,IG16,IPG1647,HTS15,1,0,C,BX,20140121,CAT12
SKU5081,IG16,IPG1647,HTS15,2,0,C,BX,20140121,CAT12
SKU5082,IG16,IPG1667,HTS15,1,0,C,BX,20140121,CAT12
SKU5083,IG16,IPG1668,HTS15,2,0,C,BX,20140121,CAT12
SKU5084,IG16,IPG1643,HTS119,1,1,B,BX,20140121,CAT12
SKU5085,IG16,IPG1644,HTS119,1,1,C,BX,20140121,CAT12
SKU5086,IG16,IPG964,HTS15,1,1,C,BX,20140121,CAT12
SKU5087,IG16,IPG964,HTS15,1,1,C,BX,20141215,CAT12
SKU5088,IG16,IPG964,HTS15,1,1,C,BX,20140121,CAT12
SKU5089,IG16,IPG964,HTS15,1,0,C,BX,20141215,CAT12
SKU5090,IG16,IPG964,HTS15,1,1,C,BX,20141215,CAT12
SKU5091,IG16,IPG1666,HTS15,1,1,C,BX,20150413,CAT12
SKU5092,IG16,IPG1501,HTS15,1,0,C,BX,20151117,CAT12
SKU5093,IG16,IPG1519,HTS79,1,1,C,BX,20160210,CAT12
SKU5094,IG16,IPG586,HTS15,1,1,B,RL,20190204,CAT12
SKU5095,IG16,IPG586,HTS15,1,1,B,RL,20160711,CAT12
SKU5096,IG16,IPG586,HTS15,1,0,C,RL,20160711,CAT12
SKU5097,IG16,IPG586,HTS15,1,1,C,RL,20160711,CAT12
SKU5098,IG42,IPG76,HTS15,1,1,C,RL,20160909,CAT12
SKU5099,IG42,IPG76,HTS15,1,1,C,RL,20160909,CAT12
SKU5100,IG42,IPG588,HTS15,1,1,A,RL,20160909,CAT12
SKU5101,IG42,IPG588,HTS15,1,1,C,RL,20160919,CAT12
SKU5102,IG42,IPG588,HTS15,1,1,C,RL,20160909,CAT12
SKU5103,IG42,IPG588,HTS15,2,0,C,RL,20160909,CAT12
SKU5104,IG42,IPG588,HTS15,1,1,C,RL,20160909,CAT12
SKU5105,IG42,IPG588,HTS15,1,1,C,RL,20190206,CAT12
SKU5106,IG42,IPG865,HTS15,1,1,C,BX,20180612,CAT12
SKU5107,IG42,IPG859,HTS15,1,1,C,BX,20180828,CAT12
SKU5108,IG42,IPG865,HTS15,1,1,C,BX,20180612,CAT12
SKU5109,IG42,IPG865,HTS15,1,1,C,BX,20180828,CAT12
SKU5110,IG42,IPG865,HTS15,1,1,C,BX,20180828,CAT12
SKU5111,IG42,IPG865,HTS15,1,1,C,BX,20180828,CAT12
SKU5112,IG42,IPG859,HTS15,1,1,C,BX,20180828,CAT12
SKU5113,IG42,IPG865,HTS15,1,1,C,BX,20190206,CAT12
SKU5114,IG17,IPG1520,HTS95,1,1,B,BX,20150108,CAT12
SKU5115,IG17,IPG1518,HTS95,1,1,B,BX,20140725,CAT12
SKU5116,IG17,IPG1518,HTS95,1,1,C,BX,20140725,CAT12
SKU5117,IG17,IPG1521,HTS95,1,1,B,BX,20150108,CAT12
SKU5118,IG17,IPG1520,HTS95,1,1,B,BX,20150108,CAT12
SKU5119,IG16,IPG3,HTS15,1,1,C,BX,20140729,CAT12
SKU5120,IG16,IPG1658,HTS15,1,0,C,BX,20140121,CAT12
SKU5121,IG16,IPG1439,HTS119,1,0,C,BX,20140808,CAT12
SKU5122,IG16,IPG1439,HTS119,1,0,C,BX,20140808,CAT12
SKU5123,IG16,IPG1439,HTS119,1,0,C,BX,20140808,CAT12
SKU5124,IG16,IPG1439,HTS119,1,0,C,BX,20141215,CAT12
SKU5125,IG16,IPG1439,HTS119,1,0,C,BX,20141215,CAT12
SKU5126,IG17,IPG1436,HTS95,1,1,C,BX,20141031,CAT12
SKU5127,IG17,IPG1436,HTS95,1,1,C,BX,20141031,CAT12
SKU5128,IG17,IPG1436,HTS95,1,1,C,BX,20141031,CAT12
SKU5129,IG17,IPG1436,HTS95,2,0,C,BX,20141031,CAT12
SKU5130,IG17,IPG1436,HTS95,2,0,C,BX,20141031,CAT12
SKU5131,IG36,IPG329,HTS61,1,1,C,RL,20160108,CAT8
SKU5132,IG36,IPG329,HTS61,1,1,C,RL,20160108,CAT8
SKU5133,IG36,IPG329,HTS61,1,1,C,RL,20160108,CAT8
SKU5134,IG31,IPG668,HTS19,1,1,B,YD,20140402,CAT12
SKU5135,IG31,IPG668,HTS19,1,1,A,YD,20140402,CAT12
SKU5136,IG31,IPG668,HTS19,1,1,A,YD,20140402,CAT12
SKU5137,IG31,IPG668,HTS63,1,1,C,YD,20161027,CAT12
SKU5138,IG31,IPG668,HTS19,1,1,B,YD,20180201,CAT12
SKU5139,IG31,IPG668,HTS19,1,1,A,YD,20140402,CAT12
SKU5140,IG31,IPG668,HTS19,1,1,B,YD,20140402,CAT12
SKU5141,IG31,IPG668,HTS19,1,1,A,YD,20140402,CAT12
SKU5142,IG22,IPG1226,HTS48,1,1,A,RL,20171115,CAT7
SKU5143,IG22,IPG1221,HTS48,2,0,C,RL,20171115,CAT7
SKU5144,IG30,IPG1680,HTS59,1,1,A,YD,20061122,CAT12
SKU5145,IG30,IPG1680,HTS59,1,1,C,YD,20061122,CAT12
SKU5146,IG30,IPG1680,HTS59,1,1,C,YD,20061122,CAT12
SKU5147,IG30,IPG1680,HTS59,1,1,C,YD,20061122,CAT12
SKU5148,IG30,IPG1680,HTS59,1,1,C,YD,20061122,CAT12
SKU5149,IG54,,HTS119,1,1,B,PC,20110624,CAT16
SKU5150,IG54,,HTS119,1,1,A,PC,20110624,CAT16
SKU5151,IG67,,HTS25,1,1,C,BX,20140709,CAT14
SKU5152,IG14,IPG1844,HTS67,1,1,A,BX,20090504,CAT8
SKU5153,IG7,IPG1568,HTS95,2,0,C,BX,20140201,CAT8
SKU5154,IG7,IPG1568,HTS95,2,0,C,BX,20140201,CAT8
SKU5155,IG7,IPG1568,HTS95,2,0,C,BX,20140201,CAT8
SKU5156,IG7,IPG1568,HTS95,1,1,A,BX,20140201,CAT8
SKU5157,IG7,IPG1568,HTS95,1,1,A,BX,20140201,CAT8
SKU5158,IG7,IPG1568,HTS95,2,0,C,BX,20140201,CAT8
SKU5159,IG7,IPG1568,HTS95,2,0,B,BX,20140117,CAT8
SKU5160,IG7,IPG1568,HTS95,2,0,C,BX,20140201,CAT8
SKU5161,IG7,IPG1568,HTS95,2,0,C,BX,20140117,CAT8
SKU5162,IG7,IPG1568,HTS95,2,0,C,BX,20140201,CAT8
SKU5163,IG7,IPG1568,HTS95,2,0,C,BX,20140201,CAT8
SKU5164,IG7,IPG1568,HTS95,2,0,C,BX,20140201,CAT8
SKU5165,IG7,IPG1568,HTS95,2,0,C,BX,20140201,CAT8
SKU5166,IG7,IPG1568,HTS95,1,1,B,BX,20140201,CAT8
SKU5167,IG7,IPG1568,HTS95,2,0,C,BX,20140201,CAT8
SKU5168,IG7,IPG1568,HTS95,2,0,B,BX,20140201,CAT8
SKU5169,IG7,IPG1568,HTS95,2,0,C,BX,20140201,CAT8
SKU5170,IG7,IPG1568,HTS95,2,0,C,BX,20140201,CAT8
SKU5171,IG7,IPG1568,HTS95,1,1,A,BX,20140201,CAT8
SKU5172,IG7,IPG1568,HTS95,1,1,A,BX,20140201,CAT8
SKU5173,IG7,IPG1568,HTS95,2,0,B,BX,20140201,CAT8
SKU5174,IG7,IPG1568,HTS95,1,1,A,BX,20140201,CAT8
SKU5175,IG7,IPG1568,HTS95,1,1,B,BX,20140201,CAT8
SKU5176,IG7,IPG1568,HTS95,1,1,B,BX,20140201,CAT8
SKU5177,IG7,IPG1569,HTS95,2,0,C,BX,20140117,CAT8
SKU5178,IG14,IPG1569,HTS95,1,1,C,BX,20180301,CAT8
SKU5179,IG14,IPG1569,HTS95,1,1,C,BX,20180301,CAT8
SKU5180,IG7,IPG1569,HTS95,1,1,C,BX,20140201,CAT8
SKU5181,IG7,IPG1569,HTS95,2,0,C,BX,20140201,CAT8
SKU5182,IG7,IPG1569,HTS95,1,1,C,BX,20140201,CAT8
SKU5183,IG7,IPG1569,HTS95,2,0,C,BX,20140201,CAT8
SKU5184,IG14,IPG1054,HTS15,1,1,A,BX,20080129,CAT8
SKU5185,IG34,IPG118,HTS15,1,1,C,BX,20140211,CAT8
SKU5186,IG14,IPG119,HTS15,1,1,C,BX,20140211,CAT8
SKU5187,IG14,IPG5,HTS15,1,0,A,BX,20141210,CAT8
SKU5188,IG14,IPG1570,HTS15,2,0,C,BX,20140203,CAT8
SKU5189,IG14,IPG1570,HTS15,1,1,C,BX,20180301,CAT8
SKU5190,IG14,IPG1570,HTS15,1,1,C,BX,20180301,CAT8
SKU5191,IG14,IPG1570,HTS15,1,1,C,BX,20140203,CAT8
SKU5192,IG14,IPG1570,HTS15,1,1,C,BX,20140203,CAT8
SKU5193,IG14,IPG1570,HTS15,1,1,C,BX,20140203,CAT8
SKU5194,IG14,IPG1570,HTS15,1,1,C,BX,20140203,CAT8
SKU5195,IG14,IPG1570,HTS15,1,1,C,BX,20140117,CAT8
SKU5196,IG14,IPG1570,HTS15,1,1,C,BX,20180301,CAT8
SKU5197,IG14,IPG1570,HTS15,1,1,C,BX,20180301,CAT8
SKU5198,IG14,IPG1570,HTS15,1,1,C,BX,20140203,CAT8
SKU5199,IG14,IPG1570,HTS15,1,1,C,BX,20140203,CAT8
SKU5200,IG14,IPG1570,HTS15,1,1,C,BX,20140203,CAT8
SKU5201,IG14,IPG1570,HTS15,1,1,C,BX,20140203,CAT8
SKU5202,IG34,IPG1583,HTS15,2,0,C,BX,20150604,CAT8
SKU5203,IG34,IPG1583,HTS15,1,0,C,BX,20130911,CAT8
SKU5204,IG34,IPG1583,HTS15,1,0,C,BX,20130911,CAT8
SKU5205,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5206,IG34,IPG1583,HTS15,1,0,C,BX,20160901,CAT8
SKU5207,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5208,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5209,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5210,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5211,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5212,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5213,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5214,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5215,IG34,IPG1583,HTS15,1,0,C,BX,20120409,CAT8
SKU5216,IG34,IPG1583,HTS15,2,0,C,BX,20120409,CAT8
SKU5217,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5218,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5219,IG34,IPG1583,HTS15,1,0,C,BX,20120409,CAT8
SKU5220,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5221,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5222,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5223,IG34,IPG1583,HTS15,2,0,C,BX,20120409,CAT8
SKU5224,IG34,IPG1583,HTS15,2,0,C,BX,20150604,CAT8
SKU5225,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5226,IG34,IPG1583,HTS15,2,0,C,BX,20160901,CAT8
SKU5227,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5228,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5229,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5230,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5231,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5232,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5233,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5234,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5235,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5236,IG34,IPG1583,HTS15,1,0,C,BX,20120409,CAT8
SKU5237,IG34,IPG1583,HTS15,2,0,C,BX,20120409,CAT8
SKU5238,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5239,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5240,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5241,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5242,IG34,IPG1583,HTS15,2,0,C,BX,20160527,CAT8
SKU5243,IG34,IPG1583,HTS15,2,0,C,BX,20120409,CAT8
SKU5244,IG14,IPG120,HTS15,1,1,C,BX,20140211,CAT8
SKU5245,IG14,IPG121,HTS15,1,1,C,BX,20140211,CAT8
SKU5246,IG14,IPG122,HTS15,1,1,C,BX,20140210,CAT8
SKU5247,IG14,IPG123,HTS15,1,1,C,BX,20140215,CAT8
SKU5248,IG14,IPG124,HTS15,1,1,B,BX,20140211,CAT8
SKU5249,IG34,IPG923,HTS15,2,0,B,BX,20151204,CAT8
SKU5250,IG14,IPG125,HTS15,1,1,B,BX,20140211,CAT8
SKU5251,IG34,IPG924,HTS15,2,0,C,BX,20110503,CAT8
SKU5252,IG14,IPG1011,HTS15,1,1,C,BX,20150309,CAT8
SKU5253,IG14,IPG604,HTS48,1,0,C,BX,20140207,CAT7
SKU5254,IG14,IPG604,HTS48,1,0,C,BX,20140207,CAT7
SKU5255,IG14,IPG604,HTS48,1,0,C,BX,20140207,CAT7
SKU5256,IG14,IPG604,HTS48,1,0,C,BX,20140207,CAT7
SKU5257,IG14,IPG604,HTS48,1,0,C,BX,20140207,CAT7
SKU5258,IG14,IPG604,HTS48,1,0,C,BX,20140207,CAT7
SKU5259,IG14,IPG604,HTS48,1,0,C,BX,20140207,CAT7
SKU5260,IG14,IPG604,HTS48,1,0,C,BX,20140207,CAT7
SKU5261,IG14,IPG604,HTS48,1,0,C,BX,20140207,CAT7
SKU5262,IG14,IPG604,HTS48,1,0,C,BX,20140207,CAT7
SKU5263,IG14,IPG606,HTS48,1,0,C,BX,20140207,CAT7
SKU5264,IG14,IPG606,HTS48,1,0,C,BX,20140207,CAT7
SKU5265,IG14,IPG606,HTS48,1,0,C,BX,20140207,CAT7
SKU5266,IG14,IPG606,HTS48,1,0,C,BX,20140207,CAT7
SKU5267,IG14,IPG606,HTS48,1,0,C,BX,20140207,CAT7
SKU5268,IG14,IPG606,HTS48,1,0,C,BX,20140207,CAT7
SKU5269,IG14,IPG607,HTS48,1,0,C,BX,20140207,CAT7
SKU5270,IG14,IPG607,HTS48,1,0,C,BX,20140207,CAT7
SKU5271,IG14,IPG607,HTS48,1,0,C,BX,20140207,CAT7
SKU5272,IG14,IPG607,HTS48,1,0,C,BX,20140207,CAT7
SKU5273,IG14,IPG607,HTS48,1,0,C,BX,20140207,CAT7
SKU5274,IG14,IPG607,HTS48,1,0,C,BX,20140207,CAT7
SKU5275,IG14,IPG607,HTS48,1,0,C,BX,20140207,CAT7
SKU5276,IG14,IPG607,HTS48,1,0,C,BX,20140207,CAT7
SKU5277,IG14,IPG1564,HTS15,2,0,C,BX,20140114,CAT8
SKU5278,IG14,IPG1564,HTS15,1,1,C,BX,20180301,CAT8
SKU5279,IG14,IPG1564,HTS15,1,1,C,BX,20180301,CAT8
SKU5280,IG14,IPG1564,HTS15,1,1,C,BX,20140211,CAT8
SKU5281,IG14,IPG1564,HTS15,1,1,C,BX,20140210,CAT8
SKU5282,IG14,IPG1564,HTS15,1,1,C,BX,20140211,CAT8
SKU5283,IG14,IPG1564,HTS15,1,1,C,BX,20140211,CAT8
SKU5284,IG14,IPG1564,HTS15,1,1,C,BX,20140207,CAT8
SKU5285,IG14,IPG1564,HTS15,1,1,C,BX,20180301,CAT8
SKU5286,IG14,IPG1564,HTS15,1,1,C,BX,20180301,CAT8
SKU5287,IG14,IPG1564,HTS15,1,1,C,BX,20140211,CAT8
SKU5288,IG14,IPG1564,HTS15,1,1,C,BX,20140211,CAT8
SKU5289,IG14,IPG1564,HTS15,1,1,C,BX,20140211,CAT8
SKU5290,IG14,IPG1564,HTS15,1,1,C,BX,20140207,CAT8
SKU5291,IG14,IPG940,HTS15,2,0,C,BX,20140211,CAT8
SKU5292,IG14,IPG940,HTS15,2,0,C,BX,20140211,CAT8
SKU5293,IG14,IPG940,HTS15,2,0,C,BX,20140207,CAT8
SKU5294,IG14,IPG940,HTS15,1,1,C,BX,20140214,CAT8
SKU5295,IG14,IPG940,HTS15,1,1,C,BX,20140214,CAT8
SKU5296,IG14,IPG940,HTS15,2,0,C,BX,20140214,CAT8
SKU5297,IG14,IPG940,HTS15,2,0,C,BX,20140210,CAT8
SKU5298,IG14,IPG940,HTS15,2,0,C,BX,20140214,CAT8
SKU5299,IG14,IPG940,HTS15,2,0,C,BX,20140114,CAT8
SKU5300,IG14,IPG940,HTS15,2,0,C,BX,20140210,CAT8
SKU5301,IG14,IPG940,HTS15,2,0,C,BX,20140214,CAT8
SKU5302,IG14,IPG940,HTS15,2,0,C,BX,20140211,CAT8
SKU5303,IG14,IPG940,HTS15,2,0,C,BX,20140214,CAT8
SKU5304,IG14,IPG940,HTS15,1,1,C,BX,20140211,CAT8
SKU5305,IG14,IPG940,HTS15,1,1,C,BX,20140214,CAT8
SKU5306,IG14,IPG940,HTS15,2,0,C,BX,20140207,CAT8
SKU5307,IG14,IPG940,HTS15,2,0,C,BX,20140211,CAT8
SKU5308,IG14,IPG940,HTS15,2,0,C,BX,20140214,CAT8
SKU5309,IG14,IPG940,HTS15,1,1,C,BX,20140214,CAT8
SKU5310,IG14,IPG940,HTS15,1,1,C,BX,20140211,CAT8
SKU5311,IG14,IPG940,HTS15,2,0,C,BX,20140214,CAT8
SKU5312,IG14,IPG940,HTS15,1,1,C,BX,20140214,CAT8
SKU5313,IG14,IPG940,HTS15,2,0,C,BX,20140210,CAT8
SKU5314,IG14,IPG940,HTS15,1,1,C,BX,20140214,CAT8
SKU5315,IG14,IPG940,HTS15,2,0,C,BX,20140210,CAT8
SKU5316,IG14,IPG940,HTS15,2,0,C,BX,20140214,CAT8
SKU5317,IG14,IPG940,HTS15,2,0,C,BX,20140214,CAT8
SKU5318,IG14,IPG940,HTS15,1,1,C,BX,20140210,CAT8
SKU5319,IG14,IPG940,HTS15,1,1,C,BX,20140211,CAT8
SKU5320,IG14,IPG940,HTS15,2,0,C,BX,20140211,CAT8
SKU5321,IG14,IPG940,HTS15,2,0,C,BX,20140214,CAT8
SKU5322,IG14,IPG940,HTS15,2,0,C,BX,20140207,CAT8
SKU5323,IG14,IPG940,HTS15,2,0,C,BX,20140214,CAT8
SKU5324,IG14,IPG940,HTS15,2,0,C,BX,20140210,CAT8
SKU5325,IG14,IPG940,HTS15,2,0,C,BX,20140214,CAT8
SKU5326,IG14,IPG940,HTS15,2,0,C,BX,20140211,CAT8
SKU5327,IG14,IPG940,HTS15,2,0,C,BX,20140211,CAT8
SKU5328,IG14,IPG940,HTS15,1,1,C,BX,20140210,CAT8
SKU5329,IG14,IPG940,HTS15,1,1,C,BX,20140211,CAT8
SKU5330,IG14,IPG940,HTS15,2,0,C,BX,20140211,CAT8
SKU5331,IG14,IPG940,HTS15,2,0,C,BX,20140207,CAT8
SKU5332,IG14,IPG940,HTS15,2,0,C,BX,20140211,CAT8
SKU5333,IG14,IPG940,HTS15,1,1,C,BX,20140214,CAT8
SKU5334,IG14,IPG940,HTS15,1,1,C,BX,20140207,CAT8
SKU5335,IG14,IPG940,HTS15,2,0,C,BX,20140210,CAT8
