TDATE,SKU,LOC,QTY,AISLE,COLUMN,SHELF,TYPE,IG,IPG,HTS,CLASS,PLANNING,ABC,UOM,CREATION,CAT,COSTX,QTYBEFORE,QTYVAR,WEIGHT,LENGTH,HEIGHT,WIDTH,CONTRPERC
20180430,SKU8137,16Q1,-5,16,Q,1,LOC4,IG47,,HTS119,1,1,C,PR,20110624,CAT17,-204.5593,148,-3.38,2.5,7,4.25,6,0
20180430,SKU8167,12J1,-100,12,J,1,LOC4,IG47,,HTS119,1,1,B,PR,20110624,CAT17,-1860.9288,175,-57.14,0.89,5.25,2.5,3,0
20180430,SKU8167,13S4,-4,13,S,4,LOC4,IG47,,HTS119,1,1,B,PR,20110624,CAT17,-74.4372,326,-1.23,0.89,5.25,2.5,3,0
20180430,SKU8169,16R3,-29,16,R,3,LOC4,IG47,,HTS119,1,1,C,PR,20110624,CAT17,-539.6694,311,-9.32,0.89,5.25,2.5,3,0
20180430,SKU8173,18B4,-12,18,B,4,LOC4,IG47,,HTS119,1,1,B,PC,20110624,CAT17,-386.6721,54,-22.22,3.44,72,1,1,0.01
20180430,SKU8173,19D2,-2,19,D,2,LOC4,IG47,,HTS119,1,1,B,PC,20110624,CAT17,-64.4453,2,-100,3.44,72,1,1,0.01
20180430,SKU8178,21H7,19,21,H,7,LOC4,IG47,,HTS119,1,1,B,PC,20110624,CAT17,766.3129,55,34.55,4.6,96,1,1,0.01
20180430,SKU8191,1.60E+03,5,16,E,2,LOC4,IG47,,HTS119,1,1,B,PC,20110624,CAT17,80.7373,816,0.61,0.68,5.25,1,4.5,0.01
20180430,SKU8194,14Y2,24,14,Y,2,LOC4,IG47,,HTS119,1,1,B,PC,20110624,CAT17,387.5391,51,47.06,0.68,4.5,1,5,0.01
20180430,SKU8197,13A2,54,13,A,2,LOC4,IG47,,HTS119,1,1,B,PC,20110624,CAT17,1012.7336,146,36.99,1,6.5,1.25,4.5,0.01
20180430,SKU8198,15W1,-13,15,W,1,LOC4,IG47,,HTS119,1,1,C,PC,20110624,CAT17,-243.8062,332,-3.92,0.97,6.5,1.25,4.5,0
20180430,SKU8211,11Q2,-45,11,Q,2,LOC4,IG47,,HTS119,1,1,B,PC,20110624,CAT17,-319.3179,45,-100,0.07,6,1,1,0.01
20180430,SKU8211,11T1,-98,11,T,1,LOC4,IG47,,HTS119,1,1,B,PC,20110624,CAT17,-695.4033,871,-11.25,0.07,6,1,1,0.01
20180430,SKU8211,15I3,-155,15,I,3,LOC4,IG47,,HTS119,1,1,B,PC,20110624,CAT17,-1099.8726,224,-69.2,0.07,6,1,1,0.01
20180430,SKU8211,15Q3,-114,15,Q,3,LOC4,IG47,,HTS119,1,1,B,PC,20110624,CAT17,-808.9386,114,-100,0.07,6,1,1,0.01
20180430,SKU8228,14Q4,10,14,Q,4,LOC4,IG47,,HTS119,1,1,C,BG,20110624,CAT17,113.683,127,7.87,0.6,6,1.75,4,0
20180430,SKU8230,13O3,3,13,O,3,LOC4,IG47,,HTS119,1,1,C,BG,20110624,CAT17,34.1049,283,1.06,0.4,6,1.75,4,0
20180430,SKU8230,14O3,-21,14,O,3,LOC4,IG47,,HTS119,1,1,C,BG,20110624,CAT17,-238.7343,21,-100,0.4,6,1.75,4,0
20180501,SKU10095,37C2,20,37,C,2,LOC4,IG8,IPG1456,HTS15,1,1,A,BG,20150813,CAT3,728.5858,81,24.69,1,6,2,6,0.01
20180501,SKU10117,15T2,-13,15,T,2,LOC4,IG53,,HTS119,1,1,B,PC,20110624,CAT16,-26.5521,350,-3.71,0.2,6,1.5,1.5,0.01
20180501,SKU10117,15U1,1,15,U,1,LOC4,IG53,,HTS119,1,1,B,PC,20110624,CAT16,2.0425,235,0.43,0.2,6,1.5,1.5,0.01
20180501,SKU10117,15Z6,-4,15,Z,6,LOC4,IG53,,HTS119,1,1,B,PC,20110624,CAT16,-8.1699,4,-100,0.2,6,1.5,1.5,0.01
20180501,SKU10499,21A6,288,21,A,6,LOC4,IG54,,HTS66,1,1,A,FT,20110624,CAT16,630.7841,3048,9.45,0.125,0.11,0.11,0.11,0.07
20180501,SKU10499,25A6,-1656,25,A,6,LOC4,IG54,,HTS66,1,1,A,FT,20110624,CAT16,-3627.0088,4476,-37,0.125,0.11,0.11,0.11,0.07
20180501,SKU10499,2.70E+06,2232,27,E,5,LOC4,IG54,,HTS66,1,1,A,FT,20110624,CAT16,4888.5771,432,516.67,0.125,0.11,0.11,0.11,0.07
20180501,SKU10797,15Q2,-1200,15,Q,2,LOC4,IG51,IPG298,HTS15,1,1,A,YD,20170816,CAT16,-3561.0675,1200,-100,0.05,1,2,2,0.08
20180501,SKU10797,17X6,1200,17,X,6,LOC4,IG51,IPG298,HTS15,1,1,A,YD,20170816,CAT16,3561.0675,9100,13.19,0.05,1,2,2,0.08
20180501,SKU11063,12U3,43,12,U,3,LOC4,IG53,,HTS15,1,0,B,PC,20110624,CAT16,442.0974,1213,3.54,0.05,3.75,1.75,1.75,0
20180501,SKU1935,03O2,-25,3,O,2,LOC4,IG33,IPG1696,HTS36,1,1,B,YD,20140911,CAT12,-2257.0511,25,-100,1.254,110,12,12,0.01
20180501,SKU1935,05M5,-33,5,M,5,LOC4,IG33,IPG1696,HTS36,1,1,B,YD,20140911,CAT12,-2979.3075,270,-12.22,1.254,110,12,12,0.01
20180501,SKU1935,05X5,-63,5,X,5,LOC4,IG33,IPG1696,HTS36,1,1,B,YD,20140911,CAT12,-5687.7688,360,-17.5,1.254,110,12,12,0.01
20180501,SKU2905,32A2,17,32,A,2,LOC4,IG61,,HTS6,1,1,A,BX,20100511,CAT14,14171.602,12,141.67,79.7,192,6,6,4.63
20180501,SKU2905,32A3,-46,32,A,3,LOC4,IG61,,HTS6,1,1,A,BX,20100511,CAT14,-38346.6877,75,-61.33,79.7,192,6,6,4.63
20180501,SKU2905,32A4,12,32,A,4,LOC4,IG61,,HTS6,1,1,A,BX,20100511,CAT14,10003.4838,0,100,79.7,192,6,6,4.63
20180501,SKU2905,32C1,12,32,C,1,LOC4,IG61,,HTS6,1,1,A,BX,20100511,CAT14,10003.4838,4,300,79.7,192,6,6,4.63
20180501,SKU2905,32C2,8,32,C,2,LOC4,IG61,,HTS6,1,1,A,BX,20100511,CAT14,6668.9892,21,38.1,79.7,192,6,6,4.63
20180501,SKU2905,32C3,-15,32,C,3,LOC4,IG61,,HTS6,1,1,A,BX,20100511,CAT14,-12504.3547,44,-34.09,79.7,192,6,6,4.63
20180501,SKU2905,32G2,-3,32,G,2,LOC4,IG61,,HTS6,1,1,A,BX,20100511,CAT14,-2500.8709,3,-100,79.7,192,6,6,4.63
20180501,SKU2905,32I3,12,32,I,3,LOC4,IG61,,HTS6,1,1,A,BX,20100511,CAT14,10003.4838,17,70.59,79.7,192,6,6,4.63
20180501,SKU2908,28C1,-2,28,C,1,LOC4,IG61,,HTS6,1,1,A,BX,20100511,CAT14,-1667.2473,2,-100,79.68,6.5,6.5,6.5,0.38
20180501,SKU2908,29B3,-4,29,B,3,LOC4,IG61,,HTS6,1,1,A,BX,20100511,CAT14,-3334.4946,12,-33.33,79.68,6.5,6.5,6.5,0.38
20180501,SKU2908,32G5,4,32,G,5,LOC4,IG61,,HTS6,1,1,A,BX,20100511,CAT14,3334.4946,25,16,79.68,6.5,6.5,6.5,0.38
20180501,SKU2908,3.30E+06,-1,33,E,5,LOC4,IG61,,HTS6,1,1,A,BX,20100511,CAT14,-833.6236,29,-3.45,79.68,6.5,6.5,6.5,0.38
20180501,SKU3931,02S9,-1,2,S,9,LOC4,IG56,,HTS119,1,1,A,PC,20161028,CAT17,-375.747,24,-4.17,0,0,0,0,0.01
20180501,SKU3931,18L8,-1,18,L,8,LOC4,IG56,,HTS119,1,1,A,PC,20161028,CAT17,-375.747,24,-4.17,0,0,0,0,0.01
20180501,SKU3931,99D06,1,99,D,6,LOC5,IG56,,HTS119,1,1,A,PC,20161028,CAT17,375.747,11,9.09,0,0,0,0,0.01
20180501,SKU3932,02Q9,-5,2,Q,9,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17,-1760.0629,8,-62.5,0,0,0,0,0.01
20180501,SKU3932,1.80E+04,1,18,E,3,LOC4,IG56,,HTS119,1,1,B,PC,20161028,CAT17,352.0126,1,100,0,0,0,0,0.01
20180501,SKU4239,18A2,4,18,A,2,LOC4,IG46,,HTS119,1,1,A,PC,20120118,CAT17,157.7938,1,400,2.08,96.5,3.25,3.25,0.02
20180501,SKU4239,19A5,-4,19,A,5,LOC4,IG46,,HTS119,1,1,A,PC,20120118,CAT17,-157.7938,4,-100,2.08,96.5,3.25,3.25,0.02
20180501,SKU4239,20A10,-1,20,A,10,LOC5,IG46,,HTS119,1,1,A,PC,20120118,CAT17,-39.4485,221,-0.45,2.08,96.5,3.25,3.25,0.02
20180501,SKU4253,15F8,-23,15,F,8,LOC4,IG46,,HTS119,1,1,A,BX,20120118,CAT17,-358.2106,1207,-1.91,0.408,4.5,2,3.25,0.06
20180501,SKU5144,03C4,306,3,C,4,LOC4,IG30,IPG1680,HTS59,1,1,A,YD,20061122,CAT12,11376.2515,86,355.81,0.69,99.738,7.506,7.506,0.04
20180501,SKU5144,04C3,-135,4,C,3,LOC4,IG30,IPG1680,HTS59,1,1,A,YD,20061122,CAT12,-5018.9345,135,-100,0.69,99.738,7.506,7.506,0.04
20180501,SKU5144,04G5,-337,4,G,5,LOC4,IG30,IPG1680,HTS59,1,1,A,YD,20061122,CAT12,-12528.7475,780,-43.21,0.69,99.738,7.506,7.506,0.04
20180501,SKU5144,04I5,270,4,I,5,LOC4,IG30,IPG1680,HTS59,1,1,A,YD,20061122,CAT12,10037.8689,905,29.83,0.69,99.738,7.506,7.506,0.04
20180501,SKU5144,04M5,-27,4,M,5,LOC4,IG30,IPG1680,HTS59,1,1,A,YD,20061122,CAT12,-1003.7869,756,-3.57,0.69,99.738,7.506,7.506,0.04
20180501,SKU5184,08B1,-34,8,B,1,LOC4,IG14,IPG1054,HTS15,1,1,A,BX,20080129,CAT8,-5659.2954,75,-45.33,3,9.75,10,9.75,0.12
20180501,SKU5184,09K8,-9,9,K,8,LOC4,IG14,IPG1054,HTS15,1,1,A,BX,20080129,CAT8,-1498.0488,92,-9.78,3,9.75,10,9.75,0.12
20180501,SKU5184,10X8,5,10,X,8,LOC4,IG14,IPG1054,HTS15,1,1,A,BX,20080129,CAT8,832.2493,82,6.1,3,9.75,10,9.75,0.12
20180501,SKU5250,10T3,-1,10,T,3,LOC4,IG14,IPG125,HTS15,1,1,B,BX,20140211,CAT8,-359.5268,3,-33.33,1.078,4.25,4.25,4.25,0.01
20180501,SKU5692,22G2,-1,22,G,2,LOC4,IG7,IPG431,HTS95,1,1,C,BX,20140201,CAT8,-1461.1322,1,-100,75,193,2,5,0
20180501,SKU5898,22I2,-1,22,I,2,LOC4,IG14,IPG1902,HTS95,1,1,A,BX,20140205,CAT8,-1008.1282,3,-33.33,60,192,1.75,6.875,0.01
20180501,SKU5975,08H6,-3,8,H,6,LOC4,IG14,IPG1055,HTS15,1,1,A,BX,20080129,CAT8,-485.5727,62,-4.84,2.45,8,8,8,0.08
20180501,SKU5975,10I6,-20,10,I,6,LOC4,IG14,IPG1055,HTS15,1,1,A,BX,20080129,CAT8,-3237.1514,20,-100,2.45,8,8,8,0.08
20180501,SKU7354,01R2,1,1,R,2,LOC4,IG2,IPG1181,HTS97,2,0,C,BX,20140109,CAT1,561.9171,10,10,47,14,2,14,0
20180501,SKU7763,2.20E+06,2,22,E,5,LOC4,IG45,,HTS24,1,1,C,PC,20171128,CAT17,350.5454,84,2.38,12,144,2,2,0
20180501,SKU7769,20C5,2,20,C,5,LOC4,IG45,,HTS24,1,1,C,PC,20171128,CAT17,350.5454,84,2.38,12,144,2,2,0
20180501,SKU7811,23K5,-2,23,K,5,LOC4,IG45,,HTS24,1,1,B,PC,20110624,CAT17,-350.5454,138,-1.45,8.4,144,2,2,0.01
20180501,SKU8001,18C6,6,18,C,6,LOC4,IG45,,HTS24,1,1,A,PC,20110624,CAT17,250.3894,95,6.32,2.37,96,1.5,1.5,0.01
20180501,SKU8001,18D4,4,18,D,4,LOC4,IG45,,HTS24,1,1,A,PC,20110624,CAT17,166.9263,69,5.8,2.37,96,1.5,1.5,0.01
20180501,SKU8012,15Q5,-19,15,Q,5,LOC4,IG45,,HTS24,1,1,C,BX,20110624,CAT17,-1350.5738,79,-24.05,3.5,15.5,7,4.5,0
20180501,SKU8087,13I3,-150,13,I,3,LOC4,IG45,,HTS24,1,1,C,PC,20171128,CAT17,-1304.1929,150,-100,0.35,9,1,6,0
20180501,SKU8349,22J1,-1,22,J,1,LOC4,IG18,IPG671,HTS69,1,1,A,BX,20130215,CAT3,-563.1387,5,-20,71,196,13,9,0.01
20180501,SKU8349,24A2,-4,24,A,2,LOC4,IG18,IPG671,HTS69,1,1,A,BX,20130215,CAT3,-2252.555,4,-100,71,196,13,9,0.01
20180501,SKU8937,06N1,-1,6,N,1,LOC4,IG11,IPG1782,HTS6,1,1,A,BX,20140220,CAT5,-331.8627,71,-1.41,51.26,109.5,7.83,3.07,0.03
20180501,SKU9937,09S4,2,9,S,4,LOC4,IG13,IPG423,HTS119,1,1,C,BX,20020124,CAT3,837.4473,1,200,3,7,4,8,0
20180501,SKU9938,09Z3,-2,9,Z,3,LOC4,IG13,IPG423,HTS119,1,1,C,BX,20020124,CAT3,-837.4473,2,-100,3,8,4,7,0
20180502,SKU8232,15P3,-10,15,P,3,LOC4,IG47,,HTS119,1,1,C,BG,20110624,CAT17,-113.683,278,-3.6,0.6,6,1.75,4,0
20180502,SKU8249,13N1,3,13,N,1,LOC4,IG47,,HTS119,1,1,C,PC,20110624,CAT17,42.7941,184,1.63,0.6,39,1,2.25,0
20180502,SKU8284,04R6,-1,4,R,6,LOC4,IG45,,HTS16,1,0,C,PR,20110624,CAT17,-109.8262,2,-50,4.8,14.5,10,13,0
20180502,SKU8284,13O8,2,13,O,8,LOC4,IG45,,HTS16,1,0,C,PR,20110624,CAT17,219.6524,74,2.7,4.8,14.5,10,13,0
20180502,SKU8288,13D3,1,13,D,3,LOC4,IG45,,HTS16,1,0,C,PR,20110624,CAT17,109.8262,2,50,5.04,7.5,5,5,0
20180502,SKU8288,13G6,7,13,G,6,LOC4,IG45,,HTS16,1,0,C,PR,20110624,CAT17,768.7834,16,43.75,5.04,7.5,5,5,0
20180502,SKU8408,14K2,-2,14,K,2,LOC4,IG45,,HTS24,1,0,C,PC,20110624,CAT17,-317.1401,20,-10,7.6,72,3,3,0
20180502,SKU8408,15Z8,3,15,Z,8,LOC4,IG45,,HTS24,1,0,C,PC,20110624,CAT17,475.7102,73,4.11,7.6,72,3,3,0
20180502,SKU8413,17W1,1,17,W,1,LOC4,IG45,,HTS24,1,0,C,PC,20110624,CAT17,158.5701,90,1.11,8.2,72,3,3,0
20180503,SKU8420,18D7,-18,18,D,7,LOC4,IG45,,HTS24,1,0,C,PC,20110624,CAT17,-3806.6364,18,-100,10.8,96,3,3,0
20180503,SKU8429,17Y6,-2,17,Y,6,LOC4,IG45,,HTS24,1,0,B,PC,20110624,CAT17,-301.7227,70,-2.86,8.67,72,3,3,0.01
20180503,SKU8431,17K1,1,17,K,1,LOC4,IG45,,HTS24,1,0,C,PC,20110624,CAT17,158.5701,59,1.69,8.4,72,3,3,0
20180503,SKU8541,17K3,-236,17,K,3,LOC4,IG53,,HTS119,1,1,B,BG,20110624,CAT16,-507.6623,3718,-6.35,0.1,4.1,0.5,2.2,0
20180504,SKU10018,13X5,-1,13,X,5,LOC4,IG53,,HTS119,1,1,A,PC,20110624,CAT16,-24.2016,112,-0.89,0.6,49,0.3,4,0.02
20180504,SKU10019,12N5,-6,12,N,5,LOC4,IG54,,HTS119,1,1,B,PR,20110624,CAT16,-72.4794,682,-0.88,0.1,5.1,0.5,1.8,0
20180504,SKU10035,12W3,6,12,W,3,LOC4,IG46,,HTS119,1,1,C,PC,20110624,CAT17,107.008,247,2.43,0.3,5.75,1,3.25,0
20180504,SKU10036,12O2,-10,12,O,2,LOC4,IG46,,HTS119,1,1,C,PC,20110624,CAT17,-178.3467,159,-6.29,0.2,6,1,3.25,0
20180504,SKU10037,12O3,-69,12,O,3,LOC4,IG46,,HTS119,1,1,C,PC,20110624,CAT17,-1230.5923,197,-35.03,0.1,5.7,1,3.2,0
20180504,SKU10038,12K2,4,12,K,2,LOC4,IG46,,HTS119,1,1,C,PC,20110624,CAT17,71.3387,526,0.76,0.2,5.75,1,3.25,0
20180504,SKU10039,12I2,39,12,I,2,LOC4,IG46,,HTS119,1,1,C,PC,20110624,CAT17,641.6994,634,6.15,0.2,6,1,2.25,0
20180504,SKU8543,11K1,-1,11,K,1,LOC4,IG53,,HTS119,1,1,C,BG,20110624,CAT16,-1.578,1,-100,0.08,3.7,0.5,1.8,0
20180504,SKU8543,15T5,39,15,T,5,LOC4,IG53,,HTS119,1,1,C,BG,20110624,CAT16,61.543,2800,1.39,0.08,3.7,0.5,1.8,0
20180504,SKU9014,16R2,119,16,R,2,LOC4,IG54,,HTS119,1,1,A,PR,20110624,CAT16,1908.2315,177,67.23,0.4,10,3.25,0.75,0.01
20180504,SKU9014,16V4,-96,16,V,4,LOC4,IG54,,HTS119,1,1,A,PR,20110624,CAT16,-1539.4137,96,-100,0.4,10,3.25,0.75,0.01
20180504,SKU9015,14Z3,-7,14,Z,3,LOC4,IG54,,HTS119,1,1,B,PR,20110624,CAT16,-137.1475,7,-100,0.5,12.1,1,1.4,0
20180504,SKU9015,16U2,1,16,U,2,LOC4,IG54,,HTS119,1,1,B,PR,20110624,CAT16,19.5925,169,0.59,0.5,12.1,1,1.4,0
20180504,SKU9019,17T2,-9,17,T,2,LOC4,IG53,,HTS119,1,1,B,PC,20110624,CAT16,-335.021,117,-7.69,1.4,29.5,1.25,3.25,0.01
20180504,SKU9019,17U4,10,17,U,4,LOC4,IG53,,HTS119,1,1,B,PC,20110624,CAT16,372.2455,100,10,1.4,29.5,1.25,3.25,0.01
20180504,SKU9020,14W7,9,14,W,7,LOC4,IG53,,HTS119,1,1,B,PC,20110624,CAT16,428.741,87,10.34,1.8,36,3,1.25,0
20180504,SKU9049,16R5,-3,16,R,5,LOC4,IG54,,HTS119,1,0,C,BX,20110624,CAT16,-855.9078,32,-9.38,27,27,5,1.25,0
20180504,SKU9087,12F4,25,12,F,4,LOC4,IG53,,HTS119,1,0,B,BX,20110624,CAT16,8281.576,13,192.31,21.6,10.25,6,6.25,0
20180504,SKU9089,16U2,21,16,U,2,LOC4,IG54,,HTS119,1,0,C,PC,20110624,CAT16,592.7632,145,14.48,1.95,16.5,5,2,0
20180504,SKU9089,17R3,-3,17,R,3,LOC4,IG54,,HTS119,1,0,C,PC,20110624,CAT16,-84.6805,3,-100,1.95,16.5,5,2,0
20180504,SKU9089,18N3,-18,18,N,3,LOC4,IG54,,HTS119,1,0,C,PC,20110624,CAT16,-508.0828,18,-100,1.95,16.5,5,2,0
20180504,SKU9098,1.10E+07,95,11,E,6,LOC4,IG54,,HTS121,1,0,C,PC,20110624,CAT16,3234.9079,59,161.02,2.62,27,5,2,0
20180504,SKU9098,17H1,-91,17,H,1,LOC4,IG54,,HTS121,1,0,C,PC,20110624,CAT16,-3098.7012,266,-34.21,2.62,27,5,2,0
20180504,SKU9132,19J9,4,19,J,9,LOC4,IG54,,HTS119,1,0,C,PC,20110624,CAT16,302.0226,36,11.11,5.9,82.5,5,1.75,0
20180504,SKU9132,19N7,-20,19,N,7,LOC4,IG54,,HTS119,1,0,C,PC,20110624,CAT16,-1510.1129,72,-27.78,5.9,82.5,5,1.75,0
20180504,SKU9132,19O6,7,19,O,6,LOC4,IG54,,HTS119,1,0,C,PC,20110624,CAT16,528.5395,44,15.91,5.9,82.5,5,1.75,0
20180504,SKU9147,11V8,-4,11,V,8,LOC4,IG54,,HTS119,1,0,A,PC,20110624,CAT16,-223.9046,60,-6.67,4.6,46.25,2,5,0.01
20180504,SKU9147,14M8,-8,14,M,8,LOC4,IG54,,HTS119,1,0,A,PC,20110624,CAT16,-447.8093,132,-6.06,4.6,46.25,2,5,0.01
20180504,SKU9147,15O8,6,15,O,8,LOC4,IG54,,HTS119,1,0,A,PC,20110624,CAT16,335.857,142,4.23,4.6,46.25,2,5,0.01
20180504,SKU9147,15P8,-160,15,P,8,LOC4,IG54,,HTS119,1,0,A,PC,20110624,CAT16,-8956.1857,160,-100,4.6,46.25,2,5,0.01
20180504,SKU9147,15R8,154,15,R,8,LOC4,IG54,,HTS119,1,0,A,PC,20110624,CAT16,8620.3288,166,92.77,4.6,46.25,2,5,0.01
20180504,SKU9147,16S1,-4,16,S,1,LOC4,IG54,,HTS119,1,0,A,PC,20110624,CAT16,-223.9046,132,-3.03,4.6,46.25,2,5,0.01
20180504,SKU9147,17Q6,4,17,Q,6,LOC4,IG54,,HTS119,1,0,A,PC,20110624,CAT16,223.9046,196,2.04,4.6,46.25,2,5,0.01
20180504,SKU9147,17T4,-168,17,T,4,LOC4,IG54,,HTS119,1,0,A,PC,20110624,CAT16,-9403.995,168,-100,4.6,46.25,2,5,0.01
20180504,SKU9147,17T6,-20,17,T,6,LOC4,IG54,,HTS119,1,0,A,PC,20110624,CAT16,-1119.5232,200,-10,4.6,46.25,2,5,0.01
20180504,SKU9147,17U6,200,17,U,6,LOC4,IG54,,HTS119,1,0,A,PC,20110624,CAT16,11195.2322,200,100,4.6,46.25,2,5,0.01
20180504,SKU9151,12B2,-96,12,B,2,LOC4,IG53,,HTS15,1,1,B,PC,20110624,CAT16,-79.9953,756,-12.7,0.02,2.5,0.75,1.5,0
20180504,SKU9151,12C8,-560,12,C,8,LOC4,IG53,,HTS15,1,1,B,PC,20110624,CAT16,-466.6391,17920,-3.13,0.02,2.5,0.75,1.5,0
20180504,SKU9152,13S1,-5,13,S,1,LOC4,IG53,,HTS119,1,0,B,BX,20110624,CAT16,-1566.5443,31,-16.13,20,28,3,6,0.01
20180504,SKU9164,15F1,23,15,F,1,LOC4,IG52,,HTS119,1,1,C,PC,20110624,CAT16,950.0058,33,69.7,2,27.25,3,2.25,0
20180504,SKU9165,16Y1,-1,16,Y,1,LOC4,IG52,,HTS119,1,1,B,PC,20110624,CAT16,-75.1325,137,-0.73,3.4,46.25,2.25,3,0.01
20180504,SKU9166,17J1,5,17,J,1,LOC4,IG52,,HTS119,1,1,B,PC,20110624,CAT16,362.5166,77,6.49,4.9,78.25,2,3,0.01
20180504,SKU9166,18J2,-2,18,J,2,LOC4,IG52,,HTS119,1,1,B,PC,20110624,CAT16,-145.0067,5,-40,4.9,78.25,2,3,0.01
20180504,SKU9170,15O3,-1,15,O,3,LOC4,IG54,,HTS119,1,1,B,PC,20110624,CAT16,-110.7252,29,-3.45,3.08,57.5,1.25,3,0.01
20180504,SKU9170,15O6,4,15,O,6,LOC4,IG54,,HTS119,1,1,B,PC,20110624,CAT16,442.9008,40,10,3.08,57.5,1.25,3,0.01
20180504,SKU9171,15W7,-4,15,W,7,LOC4,IG53,,HTS119,1,1,B,PC,20110624,CAT16,-216.4431,58,-6.9,2.05,28.5,3.5,2.5,0.01
20180504,SKU9873,12M4,39,12,M,4,LOC4,IG54,,HTS119,1,1,C,PR,20110624,CAT16,458.5958,304,12.83,0.1,3.6,0.5,1.5,0
20180507,SKU10117,15T2,48,15,T,2,LOC4,IG53,,HTS119,1,1,B,PC,20110624,CAT16,98.0385,337,14.24,0.2,6,1.5,1.5,0.01
20180507,SKU10120,16U2,6,16,U,2,LOC4,IG53,,HTS119,1,1,A,PC,20110624,CAT16,79.7965,3,200,0.6,27,1,2,0.01
20180507,SKU10120,16U4,-12,16,U,4,LOC4,IG53,,HTS119,1,1,A,PC,20110624,CAT16,-159.5929,336,-3.57,0.6,27,1,2,0.01
20180507,SKU10121,12Y4,-276,12,Y,4,LOC4,IG53,,HTS119,1,1,B,PC,20110624,CAT16,-5925.5237,390,-70.77,0.4,48,2,1.5,0
20180507,SKU10121,12Z6,233,12,Z,6,LOC4,IG53,,HTS119,1,1,B,PC,20110624,CAT16,5002.3443,143,162.94,0.4,48,2,1.5,0
20180507,SKU10124,15T1,-3,15,T,1,LOC4,IG53,,HTS119,1,1,B,PC,20110624,CAT16,-62.2975,472,-0.64,0.7,23,1,2,0
20180507,SKU10160,15I3,-91,15,I,3,LOC4,IG54,,HTS119,1,1,B,PR,20110624,CAT16,-759.1289,637,-14.29,0.07,4,1,2,0
20180507,SKU10164,13P2,-39,13,P,2,LOC4,IG53,,HTS119,1,1,C,PR,20110624,CAT16,-224.563,459,-8.5,0.1,3.5,0.8,2.2,0
20180507,SKU10166,17X1,-20,17,X,1,LOC4,IG53,,HTS16,1,1,B,PR,20110624,CAT16,-641.2594,543,-3.68,0.25,4,1.5,4,0
20180507,SKU10213,12C6,-220,12,C,6,LOC4,IG51,IPG252,HTS119,1,1,C,PC,20170816,CAT16,-360.4307,4700,-4.68,24.3,7.5,10,15.5,0
20180507,SKU10215,16J4,160,16,J,4,LOC4,IG51,IPG254,HTS119,1,1,C,PC,20170816,CAT16,262.1314,4680,3.42,24.3,7.5,10,15.5,0
20180507,SKU10215,17O3,20,17,O,3,LOC4,IG51,IPG254,HTS119,1,1,C,PC,20170816,CAT16,32.7664,40,50,24.3,7.5,10,15.5,0
20180507,SKU10216,12M6,-240,12,M,6,LOC4,IG51,IPG255,HTS119,1,1,C,PC,20170816,CAT16,-393.1971,4740,-5.06,24.3,7.5,10,15.5,0
20180507,SKU10217,17P3,-20,17,P,3,LOC4,IG51,IPG256,HTS119,1,1,C,PC,20170816,CAT16,-40.9472,4780,-0.42,37.5,7.5,10,15.5,0
20180507,SKU10219,16F3,-200,16,F,3,LOC4,IG51,IPG260,HTS119,1,1,C,PC,20170816,CAT16,-409.4717,4560,-4.39,37.5,7.5,10,15.5,0
20180507,SKU10219,17O3,140,17,O,3,LOC4,IG51,IPG260,HTS119,1,1,C,PC,20170816,CAT16,286.6302,220,63.64,37.5,7.5,10,15.5,0
20180507,SKU10221,15O5,-20,15,O,5,LOC4,IG51,IPG257,HTS119,1,1,C,PC,20170816,CAT16,-45.043,4720,-0.42,42,7.5,10,15.5,0
20180507,SKU10221,17O3,20,17,O,3,LOC4,IG51,IPG257,HTS119,1,1,C,PC,20170816,CAT16,45.043,60,33.33,42,7.5,10,15.5,0
20180507,SKU10224,15K6,40,15,K,6,LOC4,IG51,IPG263,HTS119,1,1,C,PC,20170816,CAT16,90.0859,4800,0.83,42,7.5,10,15.5,0
20180507,SKU10225,16Q6,1252,16,Q,6,LOC4,IG51,IPG275,HTS15,1,1,A,PC,20170816,CAT16,120.3775,145248,0.86,0.01,0.5,1,0.25,0.03
20180507,SKU10225,16S2,-1500,16,S,2,LOC4,IG51,IPG275,HTS15,1,1,A,PC,20170816,CAT16,-144.2223,1500,-100,0.01,0.5,1,0.25,0.03
20180507,SKU10226,15J3,9000,15,J,3,LOC4,IG51,IPG276,HTS15,1,1,B,PC,20170816,CAT16,865.3335,1000,900,0.01,0.5,1,0.25,0.01
20180507,SKU10226,17Q4,-9000,17,Q,4,LOC4,IG51,IPG276,HTS15,1,1,B,PC,20170816,CAT16,-865.3335,9000,-100,0.01,0.5,1,0.25,0.01
20180507,SKU10227,16I4,1500,16,I,4,LOC4,IG51,IPG277,HTS15,1,1,C,PC,20170816,CAT16,144.2223,28000,5.36,0.01,0.5,1,0.25,0
20180507,SKU10227,17B3,-2000,17,B,3,LOC4,IG51,IPG277,HTS15,1,1,C,PC,20170816,CAT16,-192.2963,2000,-100,0.01,0.5,1,0.25,0
20180507,SKU10228,13B2,-500,13,B,2,LOC4,IG51,IPG278,HTS15,1,1,C,PC,20170816,CAT16,-48.0741,18000,-2.78,0.01,0.5,1,0.25,0
