AISLE,IG,HTS,PLANNING,ABC,UOM,CAT,COSTX,QTYVAR,PESO,LARGO,ALTO,ANCHO,CONTRPERC,Cluster Labels
9,IG64,HTS15,1/1,A,BX,CAT14,-3.3461137383191506,-0.08723687834631187,0.4116162354765095,-0.709712050749296,3.3327298142387516,1.3982494156784548,2.2359424235802763,1
10,IG16,HTS15,1/1,A,BX,CAT12,-1.6712456023329167,-0.06504954628386674,-0.2649594098507268,-0.7897689709988334,0.331098463998317,0.1352857197617203,-0.19251503079206095,1
9,IG16,HTS15,1/1,A,BX,CAT12,-0.3482455825128048,-0.04333675316762408,-0.2649594098507268,-0.7897689709988334,0.331098463998317,0.1352857197617203,-0.16893777395349455,1
10,IG16,HTS148,1/1,C,BX,CAT12,-0.66241175081733,-0.04865158936509193,-0.0012856508923511209,-0.709712050749296,1.4771758886355737,1.3982494156784548,-0.21609228763062732,1
10,IG13,HTS24,1/1,C,BX,CAT3,-0.027259645148654255,-0.08819650154863246,-0.2167127220413219,-0.3132396837992066,-0.16007757513193588,-0.40598443563116593,-0.21609228763062732,0
10,IG14,HTS15,1/1,C,BX,CAT8,0.022928970116460303,-0.06183322675960544,-0.31769416164240194,-0.8317035482724005,-0.26922780604976987,-0.5262666923851407,-0.21609228763062732,0
10,IG14,HTS15,2/0,B,BX,CAT8,0.06348970177314929,0.017256597607475624,-0.3098400496734291,-0.8278913139748034,-0.1873651328613944,-0.49619612819664694,-0.21609228763062732,0
10,IG14,HTS15,2/0,C,BX,CAT8,0.04021158551193174,-0.0143793321393568,-0.3244262576158073,-0.8278913139748034,-0.1873651328613944,-0.4360549998196596,-0.21609228763062732,0
10,IG14,HTS79,2/0,C,BX,CAT8,0.057883834951737385,0.5972486429660702,-0.3244262576158073,-0.8297974311236019,-0.9787043070156907,0.10521515557322662,-0.21609228763062732,0
10,IG14,HTS119,2/0,C,BX,CAT8,0.14545088324730868,0.017256597607475624,-0.3244262576158073,-0.7973934395940273,-0.1873651328613944,0.5562736184006318,-0.21609228763062732,0
10,IG14,HTS15,1/1,C,BG,CAT8,-0.4456626492231889,-0.05269044306277087,-0.3019859377044562,-0.7554588623204602,-0.7058287297211058,0.6765558751546065,-0.21609228763062732,0
10,IG39,HTS15,1/1,C,BG,CAT15,0.07760829269678887,0.06998314718552967,-0.1269514423959174,-0.8297974311236019,-0.21465269059085287,-0.49619612819664694,-0.21609228763062732,0
10,IG39,HTS15,1/1,C,BG,CAT15,0.19809907509820548,0.028550624527094802,-0.13817160235159295,-0.8297974311236019,-0.21465269059085287,-0.49619612819664694,-0.21609228763062732,0
11,IG45,HTS16,1/0,C,PR,CAT17,-0.04996688097962123,-0.1409230511266865,-0.21222465805905166,-0.6754019420709229,0.9314247340464038,1.6388139291864041,-0.21609228763062732,1
10,IG27,HTS50,1/0,C,RL,CAT7,-0.3215120728474923,-0.1409230511266865,-0.23915304195267303,-0.6487163019877438,-0.7058287297211058,2.3605074697102526,-0.21609228763062732,1
10,IG27,HTS50,1/0,C,RL,CAT7,-0.05858347703674735,-0.1409230511266865,-0.23915304195267303,-0.6487163019877438,-0.7058287297211058,2.3605074697102526,-0.21609228763062732,1
1,IG25,HTS48,1/1,B,BG,CAT7,-0.08023012663170298,-0.1409230511266865,-0.3120840816645642,-0.732585456534878,-0.8695540760978567,-0.7668312058930901,-0.21609228763062732,0
1,IG27,HTS50,1/1,C,RL,CAT7,-0.0039696922192455604,-0.1409230511266865,-0.287848536160305,-0.694463113558908,1.6954763504712416,-1.1108384602094576,-0.21609228763062732,0
1,IG26,HTS56,1/1,C,BX,CAT7,-0.08547806921988223,-0.11983243129546488,-0.23915304195267303,-0.694463113558908,-0.4875282678854378,1.3982494156784548,-0.21609228763062732,1
2,IG35,HTS51,1/1,A,YD,CAT12,-0.15922942070100007,-0.1409230511266865,-0.27012068343033757,0.937173165812614,0.6039740412929019,0.4359913616466571,-0.12178326027636178,1
2,IG35,HTS51,1/0,A,YD,CAT12,-0.6058308986412203,-0.1409230511266865,-0.28320338993865524,0.9562343373005991,0.440248694916151,0.255567976515695,-0.19251503079206095,1
2,IG35,HTS51,1/1,A,YD,CAT12,-0.272006703296106,-0.1409230511266865,-0.2333409990956331,0.9562343373005991,0.440248694916151,0.255567976515695,-0.14536051711492817,1
2,IG35,HTS51,1/1,A,YD,CAT12,-0.7988723375153124,-0.1409230511266865,-0.2333409990956331,0.9562343373005991,0.440248694916151,0.255567976515695,-0.19251503079206095,1
2,IG35,HTS51,1/0,C,YD,CAT12,-3.9436781511234007,-0.1409230511266865,-0.26518381304984034,0.9676710401933901,4.096781430663589,4.285023577773848,-0.21609228763062732,1
1,IG25,HTS48,1/1,C,BG,CAT7,0.03882478485378929,-0.0003224340218475953,-0.32330424162023974,-0.732585456534878,-0.9241291915567738,-0.7668312058930901,-0.21609228763062732,0
1,IG25,HTS48,1/1,B,BG,CAT7,0.013446594462447658,-0.1409230511266865,-0.3120840816645642,-0.732585456534878,-0.8695540760978567,-0.7668312058930901,-0.21609228763062732,0
2,IG33,HTS36,1/1,A,YD,CAT12,0.3846772155199866,3.33902922102488,-0.31080498342961715,0.7846837939087334,1.4771758886355737,1.3982494156784548,-0.19251503079206095,1
2,IG31,HTS55,1/1,B,YD,CAT12,-0.3207515565331688,-0.1409230511266865,-0.2898210402805127,0.6321944220048529,1.0405749649642377,0.917120388662556,-0.21609228763062732,1
2,IG30,HTS40,1/1,A,YD,CAT12,-3.1662279877943904,-0.12072878263829179,-0.30979853508159305,0.9676710401933901,0.6039740412929019,0.4359913616466571,0.04325753759360289,1
2,IG30,HTS40,1/1,A,YD,CAT12,2.439539343306456,0.300419259461457,-0.30979853508159305,0.9676710401933901,0.6039740412929019,0.4359913616466571,0.06683479443216926,1
2,IG30,HTS46,1/1,A,YD,CAT12,-0.25281950569042533,-0.08819650154863246,-0.2990686961159805,0.6016965476240768,1.4771758886355737,1.3982494156784548,0.06683479443216926,1
2,IG30,HTS46,1/1,B,YD,CAT12,0.3109382821574272,0.06998314718552967,-0.2990686961159805,0.9676710401933901,1.4771758886355737,1.3982494156784548,-0.21609228763062732,1
2,IG31,HTS55,1/1,A,YD,CAT12,0.17911189641887068,-0.005342001541678338,-0.2907657777487806,0.6093210162192708,0.6039740412929019,0.4359913616466571,-0.19251503079206095,1
2,IG35,HTS58,1/0,B,YD,CAT12,-0.8709316476615482,-0.080920237706861,-0.2690884287144154,1.016467639202632,0.6629151659885322,0.5009437802938034,-0.21609228763062732,1
2,IG52,HTS119,1/0,A,BX,CAT16,-3.670724499571206,-0.1409230511266865,-0.2503732019083486,0.35008908398267385,-0.8149789606389397,-1.0073957194010394,-0.16893777395349455,0
1,IG2,HTS97,1/1,C,BX,CAT1,-0.2260176340747878,-0.04133314428365803,0.7257807142354252,-0.5686593817382065,-0.6239660565327303,3.623471165626987,-0.19251503079206095,1
1,IG2,HTS97,1/1,B,BX,CAT1,-0.08953088211027742,-0.1409230511266865,0.6360194345900207,-0.5686593817382065,-0.5966784988032718,3.5633300372499996,-0.19251503079206095,1
1,IG3,HTS97,1/1,A,BX,CAT1,-0.601154646360589,-0.04966393911699057,0.7257807142354252,-0.6163123104581691,-0.5966784988032718,2.871707060914645,-0.16893777395349455,1
2,IG26,HTS56,1/1,C,BX,CAT7,0.0004250134871128815,-0.053048983599901636,-0.23915304195267303,-0.694463113558908,-0.4875282678854378,1.3982494156784548,-0.21609228763062732,1
2,IG52,HTS119,1/1,A,PC,CAT16,-2.3615163993987425,-0.1409230511266865,-0.2705694898285646,-0.13787690610974393,-0.5966784988032718,-0.8871134626470648,0.04325753759360289,0
5,IG22,HTS48,1/1,C,RL,CAT7,0.14350468580366954,0.06998314718552967,-0.2167127220413219,-0.7935812052964303,0.16737311762156604,0.07514459138473294,-0.21609228763062732,0
7,IG18,HTS15,1/1,A,BX,CAT3,0.3027598089520499,-0.028668227075009448,-0.14939176230726853,-0.709712050749296,1.4771758886355737,1.3982494156784548,-0.19251503079206095,1
7,IG16,HTS15,1/1,A,BX,CAT12,-0.14725195845663178,-0.043906199903067065,-0.28941935855409956,-0.709712050749296,0.6039740412929019,0.917120388662556,-0.14536051711492817,1
6,IG16,HTS15,2/0,C,RL,CAT12,-0.10773059009754825,-0.054641325397158866,0.3240989878222402,-0.7707077995108482,-0.050927344214101916,0.4359913616466571,-0.21609228763062732,1
7,IG25,HTS48,1/1,A,BG,CAT7,-0.16044566950676728,-0.1409230511266865,-0.29525384173105085,-0.7249609879396841,-0.7058287297211058,-0.5262666923851407,-0.19251503079206095,0
7,IG14,HTS119,1/1,A,BX,CAT8,-0.4538826338315734,-0.05854309006593487,0.34429527574245616,-0.7020875821541019,0.05822288670373205,-0.1654199221232165,-0.14536051711492817,0
7,IG16,HTS15,1/1,B,BX,CAT12,-0.14321854108920237,-0.04019425081277206,-0.2728135218196997,-0.8164546110820124,0.6039740412929019,-0.2857021788771912,-0.19251503079206095,1
7,IG14,HTS119,1/1,A,BX,CAT8,-1.7424781523551274,-0.1409230511266865,0.11091594866440453,-0.6334673647973558,0.38567357945723396,1.3982494156784548,-0.0038969760835298856,1
3,IG46,HTS119,1/1,A,PC,CAT17,-0.12231201551354623,-0.1409230511266865,-0.2822384561824672,0.07560821455568886,-0.4329531524265208,-0.7668312058930901,-0.16893777395349455,0
7,IG12,HTS15,1/0,B,BG,CAT2,0.13082321176102707,-0.02960675965749881,-0.308942436876975,-0.7126093488154697,-0.8848351084263535,-0.2568344372562372,-0.19251503079206095,0
7,IG13,HTS15,1/1,A,BX,CAT3,-0.29376737946130305,-0.05555876735981701,0.3106347958754295,-0.7421160422788706,1.6954763504712416,2.029731263636822,-0.19251503079206095,1
7,IG13,HTS119,1/1,A,BX,CAT3,-1.6224264065131797,-0.1409230511266865,0.032374828974675605,-0.7078059336004975,0.3583860217277755,1.5786728008094169,0.3969163901720986,1
7,IG27,HTS50,1/0,B,RL,CAT7,-0.10240489928882923,-0.03842263874694944,-0.23915304195267303,-0.6487163019877438,-0.7058287297211058,2.3605074697102526,-0.21609228763062732,1
7,IG27,HTS50,1/0,C,RL,CAT7,-0.13621989297729883,-0.06183322675960544,-0.23915304195267303,-0.6792141763685199,-0.7058287297211058,1.8793784426943536,-0.21609228763062732,1
7,IG13,HTS15,1/1,C,BG,CAT3,-0.00010211280299954976,-0.04985375469547156,-0.32330424162023974,-0.8317035482724005,-0.9241291915567738,-0.1654199221232165,-0.21609228763062732,0
7,IG14,HTS15,1/0,C,BX,CAT8,0.020532916983303902,-0.1409230511266865,-0.29525384173105085,-0.8012056738916243,-0.7058287297211058,-0.5262666923851407,-0.21609228763062732,0
7,IG40,HTS25,2/0,C,PK,CAT15,0.7522043922935302,0.07299910582139435,-0.258900523474662,-0.7783322681060423,-0.5421033833443548,0.6765558751546065,-0.21609228763062732,0
7,IG16,HTS153,2/0,C,BX,CAT12,0.023887345684336862,-0.08819650154863246,-0.3064740016867264,-0.8622014226531766,-0.7058287297211058,-1.0073957194010394,-0.21609228763062732,0
7,IG43,HTS119,1/1,C,BX,CAT10,0.006954431152617916,-0.0386651808750085,-0.28403368177537525,-0.7859567367012363,0.16737311762156604,-0.5262666923851407,-0.21609228763062732,0
7,IG44,HTS15,2/0,C,BX,CAT10,0.026807493259261992,-0.04601526188618923,-0.3064740016867264,-0.8469524854627886,-0.26922780604976987,-0.7668312058930901,-0.21609228763062732,0
7,IG43,HTS15,1/1,C,BX,CAT10,0.07393959007223867,0.06998314718552967,-0.3064740016867264,-0.8164546110820124,-0.26922780604976987,-0.5262666923851407,-0.21609228763062732,0
7,IG44,HTS15,1/1,C,BX,CAT10,-0.7163702826030712,-0.13612493511508358,-0.2963758577266184,-0.7783322681060423,-0.26922780604976987,-0.10527879374622913,-0.21609228763062732,0
7,IG16,HTS15,2/0,C,BG,CAT12,0.02667618930667844,-0.03581794719779357,-0.31769416164240194,-0.7554588623204602,0.16737311762156604,-1.247960232908989,-0.21609228763062732,0
7,IG44,HTS15,1/0,C,BX,CAT10,1.4894915567831586,-0.016098217655601363,-0.1269514423959174,-0.6639652391781319,2.1320772741425777,-0.04513766536924177,-0.21609228763062732,1
7,IG16,HTS119,1/1,B,BX,CAT12,0.12912936377678932,-0.02375411265433481,-0.10226709049343118,-0.6715897077733258,0.5384839027422016,0.12325749408632287,-0.21609228763062732,1
7,IG16,HTS15,1/1,B,BX,CAT12,0.08648535775237388,-0.03382488362374313,-0.2728135218196997,-0.8164546110820124,0.6039740412929019,-0.2857021788771912,-0.19251503079206095,1
7,IG27,HTS50,1/1,B,RL,CAT7,-0.3984280094847247,-0.1409230511266865,-0.25373924989505126,-0.694463113558908,1.6954763504712416,-1.014612654806278,-0.21609228763062732,0
7,IG14,HTS15,1/1,A,BX,CAT8,-0.0400708449214548,-0.1409230511266865,-0.26159336186402415,-0.7440221594276691,1.0405749649642377,0.8569792602855686,0.06683479443216926,1
7,IG34,HTS15,1/0,C,BX,CAT8,-0.19248613897253844,-0.1409230511266865,-0.2728135218196997,-0.7707077995108482,0.7131242722107359,0.4359913616466571,-0.21609228763062732,1
7,IG34,HTS15,2/0,C,BX,CAT8,-0.19044778164568468,-0.1409230511266865,-0.2728135218196997,-0.7707077995108482,0.7131242722107359,0.4359913616466571,-0.21609228763062732,1
7,IG34,HTS15,2/0,C,BX,CAT8,-0.19044778164568468,-0.1409230511266865,-0.2728135218196997,-0.7707077995108482,0.7131242722107359,0.4359913616466571,-0.21609228763062732,1
7,IG14,HTS48,1/0,C,BX,CAT7,0.00944218731512889,-0.1409230511266865,-0.10451112248456629,-0.709712050749296,1.4771758886355737,1.3982494156784548,-0.21609228763062732,1
7,IG14,HTS48,1/0,C,BX,CAT7,0.00799977508257259,-0.08819650154863246,-0.10451112248456629,-0.709712050749296,1.4771758886355737,1.3982494156784548,-0.21609228763062732,1
7,IG14,HTS48,1/0,C,BX,CAT7,0.00799977508257259,-0.1409230511266865,-0.10451112248456629,-0.709712050749296,1.4771758886355737,1.3982494156784548,-0.21609228763062732,1
7,IG14,HTS48,1/0,C,BX,CAT7,0.03929675642334787,0.06998314718552967,-0.17183208221861965,-0.709712050749296,1.4771758886355737,1.3982494156784548,-0.21609228763062732,1
7,IG14,HTS15,1/1,C,BX,CAT8,0.034882530597516316,-0.009106677181551396,-0.2728135218196997,-0.7707077995108482,0.7131242722107359,0.4359913616466571,-0.21609228763062732,1
7,IG34,HTS150,2/0,A,BX,CAT8,0.3943227087681071,-0.02375411265433481,-0.25145033726409344,-0.7935812052964303,-0.6512536142621888,1.7590961859403789,-0.16893777395349455,1
7,IG14,HTS15,2/0,C,BX,CAT8,-0.21989510706987458,-0.1409230511266865,-0.29525384173105085,-0.8012056738916243,-0.16007757513193588,-0.04513766536924177,-0.21609228763062732,0
7,IG14,HTS15,2/0,C,BX,CAT8,-0.03761342800846535,-0.1409230511266865,-0.29525384173105085,-0.8012056738916243,-0.16007757513193588,-0.04513766536924177,-0.21609228763062732,0
7,IG14,HTS15,2/0,C,BX,CAT8,-0.03761342800846535,-0.1409230511266865,-0.29525384173105085,-0.8012056738916243,-0.16007757513193588,-0.04513766536924177,-0.21609228763062732,0
7,IG34,HTS167,1/1,B,BX,CAT8,-0.16615216877388847,-0.1409230511266865,-0.31769416164240194,-0.694463113558908,-0.7058287297211058,1.939519571071341,-0.19251503079206095,1
7,IG14,HTS15,1/1,C,BG,CAT8,-0.14896138100427886,-0.04812432386931139,-0.3019859377044562,-0.7554588623204602,0.8222745031285699,-1.0073957194010394,-0.21609228763062732,0
7,IG34,HTS157,1/1,A,BX,CAT9,-0.5362595938505103,-0.053048983599901636,-0.28968864239303577,-0.705899816451699,1.6954763504712416,-0.9292122525109558,-0.19251503079206095,1
7,IG12,HTS15,2/0,C,BX,CAT2,-0.03146305368417612,-0.09405969386171206,-0.14939176230726853,-0.7668955652132512,0.7131242722107359,0.5262030542121381,-0.21609228763062732,1
7,IG22,HTS48,1/1,C,RL,CAT7,-0.03435713982299619,-0.04328402661804603,-0.26159336186402415,-0.7935812052964303,-0.26922780604976987,0.07514459138473294,-0.21609228763062732,0
7,IG13,HTS15,2/0,C,BG,CAT3,0.02433009937293941,-0.053048983599901636,-0.32330424162023974,-0.8317035482724005,-0.7058287297211058,-0.5262666923851407,-0.21609228763062732,0
7,IG44,HTS15,1/0,C,BX,CAT10,-1.4313727803161567,-0.0518362729596064,-0.1269514423959174,-0.6639652391781319,2.1320772741425777,-0.04513766536924177,-0.21609228763062732,1
7,IG14,HTS15,1/1,C,BX,CAT8,-0.04646320642895708,-0.08819650154863246,-0.27236471542147267,-0.7707077995108482,0.7131242722107359,0.4359913616466571,-0.21609228763062732,1
7,IG16,HTS15,1/0,C,BX,CAT12,-0.015213364100100922,-0.07061746991930924,-0.28941935855409956,-0.7402099251300721,0.16737311762156604,0.4359913616466571,-0.21609228763062732,1
7,IG14,HTS15,1/1,C,BG,CAT8,-1.2170859341327043,-0.1409230511266865,-0.3019859377044562,-0.7554588623204602,-0.7058287297211058,0.6765558751546065,-0.21609228763062732,0
7,IG39,HTS62,1/1,C,BX,CAT9,0.09979639718019358,0.017256597607475624,-0.17183208221861965,-0.7707077995108482,0.6039740412929019,0.4359913616466571,-0.21609228763062732,1
7,IG12,HTS15,1/0,C,BX,CAT2,-0.011791030302602963,-0.1409230511266865,0.007690477072189336,-0.7402099251300721,1.0405749649642377,0.917120388662556,-0.21609228763062732,1
7,IG13,HTS15,1/1,A,BX,CAT3,-2.126408064755849,-0.1409230511266865,0.7257807142354252,-0.5877205532261915,1.4771758886355737,2.601071983218202,-0.16893777395349455,1
7,IG13,HTS15,2/0,C,BX,CAT3,0.09896029231812312,-0.02492464205496761,-0.2167127220413219,-0.7402099251300721,-0.050927344214101916,0.917120388662556,-0.21609228763062732,1
8,IG44,HTS15,2/0,C,BX,CAT10,0.035815073156217805,0.12270969676358372,-0.3064740016867264,-0.8469524854627886,-0.26922780604976987,-0.7668312058930901,-0.21609228763062732,0
8,IG44,HTS15,2/0,C,BX,CAT10,-0.02327463352430133,-0.1409230511266865,-0.3064740016867264,-0.8317035482724005,-0.26922780604976987,-0.7668312058930901,-0.21609228763062732,0
8,IG42,HTS15,1/0,C,BX,CAT10,-0.17871982390713503,-0.08819650154863246,-0.28403368177537525,-0.7859567367012363,0.16737311762156604,-0.5262666923851407,-0.21609228763062732,0
8,IG16,HTS148,2/0,A,BX,CAT12,-0.45827405849657354,-0.04505563868386864,0.027213555395064797,-0.709712050749296,1.0405749649642377,0.917120388662556,-0.21609228763062732,1
8,IG25,HTS48,1/1,B,BG,CAT7,-0.00801232972821328,-0.1409230511266865,-0.3064740016867264,-0.732585456534878,-0.7058287297211058,-0.7668312058930901,-0.19251503079206095,0
8,IG64,HTS18,1/1,A,BG,CAT14,0.043543358414725154,-0.03409906168154902,-0.28403368177537525,-0.8850748284387586,0.05822288670373205,-0.6465489491391153,-0.19251503079206095,0
8,IG16,HTS119,2/0,C,BX,CAT12,-0.04315737036576147,-0.1409230511266865,-0.014749842839161788,-0.7554588623204602,0.05822288670373205,0.6765558751546065,-0.21609228763062732,1
8,IG14,HTS17,1/1,A,BX,CAT8,-0.16271889124983482,-0.07765119163302164,-0.28403368177537525,-0.8012056738916243,0.2765233485394,-0.04513766536924177,-0.16893777395349455,0
8,IG27,HTS50,1/1,B,RL,CAT7,0.4565467859517266,0.12270969676358372,-0.25373924989505126,-0.694463113558908,1.6954763504712416,-1.014612654806278,-0.21609228763062732,0
8,IG14,HTS119,1/1,B,BX,CAT8,0.05587548461705242,-0.03344525246678114,-0.2167127220413219,-0.8012056738916243,-0.5966784988032718,-0.04513766536924177,-0.19251503079206095,0
8,IG14,HTS15,1/1,C,BX,CAT8,0.012841304630104567,-0.04865158936509193,-0.3066535242460172,-0.7707077995108482,0.16737311762156604,-0.2857021788771912,-0.21609228763062732,0
8,IG34,HTS15,1/0,C,BX,CAT8,-0.4291721353566352,-0.1409230511266865,-0.2728135218196997,-0.7707077995108482,0.7131242722107359,0.4359913616466571,-0.21609228763062732,1
8,IG34,HTS15,1/0,C,BX,CAT8,-0.4291721353566352,-0.1409230511266865,-0.2728135218196997,-0.7707077995108482,0.7131242722107359,0.4359913616466571,-0.21609228763062732,1
8,IG14,HTS48,1/0,C,BX,CAT7,0.048676589151873007,-0.0003224340218475953,-0.10451112248456629,-0.709712050749296,1.4771758886355737,1.3982494156784548,-0.21609228763062732,1
8,IG34,HTS173,2/0,C,BX,CAT8,0.05817530771442325,-0.020400704101170574,-0.31545012965126684,-0.6639652391781319,0.6039740412929019,0.4359913616466571,-0.21609228763062732,1
8,IG14,HTS15,1/1,C,BX,CAT8,0.053261595257009825,0.017256597607475624,-0.26159336186402415,-0.7707077995108482,0.6039740412929019,0.4359913616466571,-0.21609228763062732,1
8,IG14,HTS17,1/1,C,BX,CAT8,-0.038664088056063764,-0.1409230511266865,-0.23915304195267303,-0.7554588623204602,0.8222745031285699,0.6765558751546065,-0.21609228763062732,1
8,IG12,HTS15,2/0,C,BX,CAT2,0.02234261895322305,-0.1409230511266865,-0.14939176230726853,-0.7668955652132512,0.7131242722107359,0.5262030542121381,-0.21609228763062732,1
8,IG8,HTS15,1/0,C,BG,CAT2,-0.04535930214058304,-0.1409230511266865,-0.26159336186402415,-0.7707077995108482,-0.7058287297211058,0.917120388662556,-0.21609228763062732,0
8,IG12,HTS15,1/0,B,BG,CAT2,-0.025816776062237947,-0.1409230511266865,-0.24723155712075942,-0.8025780782387593,-0.7123777435761759,1.3525421581119446,-0.21609228763062732,1
8,IG14,HTS15,1/1,A,BX,CAT8,-1.2091955695843164,-0.1409230511266865,0.07501143680624271,-0.5724716160358035,0.16737311762156604,0.19542684813870764,-0.12178326027636178,1
8,IG8,HTS15,1/0,C,BG,CAT2,0.05207637098155415,-0.02756096953387031,-0.3064740016867264,-0.8012056738916243,-0.7058287297211058,-0.04513766536924177,-0.21609228763062732,0
