AISLE,IG,HTS,PLANNING,ABC,UOM,CAT,COSTX,QTYVAR
11,IG64,HTS15,1/1,A,BX,CAT14,-2.2640723577677027,-0.15985647155638946
11,IG64,HTS15,1/1,A,BX,CAT14,-3.5000326124711707,-0.12857631947727335
11,IG64,HTS15,1/1,A,BX,CAT14,-4.735992846042188,-0.10721559959405474
37,IG64,HTS15,1/1,A,BX,CAT14,3.0329000959737424,0.05302811963238672
37,IG64,HTS15,1/1,A,BX,CAT14,-3.323466852742482,-0.09282913832980604
37,IG64,HTS15,1/1,A,BX,CAT14,1.1913407528025302,0.0226238556058885
37,IG64,HTS15,1/1,A,BX,CAT14,-0.5487468096678985,-0.15985647155638946
37,IG64,HTS15,1/1,A,BX,CAT14,-0.935432944053528,-0.08078567760631017
37,IG64,HTS15,1/1,A,BX,CAT14,0.8046546184169004,-0.016681620755338945
11,IG64,HTS15,1/1,A,BX,CAT14,-0.5747543285117148,-0.07613252232677767
37,IG64,HTS15,1/1,A,BX,CAT14,1.6978833308068584,0.059115541598080995
37,IG64,HTS15,1/1,A,BX,CAT14,-0.2717359894330368,-0.07469825564061588
37,IG64,HTS15,1/1,A,BX,CAT14,-0.8777726887228452,-0.10089825701454827
10,IG64,HTS15,1/1,A,BX,CAT14,-0.7224537501180602,-0.06601601531904114
37,IG64,HTS15,1/1,A,BX,CAT14,0.7850184916742475,-0.03211914768272911
37,IG64,HTS15,1/1,A,BX,CAT14,-0.7224537501180602,-0.07226766629460127
9,IG16,HTS15,1/1,A,BX,CAT12,-0.011158207882009896,-0.060322742977024904
9,IG14,HTS15,1/1,C,BX,CAT8,-0.045572638896669355,-0.08686215097134672
9,IG43,HTS72,1/1,C,BG,CAT12,-0.018698752906233764,-0.08686215097134672
9,IG14,HTS119,1/1,C,BX,CAT8,-0.0024952971841003236,-0.10511346826777183
9,IG14,HTS9,2/0,B,BX,CAT8,-0.08101607241078804,-0.15985647155638946
9,IG14,HTS119,2/0,C,BX,CAT8,-0.04991768241244797,-0.07774196662346303
9,IG14,HTS15,1/1,C,BX,CAT8,0.05344648825864124,-0.041950991073364835
9,IG39,HTS15,1/1,A,BG,CAT15,0.011629021086822598,-0.05127919883374527
9,IG39,HTS62,1/1,C,BX,CAT9,-0.03579875291685953,-0.10511346826777183
9,IG12,HTS15,2/0,C,BX,CAT2,-0.05384831853877849,-0.15985647155638946
9,IG36,HTS47,1/1,B,BX,CAT8,-0.31183959359151386,-0.15985647155638946
9,IG36,HTS47,1/1,B,BX,CAT8,0.23317102129369222,0.1686015481753162
10,IG13,HTS119,1/1,A,BX,CAT3,0.8756682378939858,-0.013878778986961725
10,IG13,HTS119,1/1,A,BX,CAT3,-0.17981409071776638,-0.054585676232377776
9,IG27,HTS50,1/0,B,RL,CAT7,0.16506603028518685,-0.041950991073364835
9,IG13,HTS15,2/0,C,BX,CAT3,-0.22520691522798078,-0.11293076913738642
9,IG13,HTS15,1/1,A,BX,CAT3,-0.034241248918027205,-0.053906862991598914
9,IG40,HTS25,2/0,B,RL,CAT15,0.10226167115265658,-0.042553164109539625
9,IG8,HTS110,2/0,C,EA,CAT3,0.4656360691035638,-0.04715157638578351
9,IG13,HTS24,1/1,A,BG,CAT3,-0.03477549844442377,-0.05187042326926234
9,IG43,HTS73,1/1,A,RL,CAT10,-0.022435625577498033,-0.055844765308015985
9,IG44,HTS153,1/0,C,BX,CAT10,0.019135141346262634,-0.10511346826777183
39,IG25,HTS48,1/1,A,BG,CAT7,0.20104832020030178,-0.022221612688147045
9,IG16,HTS15,1/1,A,BX,CAT12,-0.044338376888096984,-0.052363110298859906
9,IG14,HTS17,1/1,A,BG,CAT8,0.07147688674633128,-0.04987777794955666
9,IG14,HTS17,1/1,A,BG,CAT8,-0.008912145190144086,-0.15985647155638946
9,IG43,HTS119,1/1,A,BX,CAT10,-0.13016333066012145,-0.06862178227557933
9,IG34,HTS15,2/0,C,BX,CAT8,0.10021602863832905,-0.028473263663707178
9,IG14,HTS15,1/0,C,BX,CAT8,0.014170557726636543,-0.10511346826777183
9,IG14,HTS15,1/1,C,BX,CAT8,0.04759351747710757,-0.03472491463926731
9,IG14,HTS15,1/1,C,BX,CAT8,0.014971224079079616,-0.15985647155638946
9,IG14,HTS15,1/1,C,BX,CAT8,-0.062139868652558994,-0.09142771744561742
9,IG14,HTS15,2/0,C,BX,CAT8,-0.021540476030856986,-0.15985647155638946
7,IG14,HTS9,1/1,A,RL,CAT8,-0.019089977995517406,-0.055844765308015985
10,IG14,HTS119,1/1,A,BX,CAT8,0.8325232934665344,-0.0394218643214307
9,IG39,HTS15,1/1,B,BX,CAT9,0.3079087494408574,0.1686015481753162
9,IG13,HTS119,1/1,B,BX,CAT3,0.24538826253996693,-0.006576062348260134
9,IG13,HTS15,1/1,C,BX,CAT3,0.10708517452078062,0.059115541598080995
10,IG40,HTS25,1/1,C,PK,CAT15,0.15085253306559127,-0.04181960786547215
10,IG14,HTS15,1/1,A,BX,CAT8,-0.06397680706804976,-0.05062228279428186
10,IG16,HTS148,1/1,A,BX,CAT12,-0.30400813922903697,-0.05464041923566639
10,IG64,HTS15,1/1,A,BX,CAT14,1.2226449517537428,0.0043725383094633885
10,IG64,HTS15,1/1,A,BX,CAT14,-1.5572010846110735,-0.15985647155638946
10,IG70,HTS15,1/1,B,BX,CAT14,-0.27349463211278535,-0.05341417596200136
10,IG13,HTS15,1/1,A,BG,CAT3,0.05313138226251374,-0.04837781965944854
10,IG14,HTS119,1/1,A,BX,CAT8,0.5463658195683447,-0.04373561298057377
10,IG16,HTS119,1/1,C,BX,CAT12,-0.04322085054598618,-0.05401634899817615
10,IG34,HTS170,1/0,C,EA,CAT8,-0.06385854986502318,-0.05612942892511679
10,IG36,HTS47,1/1,C,BX,CAT8,-0.1001997956147717,-0.10511346826777183
10,IG14,HTS15,1/1,A,BX,CAT8,0.268805238587104,-0.04599102471606481
10,IG39,HTS15,1/1,B,BG,CAT15,-2.01806246466121,-0.139678200544205
10,IG39,HTS15,1/1,A,BG,CAT15,0.021459816760655056,-0.05076461460283227
10,IG14,HTS78,1/1,C,BG,CAT8,0.026370576024293168,-0.05053469398902007
10,IG16,HTS119,1/1,A,BX,CAT12,0.36340043478222955,-0.04776469802261602
10,IG13,HTS18,1/1,B,BG,CAT3,0.01797619539765931,-0.05304192353963876
10,IG12,HTS15,2/0,C,BX,CAT2,0.0020062110084489875,-0.15985647155638946
10,IG16,HTS119,1/1,A,BX,CAT12,-0.3849300470825099,-0.053556507770551764
10,IG36,HTS47,1/1,B,BX,CAT8,0.13252606892128893,-0.022998963334845416
8,IG14,HTS15,1/1,A,BX,CAT8,0.4513160431919638,-0.04515893106607783
10,IG43,HTS156,1/1,C,BX,CAT10,0.007578416028829818,-0.05493603145342493
10,IG44,HTS15,1/0,C,BX,CAT10,0.0357295897007045,-0.04939603952061683
7,IG14,HTS17,1/1,A,BX,CAT8,0.8113461671702893,-0.022112126681569814
9,IG14,HTS17,1/1,A,BX,CAT8,-0.16373358360306842,-0.15985647155638946
25,IG48,HTS24,1/0,B,TB,CAT17,-0.47831118389345434,-0.15985647155638946
10,IG43,HTS166,1/1,C,BX,CAT10,-0.0392504854093465,-0.061319065636877744
38,IG25,HTS48,1/1,C,BG,CAT7,0.009443460605869073,-0.15985647155638946
10,IG14,HTS17,2/0,C,BX,CAT8,-0.028656406691175695,-0.10511346826777183
10,IG16,HTS76,1/1,A,BX,CAT12,0.11598764269787344,-0.041950991073364835
10,IG14,HTS15,1/1,C,BX,CAT8,0.10762354487537414,-0.013878778986961725
40,IG27,HTS50,1/1,C,RL,CAT7,-0.002329428566059635,-0.15985647155638946
10,IG12,HTS15,1/1,C,BG,CAT2,0.04263671059992497,-0.0488705066890461
19,IG56,HTS119,1/1,B,PC,CAT17,-0.06571970607084068,-0.15985647155638946
14,IG46,HTS16,1/1,B,PR,CAT17,-0.014412373078018027,-0.15985647155638946
19,IG56,HTS119,1/0,C,PC,CAT17,-0.7057062816765713,-0.15985647155638946
10,IG14,HTS100,2/0,C,BX,CAT8,0.03286709337547814,-0.022998963334845416
10,IG42,HTS15,1/1,C,BX,CAT12,0.01582184754874121,-0.051958012074524135
10,IG34,HTS15,2/0,B,BX,CAT8,-0.26372224653708826,-0.10013185496850763
10,IG14,HTS119,1/1,A,BX,CAT8,-0.08427311162030789,-0.06405621580130863
10,IG34,HTS173,2/0,C,BX,CAT8,0.07572677082943856,-0.013878778986961725
8,IG14,HTS15,1/0,A,BX,CAT8,0.2952984445819497,-0.029579072330137256
10,IG34,HTS166,2/0,A,BX,CAT8,0.41972919769134404,-0.0444472720233258
10,IG14,HTS148,1/1,A,BX,CAT8,1.1504579317306864,-0.003444762560151207
10,IG14,HTS148,1/1,A,BX,CAT8,-0.901363922971583,-0.15985647155638946
10,IG14,HTS15,1/1,A,BX,CAT8,0.268805238587104,-0.04659319775223961
10,IG14,HTS15,1/1,A,BX,CAT8,0.024156676924815934,-0.15985647155638946
10,IG39,HTS62,1/1,C,BX,CAT9,-0.06437777421784006,-0.10511346826777183
10,IG39,HTS15,1/1,C,BG,CAT15,0.041119949969111814,-0.04560782369304449
10,IG13,HTS15,1/1,B,BX,CAT3,0.23631474829402185,-0.00970736213636906
10,IG13,HTS15,1/1,B,BX,CAT3,-0.13646194259559088,-0.05767318161785581
10,IG14,HTS119,1/1,B,BX,CAT8,1.9485374184237767,0.1057018373966946
16,IG51,HTS119,1/1,A,PC,CAT16,-0.0672876706335576,-0.15985647155638946
10,IG16,HTS9,1/1,B,RL,CAT12,0.0019500832151611697,-0.05401634899817615
37,IG64,HTS15,2/0,C,BX,CAT14,-0.6115766756703453,-0.15985647155638946
29,IG61,HTS6,1/1,B,BX,CAT14,-0.11168972125050919,-0.15985647155638946
10,IG14,HTS15,1/1,C,BX,CAT8,0.01858654288475973,-0.15985647155638946
10,IG14,HTS15,1/1,C,BX,CAT8,0.022644945817648296,-0.07226766629460127
10,IG14,HTS15,1/1,C,BX,CAT8,0.025356493036152183,-0.15985647155638946
10,IG14,HTS15,1/1,C,BX,CAT8,0.0375209454166012,-0.013878778986961725
10,IG14,HTS15,1/1,B,BX,CAT8,0.06458582651085279,-0.041950991073364835
10,IG14,HTS15,1/1,C,BX,CAT8,0.06513488988630613,-0.045804898504883514
10,IG14,HTS15,2/0,B,BX,CAT8,-0.003755383049373644,-0.06862178227557933
10,IG14,HTS15,1/1,C,BX,CAT8,0.04643822744275078,0.059115541598080995
10,IG14,HTS15,1/1,B,BG,CAT8,-0.8745251802493093,-0.07198300267750045
10,IG39,HTS15,1/1,C,BG,CAT15,0.07169843937616165,0.38757356132978665
10,IG39,HTS62,1/1,C,BX,CAT9,0.09836349447304672,-0.022998963334845416
10,IG13,HTS119,1/1,C,BX,CAT3,0.07107843435836374,-0.040418186981283535
10,IG12,HTS15,2/0,C,BX,CAT2,0.07031724342680232,0.09560722759027351
10,IG12,HTS15,2/0,C,BX,CAT2,0.04612988383135675,-0.03820656964842339
10,IG27,HTS50,1/0,C,RL,CAT7,0.062414171183507464,-0.04964785733574447
10,IG14,HTS15,1/1,C,BX,CAT8,-0.18160212863865324,-0.15985647155638946
10,IG14,HTS15,1/1,C,BX,CAT8,0.24416687019484043,0.0226238556058885
10,IG14,HTS119,1/0,C,BX,CAT8,0.27664816787117547,0.0043725383094633885
10,IG14,HTS15,1/1,C,BX,CAT8,-0.0008657949203088172,-0.08686215097134672
10,IG14,HTS15,1/1,B,BG,CAT8,0.09166953662009666,-0.045804898504883514
10,IG14,HTS15,1/1,A,BX,CAT8,0.5063281063961144,-0.01909031290003812
10,IG39,HTS15,1/1,C,BG,CAT15,0.20330435740964947,-0.007090646579173138
10,IG13,HTS15,1/1,C,BG,CAT3,0.003789303935499474,-0.053589353572524936
11,IG51,HTS119,1/1,A,PC,CAT16,0.0689268548606959,-0.04983398354692577
11,IG69,HTS15,1/1,A,BX,CAT14,0.44112764416044437,-0.03353151716757544
11,IG64,HTS15,1/1,A,BX,CAT14,0.7375453674279466,0.059115541598080995
11,IG64,HTS15,1/1,A,BX,CAT14,-0.6749806258717593,-0.15985647155638946
11,IG64,HTS15,1/1,A,BX,CAT14,-0.17266153751762547,-0.15985647155638946
11,IG64,HTS15,1/1,A,BX,CAT14,0.22418738336734545,-0.03211914768272911
11,IG64,HTS15,1/1,A,BX,CAT14,-0.5606272630219938,-0.05767318161785581
11,IG64,HTS15,1/1,A,BX,CAT14,-0.08166786063683328,-0.053074769341611934
11,IG64,HTS15,1/1,A,BX,CAT14,-0.4284507053792626,-0.060322742977024904
11,IG16,HTS15,1/1,A,BX,CAT12,0.052502649541919195,-0.04880481508509976
11,IG14,HTS15,1/1,B,BX,CAT8,0.2024322633684591,-0.024608407631530774
11,IG51,HTS26,1/1,C,PC,CAT16,0.5162853163995582,0.027835389518964904
11,IG54,HTS119,1/1,A,PC,CAT16,0.029737356058565895,-0.07226766629460127
11,IG14,HTS15,1/1,A,BX,CAT8,-0.26715113484864744,-0.06169131805924035
11,IG45,HTS16,1/0,C,PR,CAT17,0.1117028689360319,0.031744039953772195
11,IG45,HTS24,1/0,C,PR,CAT17,0.11012902955157776,-0.04235608929770061
11,IG13,HTS15,1/1,A,BX,CAT3,2.541885432589126,-0.03773577982014128
11,IG27,HTS50,1/0,C,RL,CAT7,0.2542551436673998,0.040864224301655885
11,IG54,HTS119,1/1,B,PR,CAT16,0.06704769380552553,-0.048443511263394884
11,IG51,HTS119,1/1,C,PC,CAT16,0.16001190846519917,-0.04856394587062984
11,IG51,HTS119,1/1,A,PC,CAT16,0.046994179997651334,-0.04973544614100626
11,IG51,HTS119,1/1,C,PC,CAT16,0.029880739747367793,-0.05114781562585259
11,IG25,HTS48,2/0,C,BG,CAT7,-0.0361976702187775,-0.10511346826777183
11,IG25,HTS48,2/0,C,BG,CAT7,0.08584894075547449,0.0043725383094633885
11,IG64,HTS15,1/1,A,BX,CAT14,0.1163493668837573,-0.04599102471606481
11,IG64,HTS15,1/1,A,BX,CAT14,-0.053784625327570106,-0.07774196662346303
13,IG46,HTS119,1/1,A,BX,CAT17,0.01798469064348073,-0.15985647155638946
13,IG46,HTS119,1/1,B,PR,CAT17,-0.02395769045383651,-0.13248496991208064
19,IG56,HTS119,1/1,A,PC,CAT17,1.8754097718167466,3.124723725760667
19,IG56,HTS119,1/1,A,PC,CAT17,-0.5410330207997839,-0.15985647155638946
21,IG56,HTS119,1/1,A,PC,CAT17,-0.5410330207997839,-0.15985647155638946
21,IG56,HTS119,1/1,A,PC,CAT17,-0.22308003956704242,-0.15985647155638946
22,IG56,HTS119,1/1,A,PC,CAT17,-0.4138518367596683,-0.15985647155638946
11,IG14,HTS48,1/0,C,BX,CAT7,0.05330069547027804,0.059115541598080995
11,IG14,HTS15,1/1,C,BX,CAT8,0.04826092258539666,0.0043725383094633885
11,IG14,HTS10,1/0,A,RL,CAT8,-0.008880002730207805,-0.05123540443111438
11,IG47,HTS119,1/1,C,PC,CAT17,0.04713536591141485,0.38757356132978665
11,IG14,HTS17,1/1,C,BX,CAT8,0.06458582651085279,0.0043725383094633885
11,IG14,HTS17,2/0,C,BX,CAT8,0.0945863222152614,0.059115541598080995
11,IG64,HTS15,1/1,A,BX,CAT14,-0.04136854883767906,-0.053589353572524936
11,IG34,HTS173,2/0,C,BX,CAT8,0.0653564425161365,-0.028473263663707178
8,IG14,HTS15,1/0,A,BX,CAT8,-0.056722987156525115,-0.0558995083113046
11,IG14,HTS86,2/0,B,BX,CAT8,0.2327637355406666,-0.03472491463926731
11,IG34,HTS173,2/0,C,BX,CAT8,-0.03419911080815675,-0.15985647155638946
11,IG14,HTS15,1/1,B,BX,CAT8,-0.10827909137773037,-0.08165061705827033
11,IG12,HTS15,2/0,C,BX,CAT2,0.02165956069971998,-0.15985647155638946
11,IG42,HTS15,1/0,C,BX,CAT10,-0.1801626071209677,-0.10511346826777183
11,IG44,HTS111,2/0,C,BX,CAT10,-0.025422211662583603,-0.07774196662346303
11,IG69,HTS15,1/1,A,BX,CAT14,0.4281325596102021,0.059115541598080995
11,IG69,HTS15,1/1,A,BX,CAT14,-0.3655678180540149,-0.08686215097134672
11,IG64,HTS15,2/0,B,BX,CAT14,-0.25720713262788625,-0.10511346826777183
11,IG64,HTS15,2/0,C,BX,CAT14,0.3477547701383461,-0.022998963334845416
11,IG64,HTS15,1/1,C,BX,CAT14,-0.013873516677021776,-0.06862178227557933
11,IG67,HTS117,1/1,B,BX,CAT14,0.17084199441056813,-0.036684714156999816
12,IG54,HTS119,1/1,B,PR,CAT16,-0.47533482591527815,-0.09390210119426295
12,IG51,HTS15,1/1,A,PC,CAT16,1.9749181363750716,-0.024203309407195006
12,IG51,HTS119,1/1,C,PC,CAT16,-0.20572049077736512,-0.05173904006136966
12,IG51,HTS15,1/1,B,PC,CAT16,0.031357454381087425,-0.0503595163784965
12,IG53,HTS15,1/1,A,PC,CAT16,0.07169408609098947,-0.02441133281969175
12,IG53,HTS15,1/1,A,PC,CAT16,-0.0038582346946792897,-0.07226766629460127
12,IG51,HTS15,1/1,B,PC,CAT16,0.01669899224602939,-0.15985647155638946
12,IG51,HTS119,1/0,C,PC,CAT16,0.07441032471390222,-0.04599102471606481
12,IG51,HTS15,1/1,C,PC,CAT16,0.3171184200769205,-0.031965867273520986
12,IG54,HTS119,1/1,B,PC,CAT16,-0.05728272242038595,-0.05842863506323873
12,IG51,HTS119,1/1,A,PC,CAT16,0.14335708469455877,-0.04554213208909815
12,IG51,HTS119,1/1,C,PC,CAT16,0.08971174170994738,-0.043845098987151
12,IG51,HTS73,1/1,A,PC,CAT16,0.10052587265383581,-0.04512608526410466
12,IG51,HTS73,1/1,C,PC,CAT16,0.024281104803911813,-0.05240690470149079
12,IG53,HTS15,1/1,C,BG,CAT16,0.03999382271891812,-0.044075019600963196
12,IG53,HTS119,1/0,C,PC,CAT16,0.0137929842015336,-0.051936114873208684
12,IG56,HTS15,1/1,B,PC,CAT17,0.06938397093622631,-0.04940698812127455
12,IG56,HTS15,1/1,B,PC,CAT17,0.05519938291136632,-0.04916611890680463
12,IG46,HTS15,1/1,B,PC,CAT17,0.02581910354927854,-0.05230836729557129
12,IG46,HTS121,1/1,B,PR,CAT17,0.06958612397485253,-0.046483711745662376
12,IG46,HTS119,1/1,C,PC,CAT17,0.027174031860438794,-0.052855797328457466
12,IG46,HTS16,1/1,B,PR,CAT17,0.12267183735786455,-0.04318818294768759
12,IG52,HTS119,1/1,B,PC,CAT16,0.03082227502679,-0.05045805378441601
12,IG52,HTS119,1/0,C,PC,CAT16,0.17668325781353195,-0.03790000883000713
12,IG45,HTS24,1/1,B,PR,CAT17,0.021522622408867174,-0.05354555916989404
12,IG45,HTS24,1/1,C,PR,CAT17,0.03485405106979052,-0.050085801362053414
12,IG45,HTS24,1/1,B,PC,CAT17,0.03453057662255535,-0.04659319775223961
12,IG45,HTS24,1/1,C,PC,CAT17,0.0020485815752946425,-0.06736269319994112
12,IG45,HTS24,1/1,B,PR,CAT17,0.03786715838250267,-0.04987777794955666
12,IG45,HTS119,1/1,B,PC,CAT17,0.27230071525583555,-0.01964869153358202
12,IG47,HTS119,1/1,C,PC,CAT17,-0.025794142822924554,-0.12336478556419694
12,IG47,HTS119,1/1,C,BG,CAT17,0.06011117766516675,0.11385854488669861
12,IG47,HTS119,1/1,C,PC,CAT17,-0.0016174762483387986,-0.14990419355851875
12,IG47,HTS119,1/1,C,PC,CAT17,0.014832447264877396,-0.05288864313043063
12,IG53,HTS15,1/0,C,BX,CAT16,-0.0996043676389895,-0.15985647155638946
12,IG46,HTS119,1/1,C,PC,CAT17,-0.013944458319366354,-0.060552663590837094
12,IG46,HTS119,1/1,C,PC,CAT17,-0.031305401850894976,-0.054804648245532245
12,IG51,HTS15,1/1,A,PC,CAT16,0.11018321315925472,-0.024772636641396627
12,IG51,HTS15,1/1,B,PC,CAT16,0.029990248115145456,-0.05064417999559731
12,IG51,HTS15,1/1,B,PC,CAT16,0.22639198418781414,-0.039323326915511186
12,IG54,HTS119,1/1,B,PR,CAT16,-0.10115751835264966,-0.06005997656123954
12,IG54,HTS119,1/1,B,PR,CAT16,0.07374475812896254,-0.04718442218775668
12,IG54,HTS119,1/1,C,PR,CAT16,-0.0477720833987788,-0.06165847225726718
12,IG53,HTS15,1/0,C,PC,CAT16,0.03195047325730832,-0.050293824774550154
12,IG51,HTS119,1/1,B,PC,CAT16,-0.0009080386924407213,-0.05127919883374527
12,IG54,HTS119,1/0,C,PC,CAT16,0.08259900204992476,-0.046166202326588385
12,IG51,HTS15,1/1,C,PC,CAT16,0.021601361926107537,-0.050545642589677794
12,IG54,HTS119,1/1,C,PR,CAT16,0.0092178928101032,-0.061319065636877744
12,IG54,HTS119,1/1,B,PC,CAT16,0.6293893709347192,0.13806590094092533
12,IG54,HTS119,1/1,B,PC,CAT16,-0.5597324515945895,-0.15985647155638946
12,IG54,HTS119,1/1,B,PC,CAT16,-0.05892162862544745,-0.055581998892230616
12,IG54,HTS119,1/1,C,PC,CAT16,-0.14716713574791357,-0.06610360412430293
12,IG54,HTS119,1/0,B,PC,CAT16,0.011164783374869754,-0.052363110298859906
12,IG46,HTS121,1/1,B,PR,CAT17,0.015960877952370934,-0.05272441412056478
12,IG46,HTS121,1/1,B,PR,CAT17,0.08115766314134211,-0.04537790307923229
12,IG46,HTS121,1/1,A,PR,CAT17,0.013747528296653294,-0.15985647155638946
12,IG46,HTS121,1/1,C,PR,CAT17,-0.010858465178698757,-0.05801258823824525
12,IG46,HTS121,1/1,C,PR,CAT17,0.15200666081507203,0.0011536497160926753
12,IG46,HTS16,1/1,C,PR,CAT17,0.07697711463420522,-0.03820656964842339
12,IG46,HTS119,1/1,B,PR,CAT17,0.048584988741296006,-0.048695329078522524
12,IG46,HTS119,1/1,A,PC,CAT17,0.014445258473981547,-0.05156386245084609
12,IG54,HTS119,1/1,C,PC,CAT16,-0.05314716490417893,-0.07132608663803704
12,IG53,HTS119,1/1,B,PR,CAT16,0.043376790211646594,-0.04880481508509976
12,IG52,HTS119,1/1,B,PR,CAT16,-0.011803909961794999,-0.056326503736955816
12,IG45,HTS24,1/1,B,PR,CAT17,0.02628494732760558,-0.0514762736455843
12,IG45,HTS16,1/0,C,PC,CAT17,-0.03728613943898666,-0.06189934147173709
12,IG45,HTS24,1/1,C,PC,CAT17,0.1842907504466172,1.318204617236286
12,IG53,HTS15,1/1,B,PC,CAT17,-0.04053020332279918,-0.08074188320367927
12,IG45,HTS24,1/1,A,PC,CAT17,0.05072841111237909,0.7160315810614923
12,IG45,HTS24,1/1,B,PC,CAT17,0.0637643658253543,-0.04352758956807702
12,IG45,HTS24,1/1,C,PR,CAT17,-0.06578388532845178,-0.061943135874367984
12,IG45,HTS24,1/1,A,PC,CAT17,0.024447565130616685,-0.15985647155638946
12,IG45,HTS24,1/1,C,PR,CAT17,0.052389231670467495,-0.04555308068975587
12,IG45,HTS24,1/1,C,PC,CAT17,0.044510609674474615,-0.042432729502304666
12,IG47,HTS119,1/1,C,PC,CAT17,-0.00489137915478775,-0.1379592702409424
12,IG45,HTS24,1/0,C,PR,CAT17,-0.15047216675658878,-0.15985647155638946
12,IG45,HTS24,1/1,A,PC,CAT17,0.05186026525714395,-0.04880481508509976
12,IG45,HTS24,1/1,A,PC,CAT17,0.0724381597361943,-0.036684714156999816
12,IG45,HTS24,1/0,C,PR,CAT17,0.06882882141451285,-0.013878778986961725
12,IG45,HTS24,1/0,C,PC,CAT17,-0.04493139576431789,-0.05898701369678263
12,IG54,HTS119,1/0,B,PC,CAT16,0.49460331468560254,0.2780875547525514
7,IG14,HTS17,1/1,C,BX,CAT8,-0.48333191643882056,-0.06989181995187525
8,IG14,HTS17,1/1,C,BX,CAT8,0.45639852476292747,2.029863659988315
8,IG14,HTS17,1/1,C,BX,CAT8,0.07603143739413376,-0.04993252095284528
12,IG54,HTS119,1/1,B,PR,CAT16,0.051704603613560336,-0.048728174880495696
12,IG46,HTS119,1/1,C,PC,CAT17,-0.3380701443368211,-0.09525972767582067
12,IG46,HTS119,1/1,C,PC,CAT17,0.004900046760424526,-0.05247259630543714
12,IG54,HTS119,1/1,A,PR,CAT16,0.004839100768014109,-0.05149817084689975
12,IG51,HTS15,1/1,B,PC,CAT16,0.026207581419764203,-0.050928843612698116
12,IG51,HTS15,1/1,A,PC,CAT16,0.03727551311568076,-0.049494576926536346
12,IG53,HTS15,1/1,B,PC,CAT16,0.08592413002072977,-0.04461150103319165
12,IG54,HTS119,1/0,C,PR,CAT16,-0.008911447819218448,-0.052702516919249334
12,IG51,HTS15,1/1,B,PC,CAT16,0.03304824075652602,-0.050206235969288374
6,IG43,HTS95,1/1,A,BX,CAT10,-0.024192662190872367,-0.15985647155638946
12,IG51,HTS15,1/1,C,PC,CAT16,0.006398570084909603,-0.07017648356897607
12,IG51,HTS15,1/1,C,PC,CAT16,0.029404350875346992,-0.15985647155638946
12,IG51,HTS119,1/1,C,BX,CAT16,0.042277754765291366,-0.04822453925024041
12,IG51,HTS15,1/1,B,PC,CAT16,-0.28491657464949915,-0.06862178227557933
12,IG51,HTS15,1/1,C,PC,CAT16,0.030443581481715574,-0.051454376444268854
12,IG51,HTS73,1/1,A,PC,CAT16,-0.49886314885354227,-0.10455508963422792
39,IG25,HTS48,1/1,C,BG,CAT7,-0.006443388716024131,-0.15985647155638946
38,IG25,HTS48,2/0,C,BG,CAT7,-0.06100995869340503,-0.15985647155638946
2,IG33,HTS36,1/1,A,YD,CAT12,0.33352299334751784,0.009956324644902386
4,IG33,HTS36,1/1,A,YD,CAT12,0.6469577294854948,0.7023458302393379
4,IG33,HTS36,1/1,A,YD,CAT12,-0.6179752652376087,-0.15985647155638946
12,IG53,HTS119,1/0,B,BX,CAT16,-0.019065400953501694,-0.05519879786921029
12,IG48,HTS15,2/0,C,PC,CAT17,0.17839838877401107,-0.013878778986961725
12,IG46,HTS119,1/1,C,PR,CAT17,0.03507446254719712,-0.04965880593640219
12,IG46,HTS119,1/1,C,PR,CAT17,0.027490279008990065,-0.15985647155638946
12,IG46,HTS119,1/1,C,PR,CAT17,0.0464507378545077,-0.04803841303905911
12,IG46,HTS119,1/1,A,BX,CAT17,0.04790448151258582,-0.04914422170548919
12,IG46,HTS119,1/1,A,BX,CAT17,0.011335829443722007,-0.05500172305737128
12,IG46,HTS119,1/1,C,PC,CAT17,0.07236584448445073,-0.04502754785818514
12,IG46,HTS16,1/1,C,PR,CAT17,0.07448517585992083,-0.03285270392679659
12,IG46,HTS119,1/1,C,PR,CAT17,0.10493577166569885,-0.04125028063127053
12,IG46,HTS119,1/1,C,PR,CAT17,-0.03856494865699078,-0.067209412790733
12,IG56,HTS119,1/0,C,PC,CAT17,0.6619076292701132,-0.040221112169444524
12,IG52,HTS119,1/1,C,PR,CAT16,0.02848392691576459,-0.0519908578764973
12,IG52,HTS119,1/0,C,BX,CAT16,0.8891188324533844,0.1853310099803178
2,IG29,HTS61,1/1,B,BX,CAT8,-0.5149787781039498,-0.15985647155638946
12,IG45,HTS16,1/0,B,PC,CAT17,0.04916169336434741,0.1686015481753162
12,IG53,HTS15,1/1,C,PC,CAT16,0.042610083710036925,-0.04519177686805099
12,IG45,HTS24,1/1,A,BG,CAT17,0.05576911382516132,-0.015532017686277974
12,IG45,HTS24,1/1,B,PC,CAT17,0.05906241632281443,-0.04836687105879082
12,IG45,HTS24,1/1,A,PC,CAT17,0.10073250577234796,0.25375976409108975
12,IG45,HTS24,1/1,B,PC,CAT17,0.07956628382148555,-0.03838174725894696
12,IG45,HTS24,1/1,C,PC,CAT17,0.07956628382148555,-0.029579072330137256
12,IG45,HTS24,1/1,A,BG,CAT17,-0.0027290221064509507,-0.05874614448231272
