TDATE,SKU,LOC,QTY,AISLE,COLUMN,SHELF,TYPE,IG,HTS,CLASS,PLANNING,ABC,UOM,CAT,COSTX,QTYBEFORE,QTYVAR,PESO,LARGO,ALTO,ANCHO,CONTRPERC,Zqty,ZqtyVar,ZcostX
2018-06-13,SKU7275,15X1,-58.0,15,X,1,LOC4,IG45,HTS16,1,1,C,PR,CAT17,-3162.9369,166.0,-34.94,1.2,12.0,3.0,7.0,0.0,0.02737873735187945,0.06851009499660436,0.23231950930043604
2018-06-13,SKU7276,13X5,-1.0,13,X,5,LOC4,IG45,HTS16,1,1,C,PR,CAT17,-54.5334,84.0,-1.19,1.2,12.0,3.0,7.0,0.0,0.01746243711511834,0.03623275935107614,0.0009396491608402726
2018-06-13,SKU7277,16O4,-8.0,16,O,4,LOC4,IG45,HTS16,1,1,C,PR,CAT17,-436.2672,59.0,-13.56,1.0,12.0,2.5,7.0,0.0,0.01195562621566247,0.048063000593600115,0.02770621516926525
2018-06-13,SKU7278,14N1,1.0,14,N,1,LOC4,IG45,HTS16,1,1,C,PR,CAT17,54.5334,58.0,1.72,1.2,12.0,3.0,7.0,0.0,0.019035811657820013,0.033449735744306146,0.009124181826584707
2018-06-13,SKU7279,12Y1,1.0,12,Y,1,LOC4,IG45,HTS16,1,1,C,PR,CAT17,54.5334,82.0,1.22,1.2,12.0,3.0,7.0,0.0,0.019035811657820013,0.03392791849461027,0.009124181826584707
2018-06-13,SKU7286,14U3,-36.0,14,U,3,LOC4,IG45,HTS16,1,1,C,PR,CAT17,-1825.8635,73.0,-49.32,1.0,12.0,3.0,7.0,0.0,0.010071617382161006,0.08226263089535092,0.13198355996665184
2018-06-14,SKU7721,12J8,1.0,12,J,8,LOC4,IG45,HTS16,1,0,C,PR,CAT17,99.1923,57.0,1.75,5.0,14.5,8.5,13.0,0.0,0.019035811657820013,0.0334210447792879,0.012475451194221918
2018-06-14,SKU7722,12Y8,-4.0,12,Y,8,LOC4,IG45,HTS16,1,0,C,PR,CAT17,-380.901,4.0,-100.0,4.8,14.5,10.0,13.0,0.0,0.015102375301065823,0.1307312344661767,0.0235514543027308
2018-06-14,SKU7733,12O2,-103.0,12,O,2,LOC4,IG53,HTS15,1,1,C,PC,CAT16,-262.91200000000003,366.0,-28.14,0.03,2.0,1.5,2.0,0.0,0.06277966456266718,0.06200680959246832,0.014697386660712148
2018-06-14,SKU7734,14Y2,-12.0,14,Y,2,LOC4,IG56,HTS15,1,0,C,PC,CAT16,-145.3826,480.0,-2.5,0.03,1.0,0.75,1.0,0.0,0.008808877130259116,0.03748559815687293,0.005877808076896135
2018-06-14,SKU7735,12Y2,-924.0,12,Y,2,LOC4,IG53,HTS119,1,1,C,PC,CAT16,-2765.1106,995.0,-92.86,0.02,2.75,0.25,0.75,0.0,0.7086499143417055,0.12390278479183386,0.2024660401637029
2018-06-14,SKU7744,13R2,64.0,13,R,2,LOC4,IG56,HTS16,1,0,C,PR,CAT16,694.544,330.0,19.39,0.2,6.0,1.0,3.5,0.0,0.06859710975292284,0.016550757348558473,0.057151516103584626
2018-06-14,SKU7744,14H4,-4.0,14,H,4,LOC4,IG56,HTS16,1,0,C,PR,CAT16,-43.409,4.0,-100.0,0.2,6.0,1.0,3.5,0.0,0.015102375301065823,0.1307312344661767,0.0017744404555954814
2018-06-14,SKU7757,14E2,-96.0,14,E,2,LOC4,IG49,HTS16,1,1,C,PR,CAT17,-23.6231,1027.0,-9.35,0.13,2.5,1.5,2.0,0.0,0.05727285366321131,0.04403670183603941,0.0032592034161953412
2018-06-14,SKU7757,14E5,-3.0,14,E,5,LOC4,IG49,HTS16,1,1,C,PR,CAT17,-0.7382,2308.0,-0.13,0.13,2.5,1.5,2.0,0.0,0.01588906257241666,0.0352190119204314,0.004976519882822168
2018-06-14,SKU7763,22E5,1.0,22,E,5,LOC4,IG45,HTS24,1,1,C,PC,CAT17,175.2727,74.0,1.35,12.0,144.0,2.0,2.0,0.0,0.019035811657820013,0.033803590979531194,0.01818463601511061
2018-06-14,SKU7770,21F7,-2.0,21,F,7,LOC4,IG45,HTS24,1,1,C,PC,CAT17,-350.5454,80.0,-2.5,12.0,144.0,2.0,2.0,0.0,0.0166757498437675,0.03748559815687293,0.021273525549083752
2018-06-14,SKU7790,19I5,-2.0,19,I,5,LOC4,IG45,HTS24,1,1,C,PC,CAT17,-166.9263,84.0,-2.38,6.0,72.0,2.0,2.0,0.0,0.0166757498437675,0.03737083429679995,0.007494478928071731
2018-06-18,SKU7798,19B2,-4.0,19,B,2,LOC4,IG45,HTS24,1,1,C,PC,CAT17,-445.1367,12.0,-33.33,7.5,96.0,2.0,2.0,0.0,0.015102375301065823,0.0669703465406251,0.028371795460232073
2018-06-18,SKU7798,19E7,4.0,19,E,7,LOC4,IG45,HTS24,1,1,C,PC,CAT17,445.1367,66.0,6.06,7.5,96.0,2.0,2.0,0.0,0.02139587347187253,0.02929910947166637,0.03843562644765706
2018-06-18,SKU7800,19H5,-2.0,19,H,5,LOC4,IG45,HTS24,1,1,C,PC,CAT17,-222.5683,74.0,-2.7,7.5,96.0,2.0,2.0,0.0,0.0166757498437675,0.037676871256994586,0.011669936231186444
2018-06-18,SKU7803,20K2,-2.0,20,K,2,LOC4,IG45,HTS24,1,1,B,PC,CAT17,-350.5454,48.0,-4.17,9.45,144.0,1.5,1.5,0.01,0.0166757498437675,0.0390827285428887,0.021273525549083752
2018-06-18,SKU7817,16U4,3.0,16,U,4,LOC4,IG45,HTS24,1,1,C,PC,CAT17,166.9263,117.0,2.56,3.19,48.0,2.0,2.0,0.0,0.02060918620052169,0.03264638872379522,0.01755830991549671
2018-06-18,SKU7818,17R5,-8.0,17,R,5,LOC4,IG45,HTS24,1,1,C,PC,CAT17,-445.1367,108.0,-7.41,2.67,48.0,2.0,2.0,0.0,0.01195562621566247,0.04218135276485942,0.028371795460232073
2018-06-18,SKU7839,19I4,-4.0,19,I,4,LOC4,IG45,HTS24,1,1,B,PC,CAT17,-445.1367,4.0,-100.0,6.16,96.0,2.0,2.25,0.0,0.015102375301065823,0.1307312344661767,0.028371795460232073
2018-06-18,SKU7839,20E2,4.0,20,E,2,LOC4,IG45,HTS24,1,1,B,PC,CAT17,445.1367,48.0,8.33,6.16,96.0,2.0,2.25,0.0,0.02139587347187253,0.027128159785285655,0.03843562644765706
2018-06-18,SKU7843,12R8,-30.0,12,R,8,LOC4,IG45,HTS24,1,1,A,BG,CAT17,-496.5971,530.0,-5.66,0.5,7.0,3.0,4.0,0.01,0.005351493754055976,0.04050771313879499,0.0322334593652176
2018-06-18,SKU7861,12V2,-3.0,12,V,2,LOC4,IG45,HTS24,1,1,C,PC,CAT17,-70.1083,83.0,-3.61,0.4,11.0,2.5,5.0,0.0,0.01588906257241666,0.038547163862548084,0.00022911418250255033
2018-06-19,SKU7864,14W3,-2.0,14,W,3,LOC4,IG45,HTS24,1,1,C,PC,CAT17,-39.5066,197.0,-1.02,0.8,13.0,5.0,2.5,0.0,0.0166757498437675,0.036070177215972735,0.0020672822761568354
2018-06-19,SKU7866,15D2,1.0,15,D,2,LOC4,IG45,HTS24,1,1,C,PC,CAT17,23.3694,131.0,0.76,0.4,7.0,2.5,5.0,0.0,0.019035811657820013,0.034367846624890064,0.0067855895510686055
2018-06-19,SKU7867,13I3,-5.0,13,I,3,LOC4,IG45,HTS24,1,1,C,PC,CAT17,-116.8472,85.0,-5.88,0.4,11.0,2.5,5.0,0.0,0.014315688029714984,0.040718113548928805,0.003736469801361475
2018-06-19,SKU7869,13X2,-1.0,13,X,2,LOC4,IG45,HTS24,1,1,C,PC,CAT17,-23.3694,78.0,-1.28,0.6,7.5,3.0,5.0,0.0,0.01746243711511834,0.03631883224613088,0.0032782414363563745
2018-06-19,SKU7882,13Y8,540.0,13,Y,8,LOC4,IG45,HTS24,1,1,C,PC,CAT17,8751.0153,460.0,117.39,0.63,6.0,3.5,6.0,0.0,0.44306025091592194,0.07717306171104943,0.6617209407633575
2018-06-19,SKU7882,15Y7,-540.0,15,Y,7,LOC4,IG45,HTS24,1,1,C,PC,CAT17,-8751.0153,540.0,-100.0,0.63,6.0,3.5,6.0,0.0,0.40656200214298355,0.1307312344661767,0.6516571097759326
2018-06-19,SKU7884,13C2,-2.0,13,C,2,LOC4,IG45,HTS24,1,1,C,PC,CAT17,-32.4112,80.0,-2.5,0.4,7.0,3.5,5.75,0.0,0.0166757498437675,0.03748559815687293,0.0025997315006369066
2018-06-19,SKU7888,13N2,-40.0,13,N,2,LOC4,IG45,HTS24,1,1,C,PC,CAT17,-648.2234,192.0,-20.83,0.47,6.0,3.0,2.0,0.0,0.01321836646756436,0.055015777783022045,0.04361171934291902
2018-06-19,SKU7889,12N3,-2.0,12,N,3,LOC4,IG45,HTS24,1,1,B,PC,CAT17,-30.4643,357.0,-0.56,0.6,8.5,1.0,6.0,0.0,0.0166757498437675,0.03563024908569294,0.0027458297326097697
2018-06-20,SKU7896,13I3,-10.0,13,I,3,LOC4,IG45,HTS24,1,1,C,PC,CAT17,-152.3215,130.0,-7.69,0.5,8.0,1.0,6.0,0.0,0.010382251672960792,0.04244913510502972,0.006398513311801111
2018-06-20,SKU7900,12U3,-7.0,12,U,3,LOC4,IG45,HTS24,1,1,C,PC,CAT17,-137.2996,126.0,-5.56,0.52,8.0,0.8,5.3,0.0,0.012742313487013308,0.040412076588734164,0.005271247899672524
2018-06-20,SKU7902,12U2,4.0,12,U,2,LOC4,IG45,HTS24,1,1,C,PC,CAT17,78.4569,123.0,3.25,0.52,8.25,1.25,5.0,0.0,0.02139587347187253,0.031986496528375534,0.010919436360768687
2018-06-20,SKU7941,19B7,-12.0,19,B,7,LOC4,IG45,HTS24,1,1,C,PC,CAT17,-670.2082,12.0,-100.0,3.4,144.0,1.5,1.5,0.0,0.008808877130259116,0.1307312344661767,0.045261490985158984
2018-06-20,SKU7941,20C7,1.0,20,C,7,LOC4,IG45,HTS24,1,1,C,PC,CAT17,55.8507,44.0,2.27,3.4,144.0,1.5,1.5,0.0,0.019035811657820013,0.03292373471897161,0.009223033950976229
2018-06-20,SKU7941,21A5,-6.0,21,A,5,LOC4,IG45,HTS24,1,1,C,PC,CAT17,-335.1041,72.0,-8.33,3.4,144.0,1.5,1.5,0.0,0.013529000758364145,0.043061209025418996,0.02011478774572325
2018-06-20,SKU7948,15X2,-102.0,15,X,2,LOC4,IG45,HTS24,1,1,C,PC,CAT17,-2128.3098,186.0,-54.84,0.85,48.0,1.25,1.25,0.0,0.06199297729131634,0.08754176845870842,0.15467957398726617
2018-06-20,SKU7950,15W3,2.0,15,W,3,LOC4,IG45,HTS24,1,1,C,PC,CAT17,35.4727,89.0,2.25,1.19,48.0,1.25,1.25,0.0,0.019822498929170852,0.03294286202898378,0.007693838937805034
2018-06-20,SKU7953,14T2,6.0,14,T,2,LOC4,IG45,HTS24,1,1,C,PC,CAT17,125.1947,60.0,10.0,0.85,48.0,1.25,1.25,0.0,0.022969248014574208,0.025531029399269885,0.014426709434013984
2018-06-22,SKU1509,11B6,4.0,11,B,6,LOC4,IG64,HTS15,1,1,A,BX,CAT14,3342.0778,1.0,400.0,34.0,12.0,24.0,12.0,0.7,0.02139587347187253,0.34745151583794526,0.2558263362116514
2018-06-22,SKU1509,11G2,-2.0,11,G,2,LOC4,IG64,HTS15,1,1,A,BX,CAT14,-1671.0389,2.0,-100.0,34.0,12.0,24.0,12.0,0.7,0.0166757498437675,0.1307312344661767,0.12036529486525695
2018-06-22,SKU1509,37C7,-6.0,37,C,7,LOC4,IG64,HTS15,1,1,A,BX,CAT14,-5013.1167,20.0,-30.0,34.0,12.0,24.0,12.0,0.7,0.013529000758364145,0.06378564942359964,0.3711597155831958
2018-06-22,SKU1509,37I7,7.0,37,I,7,LOC4,IG64,HTS15,1,1,A,BX,CAT14,5848.6361,19.0,36.84,34.0,12.0,24.0,12.0,0.7,0.023755935285925046,0.0001378206370553856,0.44392214799803215
2018-06-22,SKU1509,37T1,-2.0,37,T,1,LOC4,IG64,HTS15,1,1,A,BX,CAT14,-1671.0389,2.0,-100.0,34.0,12.0,24.0,12.0,0.7,0.0166757498437675,0.1307312344661767,0.12036529486525695
2018-06-22,SKU1512,11I7,3.0,11,I,7,LOC4,IG64,HTS15,1,1,A,BX,CAT14,2738.5134,1.0,300.0,34.0,12.0,24.0,12.0,0.1,0.02060918620052169,0.25181496577712087,0.21053397824680375
2018-06-22,SKU1512,11O8,7.0,11,O,8,LOC4,IG64,HTS15,1,1,A,BX,CAT14,6389.8645,14.0,50.0,34.0,12.0,24.0,12.0,0.1,0.023755935285925046,0.012723590625059874,0.4845367210801121
2018-06-22,SKU1584,11Q6,1.0,11,Q,6,LOC4,IG64,HTS15,1,1,A,BX,CAT14,930.0233,7.0,14.29,21.14,25.0,12.0,12.0,0.02,0.019035811657820013,0.02142822140166052,0.07482222820806218
2018-06-22,SKU1796,09W7,-1.0,9,W,7,LOC4,IG64,HTS15,1,1,A,BX,CAT14,-601.9739,28.0,-3.57,33.0,12.0,20.5,12.0,1.04,0.01746243711511834,0.03850890924252376,0.04014108901797735
2018-06-22,SKU1796,09X6,-5.0,9,X,6,LOC4,IG64,HTS15,1,1,A,BX,CAT14,-3009.8696,16.0,-31.25,33.0,12.0,20.5,12.0,1.04,0.014315688029714984,0.06498110629935994,0.2208331145688834
2018-06-22,SKU1796,11O7,14.0,11,O,7,LOC4,IG64,HTS15,1,1,A,BX,CAT14,8427.6348,6.0,233.33,33.0,12.0,20.5,12.0,1.04,0.029262746185380915,0.18805407785156927,0.6374539936656637
2018-06-22,SKU1796,11Q8,14.0,11,Q,8,LOC4,IG64,HTS15,1,1,A,BX,CAT14,8427.6348,21.0,66.67,33.0,12.0,20.5,12.0,1.04,0.029262746185380915,0.0286662035201993,0.6374539936656637
2018-06-22,SKU1796,37M5,2.0,37,M,5,LOC4,IG64,HTS15,1,1,A,BX,CAT14,1203.9478,2.0,100.0,33.0,12.0,20.5,12.0,1.04,0.019822498929170852,0.06054186565547207,0.09537792451709218
2018-06-22,SKU1796,37T6,-26.0,37,T,6,LOC4,IG64,HTS15,1,1,A,BX,CAT14,-15651.3218,28.0,-92.86,33.0,12.0,20.5,12.0,1.04,0.0022047446686526222,0.12390278479183386,1.1694662318268103
2018-06-22,SKU2909,32A2,27.0,32,A,2,LOC4,IG61,HTS6,1,1,A,BX,CAT14,26322.39,2.0,1350.0,93.2,192.0,6.0,6.0,1.2,0.039489680712941816,1.2559987414157772,1.9803026742898324
2018-06-22,SKU2909,32A3,20.0,32,A,3,LOC4,IG61,HTS6,1,1,A,BX,CAT14,19498.0667,9.0,222.22,93.2,192.0,6.0,6.0,1.2,0.033982869813485944,0.17742885713981166,1.4681954430292576
2018-06-22,SKU2909,33A2,-4.0,33,A,2,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-3899.6133,7.0,-57.14,93.2,192.0,6.0,6.0,1.2,0.015102375301065823,0.08974140911010739,0.28760078701173786
2018-06-22,SKU2909,33B1,-25.0,33,B,1,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-24372.5833,27.0,-92.59,93.2,192.0,6.0,6.0,1.2,0.0014180573973017838,0.12364456610666963,1.8239224882976088
2018-06-22,SKU2909,33B2,-25.0,33,B,2,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-24372.5833,26.0,-96.15,93.2,192.0,6.0,6.0,1.2,0.0014180573973017838,0.12704922728883497,1.8239224882976088
2018-06-22,SKU2909,33B3,-2.0,33,B,3,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-1949.8067,5.0,-40.0,93.2,192.0,6.0,6.0,1.2,0.0166757498437675,0.07334930442968207,0.14128443951108605
2018-06-22,SKU2909,33B5,9.0,33,B,5,LOC4,IG61,HTS6,1,1,A,BX,CAT14,8774.13,-9.0,-100.0,93.2,192.0,6.0,6.0,1.2,0.025329309828626724,0.1307312344661767,0.6634555017590857
2018-06-22,SKU4238,18C8,-11.0,18,C,8,LOC4,IG46,HTS119,1,1,A,PC,CAT17,-433.93300000000005,121.0,-9.09,2.08,96.5,3.25,3.25,0.11,0.009595564401609954,0.04378804680588126,0.02753105337714904
2018-06-22,SKU4238,18G7,-51.0,18,G,7,LOC4,IG46,HTS119,1,1,A,PC,CAT17,-2011.8711,128.0,-39.84,2.08,96.5,3.25,3.25,0.11,0.02187192645242358,0.07319628594958476,0.14594184313143457
2018-06-22,SKU4238,18K4,-20.0,18,K,4,LOC4,IG46,HTS119,1,1,A,PC,CAT17,-788.9691,26.0,-76.92,2.08,96.5,3.25,3.25,0.11,0.002515378959452408,0.10865831871213846,0.05417348313550362
2018-06-22,SKU4238,34K3,217.0,34,K,3,LOC4,IG46,HTS119,1,1,A,PC,CAT17,8560.3144,29.0,748.28,2.08,96.5,3.25,3.25,0.11,0.1889602622696011,0.6805344923897845,0.6474104654818158
2018-06-22,SKU4238,34K4,-125.0,34,K,4,LOC4,IG46,HTS119,1,1,A,PC,CAT17,-4931.0567,448.0,-27.9,2.08,96.5,3.25,3.25,0.11,0.08008678453238562,0.06177728187232233,0.3650018128066315
2018-06-22,SKU4557,18J6,2.0,18,J,6,LOC4,IG56,HTS119,1,1,B,PC,CAT17,695.0133,10.0,20.0,9.8,99.5,4.0,5.0,0.01,0.019822498929170852,0.015967374393187447,0.057186733064016525
2018-06-22,SKU4557,19L8,-2.0,19,L,8,LOC4,IG56,HTS119,1,1,B,PC,CAT17,-695.0133,2.0,-100.0,9.8,99.5,4.0,5.0,0.01,0.0166757498437675,0.1307312344661767,0.047122902076591554
2018-06-22,SKU6813,35G1,101.0,35,G,1,LOC4,IG67,HTS4,1,1,A,BX,CAT14,8579.5554,534.0,18.91,0.2,1.375,3.75,3.25,0.16,0.09770453879290386,0.017009812788850432,0.6488543383470836
2018-06-25,SKU7970,18F9,18.0,18,F,9,LOC4,IG45,HTS24,1,1,C,PC,CAT17,751.1682,48.0,37.5,2.37,96.0,1.25,1.25,0.0,0.032409495270784267,0.0007690218674568233,0.061400679135521434
2018-06-25,SKU7970,18G9,-12.0,18,G,9,LOC4,IG45,HTS24,1,1,C,PC,CAT17,-500.7788,102.0,-11.76,2.37,96.0,1.25,1.25,0.0,0.008808877130259116,0.046341542692505275,0.03254726026749348
2018-06-25,SKU7999,19B8,-6.0,19,B,8,LOC4,IG45,HTS24,1,1,C,PC,CAT17,-187.792,90.0,-6.67,1.8,72.0,1.25,1.25,0.0,0.013529000758364145,0.041473642294409314,0.009060271664666402
2018-06-25,SKU7999,19M5,6.0,19,M,5,LOC4,IG45,HTS24,1,1,C,PC,CAT17,187.792,60.0,10.0,1.8,72.0,1.25,1.25,0.0,0.022969248014574208,0.025531029399269885,0.01912410265209138
2018-06-25,SKU8007,18F9,-6.0,18,F,9,LOC4,IG45,HTS24,1,1,B,PC,CAT17,-250.3894,90.0,-6.67,2.37,96.0,1.5,1.5,0.01,0.013529000758364145,0.041473642294409314,0.013757672386890494
2018-06-25,SKU8016,15I1,-522.0,15,I,1,LOC4,IG45,HTS24,1,1,C,BX,CAT17,-37105.2378,571.0,-91.42,3.5,15.5,7.0,4.5,0.0,0.39240163125866845,0.122525618470958,2.779399559935247
2018-06-25,SKU8017,15X7,-522.0,15,X,7,LOC4,IG45,HTS24,1,1,C,BX,CAT17,-37105.2378,570.0,-91.58,3.5,15.5,7.0,4.5,0.0,0.39240163125866845,0.12267863695105531,2.779399559935247
2018-06-25,SKU8025,14M4,10.0,14,M,4,LOC4,IG45,HTS24,1,1,B,BG,CAT17,123.803,50.0,20.0,0.4,8.25,3.0,6.75,0.01,0.026115997099977563,0.015967374393187447,0.014322274224482607
2018-06-25,SKU8025,16X1,-10.0,16,X,1,LOC4,IG45,HTS24,1,1,B,BG,CAT17,-123.803,210.0,-4.76,0.4,8.25,3.0,6.75,0.01,0.010382251672960792,0.03964698418824757,0.004258443237057628
2018-06-25,SKU8030,12V4,-40.0,12,V,4,LOC4,IG45,HTS24,1,1,C,PR,CAT17,-500.7744,103.0,-38.83,0.05,4.0,1.5,2.0,0.0,0.01321836646756436,0.07223035679397044,0.03254693008503897
2018-06-25,SKU8032,12E3,-10.0,12,E,3,LOC4,IG45,HTS24,1,1,C,PR,CAT17,-125.1936,74.0,-13.51,0.1,4.0,1.5,1.5,0.0,0.010382251672960792,0.0480151823185697,0.004362795900975376
2018-06-26,SKU10225,16Q5,20.0,16,Q,5,LOC4,IG51,HTS15,1,1,A,PC,CAT16,1.923,53480.0,0.04,0.01,0.5,1.0,0.25,0.03,0.033982869813485944,0.035056429785328,0.005176220234625642
2018-06-26,SKU10317,12M6,70.0,12,M,6,LOC4,IG51,HTS15,1,1,B,PC,CAT16,362.3374,2170.0,3.23,0.2,1.0,2.5,3.5,0.01,0.07331723338102787,0.0320056238383877,0.03222224551458876
2018-06-26,SKU11168,99D06,-80.0,99,D,6,LOC5,IG51,HTS119,1,1,B,PC,CAT16,-1524.4211,500.0,-16.0,0.01,1.5,1.0,1.0,0.01,0.04468585732159789,0.05039653241508423,0.10936288007469204
2018-06-26,SKU179,09P1,2.0,9,P,1,LOC4,IG14,HTS119,1,1,A,BX,CAT8,1038.6458,50.0,4.0,7.15,7.25,7.25,7.25,0.05,0.019822498929170852,0.03126922240291935,0.08297341995004807
2018-06-26,SKU2795,27B5,-1.0,27,B,5,LOC4,IG7,HTS95,1,1,A,BX,CAT8,-1166.3289,7.0,-14.29,69.0,145.0,3.0,8.5,0.02,0.01746243711511834,0.04876114740904413,0.08249111608924194
2018-06-26,SKU2947,29G1,-5.0,29,G,1,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-4519.6267,5.0,-100.0,86.4,192.0,6.0,6.0,0.12,0.014315688029714984,0.1307312344661767,0.3341275020661749
2018-06-26,SKU2947,31G2,5.0,31,G,2,LOC4,IG61,HTS6,1,1,A,BX,CAT14,4519.6267,24.0,20.83,86.4,192.0,6.0,6.0,0.12,0.02218256074322337,0.015173591027682605,0.34419133305359983
2018-06-26,SKU4148,16P6,1.0,16,P,6,LOC4,IG46,HTS121,1,1,A,PR,CAT17,21.4557,603.0,0.17,0.75,4.75,3.0,4.0,0.02,0.019035811657820013,0.03493210227024892,0.006641982695797936
2018-06-26,SKU48,30G3,-1.0,30,G,3,LOC4,IG61,HTS6,1,1,A,BX,CAT14,-508.1333,20.0,-5.0,54.5,192.0,5.0,4.0,0.03,0.01746243711511834,0.039876511908393544,0.03309915273605603
2018-06-26,SKU6015,17W2,-8.0,17,W,2,LOC4,IG52,HTS119,1,1,A,PC,CAT16,-975.3053,8.0,-100.0,4.5,82.25,2.5,2.5,0.07,0.01195562621566247,0.1307312344661767,0.0681564249263207
2018-06-26,SKU6015,18C10,8.0,18,C,10,LOC5,IG52,HTS119,1,1,A,PC,CAT16,975.3053,92.0,8.7,4.5,82.25,2.5,2.5,0.07,0.024542622557275882,0.026774304550060603,0.07822025591374568
2018-06-26,SKU6015,18E9,2.0,18,E,9,LOC4,IG52,HTS119,1,1,A,PC,CAT16,243.8263,4.0,50.0,4.5,82.25,2.5,2.5,0.07,0.019822498929170852,0.012723590625059874,0.023328998722684114
2018-06-26,SKU6015,18I7,-12.0,18,I,7,LOC4,IG52,HTS119,1,1,A,PC,CAT16,-1462.9579999999999,14.0,-85.71,4.5,82.25,2.5,2.5,0.07,0.008808877130259116,0.11706477146248492,0.10475059888841062
2018-06-26,SKU6015,18L10,8.0,18,L,10,LOC5,IG52,HTS119,1,1,A,PC,CAT16,975.3053,92.0,8.7,4.5,82.25,2.5,2.5,0.07,0.024542622557275882,0.026774304550060603,0.07822025591374568
2018-06-26,SKU6015,19I10,2.0,19,I,10,LOC5,IG52,HTS119,1,1,A,PC,CAT16,243.8263,98.0,2.04,4.5,82.25,2.5,2.5,0.07,0.019822498929170852,0.03314369878411151,0.023328998722684114
2018-06-26,SKU6425,12T2,30.0,12,T,2,LOC4,IG54,HTS15,1,1,B,PC,CAT16,54.2015,4970.0,0.6,0.003,1.25,0.25,0.5,0.01,0.04184974252699433,0.03452086510498738,0.009099275563709474
2018-06-26,SKU7844,15J3,-8.0,15,J,3,LOC4,IG45,HTS24,1,1,A,BG,CAT17,-132.4259,18.0,-44.44,0.5,6.0,4.0,4.0,0.02,0.01195562621566247,0.07759556725238267,0.004905518302278647
2018-06-26,SKU7844,16F1,17.0,16,F,1,LOC4,IG45,HTS24,1,1,A,BG,CAT17,281.4051,534.0,3.18,0.5,6.0,4.0,4.0,0.02,0.031622807999433435,0.03205344211341811,0.026148967000285336
2018-06-26,SKU7844,16W4,1.0,16,W,4,LOC4,IG45,HTS24,1,1,A,BG,CAT17,16.5532,220.0,0.45,0.5,6.0,4.0,4.0,0.02,0.019035811657820013,0.03466431993007861,0.006274091904156372
2018-06-26,SKU8002,18J9,1.0,18,J,9,LOC4,IG45,HTS24,1,1,A,PC,CAT17,41.7316,89.0,1.12,2.2,96.0,0.25,0.25,0.01,0.019035811657820013,0.0340235550446711,0.00816351597519522
2018-06-26,SKU8002,18L4,6.0,18,L,4,LOC4,IG45,HTS24,1,1,A,PC,CAT17,250.3894,3.0,200.0,2.2,96.0,0.25,0.25,0.01,0.022969248014574208,0.15617841571629648,0.023821503374315472
2018-06-26,SKU8002,18L6,-6.0,18,L,6,LOC4,IG45,HTS24,1,1,A,PC,CAT17,-250.3894,191.0,-3.14,2.2,96.0,0.25,0.25,0.01,0.013529000758364145,0.03809767207726221,0.013757672386890494
2018-06-26,SKU9169,16F2,-1.0,16,F,2,LOC4,IG54,HTS119,1,1,B,PC,CAT16,-62.7386,125.0,-0.8,1.3,36.75,3.0,1.25,0.01,0.01746243711511834,0.03585977680583892,0.0003239189163573848
2018-06-27,SKU8034,12U4,-10.0,12,U,4,LOC4,IG45,HTS24,1,1,C,PR,CAT17,-125.1936,93.0,-10.75,0.01,5.0,1.5,3.75,0.0,0.010382251672960792,0.04537561353689095,0.004362795900975376
2018-06-27,SKU8060,13V4,-2.0,13,V,4,LOC4,IG45,HTS24,1,1,C,BX,CAT17,-242.0435,15.0,-13.33,0.255,4.5,2.5,2.5,0.0,0.0166757498437675,0.04784303652846022,0.013131383808010062
2018-06-27,SKU8064,15D6,-7.0,15,D,6,LOC4,IG45,HTS24,1,1,C,PR,CAT17,-81.3082,7.0,-100.0,0.57,8.0,2.5,7.0,0.0,0.012742313487013308,0.1307312344661767,0.0010695711080112396
2018-06-27,SKU8064,15E6,-4.0,15,E,6,LOC4,IG45,HTS24,1,1,C,PR,CAT17,-46.4618,104.0,-3.85,0.57,8.0,2.5,7.0,0.0,0.015102375301065823,0.03877669158269407,0.001545353865340843
2018-06-27,SKU8074,12Q6,2.0,12,Q,6,LOC4,IG45,HTS24,1,1,B,BX,CAT17,264.2999,55.0,3.64,0.2,5.5,1.0,4.0,0.0,0.019822498929170852,0.03161351398313832,0.024865367700094152
2018-06-27,SKU8083,12I3,10.0,12,I,3,LOC4,IG45,HTS24,1,1,A,PC,CAT17,64.6854,160.0,6.25,0.3,8.75,5.5,1.0,0.01,0.026115997099977563,0.0291174000265508,0.009886002798893767
2018-06-27,SKU8083,12O1,-16.0,12,O,1,LOC4,IG45,HTS24,1,1,A,PC,CAT17,-103.4967,444.0,-3.6,0.3,8.75,5.5,1.0,0.01,0.005662128044855761,0.038537600207542,0.002734628697065566
2018-06-27,SKU8088,15N3,6.0,15,N,3,LOC4,IG45,HTS24,1,1,B,PC,CAT17,52.1677,2.0,300.0,0.43,8.5,5.5,1.0,0.01,0.022969248014574208,0.25181496577712087,0.008946656228260089
2018-06-27,SKU8088,17K6,-10.0,17,K,6,LOC4,IG45,HTS24,1,1,B,PC,CAT17,-86.9462,1210.0,-0.83,0.43,8.5,5.5,1.0,0.01,0.010382251672960792,0.03588846777085717,0.0014926548985824046
