AISLE,IG,HTS,PLANNING,ABC,UOM,CAT,COSTX,QTYVAR
7,IG22,HTS48,2/0,C,RL,CAT7,-0.09741457106339688,-0.12190663564018424
7,IG22,HTS48,2/0,C,RL,CAT7,0.06376184500483215,-0.012381115053670509
7,IG22,HTS48,2/0,C,RL,CAT7,0.28940884016709634,0.8419179455211365
7,IG22,HTS48,2/0,C,RL,CAT7,0.14787406776194753,0.13000206170879733
7,IG14,HTS15,1/1,A,BX,CAT8,-0.038752686115207886,-0.14381173975748696
7,IG34,HTS15,1/0,C,BX,CAT8,-0.19370128660476582,-0.14381173975748696
7,IG34,HTS15,2/0,C,BX,CAT8,-0.19162904958249055,-0.14381173975748696
7,IG34,HTS15,2/0,C,BX,CAT8,-0.19162904958249055,-0.14381173975748696
7,IG14,HTS48,1/0,C,BX,CAT7,0.011583306075193053,-0.14381173975748696
7,IG14,HTS48,1/0,C,BX,CAT7,0.010116919396906626,-0.08904897946423013
7,IG14,HTS48,1/0,C,BX,CAT7,0.010116919396906626,-0.14381173975748696
7,IG14,HTS48,1/0,C,BX,CAT7,0.04193409029496362,0.07523930141554047
7,IG14,HTS15,1/1,C,BX,CAT8,0.037446495278887215,-0.0069048390243448225
7,IG34,HTS150,2/0,A,BX,CAT8,0.4028609565637481,-0.02211793383381158
7,IG14,HTS15,2/0,C,BX,CAT8,-0.22156582128933464,-0.14381173975748696
7,IG14,HTS15,2/0,C,BX,CAT8,-0.036254424284873035,-0.14381173975748696
7,IG14,HTS15,2/0,C,BX,CAT8,-0.036254424284873035,-0.14381173975748696
7,IG22,HTS48,1/1,C,RL,CAT7,-0.2766357555466171,-0.14381173975748696
7,IG34,HTS167,1/1,B,BX,CAT8,-0.1669296174424379,-0.14381173975748696
7,IG14,HTS15,1/1,C,BG,CAT8,-0.14945310025433176,-0.0474292816413549
7,IG22,HTS48,2/0,C,RL,CAT7,0.002559623526483594,-0.056191323288276
7,IG34,HTS157,1/1,A,BX,CAT9,-0.5431886267725369,-0.052544123452745096
7,IG12,HTS15,2/0,C,BX,CAT2,-0.030001824111322732,-0.09513859840884029
7,IG27,HTS50,1/0,C,RL,CAT7,-0.021400366347607926,-0.14381173975748696
7,IG22,HTS48,1/1,C,RL,CAT7,-0.032944013080600965,-0.04240206024643392
7,IG22,HTS57,2/0,C,RL,CAT7,-0.235945573014376,-0.08040741588995419
7,IG27,HTS50,1/1,C,RL,CAT7,-0.020843261855046733,-0.14381173975748696
7,IG13,HTS15,2/0,C,BG,CAT3,0.026718671275460848,-0.052544123452745096
7,IG44,HTS15,1/0,C,BX,CAT10,-1.4531795590218621,-0.05128457996600018
7,IG26,HTS56,1/1,C,BX,CAT7,-0.025684406794838414,-0.11186314540240093
7,IG26,HTS56,2/0,C,BX,CAT7,0.03489190866223407,-0.02059552909765904
7,IG26,HTS56,2/0,C,BX,CAT7,-0.0994661612936859,-0.14381173975748696
7,IG26,HTS56,2/0,C,BX,CAT7,0.05335869074982742,-0.018635022279160442
7,IG26,HTS56,2/0,C,BX,CAT7,-0.03396980819574547,-0.14381173975748696
7,IG26,HTS56,2/0,C,BX,CAT7,-0.04992213613249941,-0.044242088992287355
7,IG26,HTS56,2/0,C,BX,CAT7,0.0518887362721078,-0.0069048390243448225
7,IG26,HTS56,2/0,C,BX,CAT7,0.4998566086303625,2.4848007543188424
7,IG14,HTS15,1/1,C,BX,CAT8,-0.045251295559735324,-0.08904897946423013
7,IG27,HTS50,2/0,C,RL,CAT7,-0.004551254078764587,-0.14381173975748696
7,IG27,HTS50,2/0,C,RL,CAT7,-0.04062905305972412,-0.14381173975748696
7,IG22,HTS48,2/0,C,BX,CAT7,-0.1615816972044564,-0.08904897946423013
7,IG16,HTS15,1/0,C,BX,CAT12,-0.013482047174775216,-0.07079107518245828
7,IG14,HTS15,1/1,C,BG,CAT8,-1.23533103452721,-0.14381173975748696
7,IG39,HTS62,1/1,C,BX,CAT9,0.10343930027902434,0.02047654112228361
7,IG12,HTS15,1/0,C,BX,CAT2,-0.010002830501462289,-0.14381173975748696
7,IG13,HTS15,1/1,A,BX,CAT3,-2.1597670788982932,-0.14381173975748696
7,IG22,HTS57,2/0,C,RL,CAT7,2.4387758594862046,0.45857862346833855
7,IG26,HTS56,2/0,C,BX,CAT7,0.05427990078572876,0.07523930141554047
7,IG27,HTS50,1/1,A,RL,CAT7,0.002182787905875868,-0.14381173975748696
7,IG13,HTS15,2/0,C,BX,CAT3,0.10258929845311236,-0.023333667112321883
8,IG44,HTS15,2/0,C,BX,CAT10,0.038394537699874956,0.13000206170879733
8,IG44,HTS15,2/0,C,BX,CAT10,-0.021677303584085914,-0.14381173975748696
8,IG42,HTS15,1/0,C,BX,CAT10,-0.17970616054761532,-0.08904897946423013
8,IG16,HTS148,2/0,A,BX,CAT12,-0.46390688777939204,-0.044242088992287355
8,IG25,HTS48,1/1,B,BG,CAT7,-0.006161323851384693,-0.14381173975748696
8,IG64,HTS18,1/1,A,BG,CAT14,0.0462512753878162,-0.03286238740334858
8,IG16,HTS119,2/0,C,BX,CAT12,-0.041890512938613414,-0.14381173975748696
8,IG26,HTS56,1/1,C,BX,CAT7,0.0247958596045952,-0.061667599317601685
8,IG26,HTS56,2/0,C,BX,CAT7,0.008773231241139644,-0.14381173975748696
8,IG26,HTS56,2/0,C,BX,CAT7,-0.03250283040276005,-0.08904897946423013
8,IG26,HTS56,2/0,C,BX,CAT7,0.009694441277040979,-0.14381173975748696
8,IG26,HTS56,2/0,C,BX,CAT7,-0.01398010353115491,-0.14381173975748696
8,IG26,HTS56,2/0,C,BX,CAT7,0.05335869074982742,0.0022186368405117695
8,IG27,HTS50,2/0,C,RL,CAT7,0.10788479948403679,0.01265641895240653
8,IG14,HTS17,1/1,A,BX,CAT8,-0.16343927514604037,-0.07809642740557875
8,IG27,HTS50,1/1,C,RL,CAT7,-0.10278565033083535,-0.14381173975748696
8,IG27,HTS50,1/1,B,RL,CAT7,-0.033669120815111524,-0.14381173975748696
8,IG27,HTS50,1/1,B,RL,CAT7,0.4661192649663459,0.13000206170879733
8,IG14,HTS119,1/1,B,BX,CAT8,0.05878837481742314,-0.03218332917571219
8,IG22,HTS48,2/0,C,RL,CAT7,-0.19412042914883001,-0.14381173975748696
8,IG14,HTS15,1/1,C,BX,CAT8,0.015038920383024783,-0.04797690924428747
8,IG34,HTS15,1/0,C,BX,CAT8,-0.4343212593149888,-0.14381173975748696
8,IG34,HTS15,1/0,C,BX,CAT8,-0.4343212593149888,-0.14381173975748696
8,IG14,HTS48,1/0,C,BX,CAT7,0.051469825951675346,0.0022186368405117695
8,IG34,HTS173,2/0,C,BX,CAT8,0.06112642345309179,-0.018635022279160442
8,IG14,HTS15,1/1,C,BX,CAT8,0.05613103979934156,0.02047654112228361
8,IG14,HTS17,1/1,C,BX,CAT8,-0.037322547434713256,-0.14381173975748696
8,IG12,HTS15,2/0,C,BX,CAT2,0.02469815678934744,-0.14381173975748696
8,IG8,HTS15,1/0,C,BG,CAT2,-0.044129043192458785,-0.14381173975748696
8,IG22,HTS48,2/0,B,RL,CAT7,-0.28840862811538376,-0.04523877122962463
8,IG12,HTS15,1/0,B,BG,CAT2,-0.024261699270559683,-0.14381173975748696
8,IG27,HTS50,1/1,A,RL,CAT7,0.09021414333979011,0.1847648220020542
8,IG27,HTS50,1/1,C,RL,CAT7,-0.5445414983173775,-0.14381173975748696
8,IG14,HTS15,1/1,A,BX,CAT8,-1.2273095236169245,-0.14381173975748696
8,IG8,HTS15,1/0,C,BG,CAT2,0.054926115819163075,-0.026071805126984725
8,IG14,HTS119,1/1,A,BX,CAT8,-0.14599782372632802,-0.13385586993617288
8,IG16,HTS119,1/1,A,BX,CAT12,-0.22891417922490306,-0.0370243571856361
8,IG16,HTS15,2/0,C,BX,CAT12,0.06429418601375342,-0.02971900496251563
8,IG26,HTS56,2/0,C,BX,CAT7,0.1625192933205543,0.6228669043481091
8,IG27,HTS50,2/0,C,RL,CAT7,0.06760438610563299,-0.02971900496251563
8,IG27,HTS50,1/1,C,RL,CAT7,-0.0020514933504429977,-0.14381173975748696
8,IG13,HTS24,1/1,C,BX,CAT3,-0.10420077892022343,-0.058622789845296605
8,IG22,HTS48,1/1,A,RL,CAT7,-0.017697053869659078,-0.14381173975748696
8,IG34,HTS173,2/0,B,BX,CAT8,-0.04025314633364338,-0.061667599317601685
8,IG34,HTS119,2/0,B,BX,CAT8,-0.5088882252464908,-0.11643035961085856
8,IG14,HTS119,2/0,A,BX,CAT8,0.733050111819793,-0.0069048390243448225
8,IG22,HTS48,2/0,C,RL,CAT7,0.02709126353697938,-0.14381173975748696
8,IG22,HTS48,2/0,C,RL,CAT7,-0.08822653751712826,-0.0852703490039954
8,IG39,HTS62,1/1,B,BX,CAT9,0.22265480610209235,0.009523989063632237
8,IG67,HTS21,1/0,C,BX,CAT14,0.038457850306384905,-0.0326542889142342
8,IG16,HTS9,1/1,C,RL,CAT12,0.005776448607161602,-0.03510766057537211
8,IG16,HTS15,1/0,C,BG,CAT12,-0.3101116365125256,-0.14381173975748696
38,IG26,HTS56,1/1,B,BX,CAT7,-0.02360551973219949,-0.038952006347958736
40,IG22,HTS57,1/1,C,RL,CAT7,-0.009080586014837718,-0.06557766040254023
8,IG26,HTS56,1/0,C,BX,CAT7,0.05427990078572876,0.07523930141554047
21,IG54,HTS66,1/1,A,FT,CAT16,0.9562928746113404,-0.004473372467324219
23,IG54,HTS66,1/1,A,FT,CAT16,-0.5825182743800897,-0.051175054445413676
24,IG54,HTS66,1/1,A,FT,CAT16,-0.0738967983178695,-0.14381173975748696
25,IG54,HTS66,1/1,A,FT,CAT16,0.9193022256452226,2.1562241925593013
25,IG54,HTS66,1/1,A,FT,CAT16,0.26456768827796023,-0.00800009423020996
21,IG54,HTS66,1/1,A,FT,CAT16,-0.08932058526876714,-0.14381173975748696
23,IG54,HTS66,1/1,A,FT,CAT16,-0.09435586916469937,-0.14381173975748696
24,IG54,HTS66,1/1,A,FT,CAT16,-0.07421469135849197,-0.053946050116252475
25,IG54,HTS66,1/1,A,FT,CAT16,-0.008755810710219832,-0.061667599317601685
8,IG44,HTS15,1/0,A,BX,CAT10,-0.11729027503603888,-0.040485363636169926
12,IG54,HTS119,1/1,B,PC,CAT16,0.049421444629752294,-0.03281857719511397
8,IG12,HTS16,1/1,B,BX,CAT2,0.5972778210577726,0.13000206170879733
8,IG22,HTS48,1/0,A,RL,CAT7,0.1432898043813466,-0.025524177524052158
39,IG41,HTS56,1/1,A,RL,CAT7,0.012504178331266387,-0.0362795836456478
41,IG41,HTS56,1/1,A,RL,CAT7,0.012504178331266387,-0.08904897946423013
39,IG22,HTS48,2/0,C,RL,CAT7,-0.05633357727016471,-0.14381173975748696
39,IG41,HTS56,1/1,C,RL,CAT7,0.010595468968219566,-0.14381173975748696
39,IG41,HTS56,2/0,C,RL,CAT7,-0.0312667251222097,-0.14381173975748696
38,IG26,HTS56,2/0,C,BX,CAT7,-0.029559965873825825,-0.08904897946423013
40,IG26,HTS56,1/1,C,BX,CAT7,0.05178368674560112,-0.032676194018351506
40,IG22,HTS48,1/1,C,RL,CAT7,0.06376184500483215,-0.03356335073510226
41,IG22,HTS48,1/1,B,RL,CAT7,0.18665657538186506,-0.02304890075879695
9,IG22,HTS48,1/1,B,RL,CAT7,-0.007255941606483329,-0.052544123452745096
8,IG27,HTS50,1/0,C,RL,CAT7,0.21600850242777378,0.2395275822953111
8,IG27,HTS50,1/0,C,RL,CAT7,-0.1525838125901101,-0.14381173975748696
8,IG39,HTS62,1/1,C,BX,CAT9,0.12709068605776327,0.07523930141554047
8,IG12,HTS15,2/0,C,BX,CAT2,0.12378852934803784,0.0022186368405117695
25,IG45,HTS24,1/0,C,PC,CAT17,-0.035390657930970223,-0.03949963395089131
8,IG13,HTS119,1/1,C,BX,CAT3,0.409287070012692,0.29429034258856795
39,IG22,HTS48,1/1,A,RL,CAT7,-0.6279886959268871,-0.14381173975748696
8,IG26,HTS56,1/1,C,BX,CAT7,-0.0009904846882299357,-0.14381173975748696
40,IG22,HTS48,2/0,C,RL,CAT7,-0.1684329276781721,-0.14381173975748696
9,IG22,HTS48,1/1,A,RL,CAT7,-0.83316652906996,-0.05510702063446952
9,IG22,HTS48,1/1,C,RL,CAT7,-0.046038428115161616,-0.10730688374600196
39,IG26,HTS56,2/0,C,BX,CAT7,-0.023097709983286425,-0.14381173975748696
8,IG26,HTS48,1/0,C,BX,CAT7,0.11366127787878788,-0.018635022279160442
40,IG22,HTS57,1/1,C,RL,CAT7,-0.06999130350162595,-0.14381173975748696
41,IG22,HTS57,1/1,A,RL,CAT7,-0.07796672857662922,-0.14381173975748696
8,IG27,HTS50,1/1,C,RL,CAT7,-0.020843261855046733,-0.14381173975748696
13,IG51,HTS15,1/1,B,PC,CAT16,-0.13154606156420584,-0.04054012639646319
17,IG51,HTS119,1/1,A,PC,CAT16,-0.35637505953926063,-0.04563306310373608
3,IG31,HTS55,1/1,A,YD,CAT12,-4.985341024804242,-0.07758165745882213
99,IG35,HTS51,1/1,A,YD,CAT12,0.01878510978788983,-0.14381173975748696
3,IG35,HTS51,1/1,A,YD,CAT12,-1.0495291601012593,-0.14381173975748696
3,IG35,HTS51,1/1,A,YD,CAT12,-1.0836677650896953,-0.07588401188973118
3,IG35,HTS51,1/1,A,YD,CAT12,-0.400895728654691,-0.14381173975748696
99,IG35,HTS51,1/1,A,YD,CAT12,-0.27572085777125144,-0.14381173975748696
13,IG51,HTS15,1/1,B,PC,CAT16,0.06902639695901648,-0.02059552909765904
10,IG64,HTS15,1/1,A,BX,CAT14,-1.0268044943918657,-0.14381173975748696
10,IG64,HTS15,1/1,A,BX,CAT14,1.7954116666889341,0.023357062313708925
11,IG64,HTS15,1/1,A,BX,CAT14,1.2662461259306643,0.1573834418554258
11,IG64,HTS15,1/1,A,BX,CAT14,-1.3795815145269656,-0.14381173975748696
11,IG64,HTS15,1/1,A,BX,CAT14,-0.4976389536335961,-0.05775753823266315
37,IG64,HTS15,1/1,A,BX,CAT14,1.442634646553834,0.0908904983073533
11,IG64,HTS15,1/1,A,BX,CAT14,2.573209634346074,0.11174415742702551
11,IG64,HTS15,1/1,A,BX,CAT14,-1.8747357299582357,-0.07248872075154926
37,IG64,HTS15,1/1,A,BX,CAT14,-3.5268297254300136,-0.08904897946423013
37,IG64,HTS15,1/1,A,BX,CAT14,-0.7309783565974816,-0.14381173975748696
37,IG64,HTS15,1/1,A,BX,CAT14,1.048199789124242,-0.016028314889201416
37,IG64,HTS15,1/1,A,BX,CAT14,-0.0955575842365119,-0.03806484963120798
37,IG64,HTS15,1/1,A,BX,CAT14,1.048199789124242,0.11174415742702551
37,IG64,HTS15,1/1,A,BX,CAT14,-2.3830723520692594,-0.14381173975748696
37,IG64,HTS15,1/1,A,BX,CAT14,-7.085186016873461,-0.08904897946423013
37,IG64,HTS15,1/1,A,BX,CAT14,0.2856948665133264,-0.03023377490927225
37,IG64,HTS15,1/1,A,BX,CAT14,1.048199789124242,0.009523989063632237
3,IG33,HTS36,1/1,A,YD,CAT12,0.6529038253568932,0.9697013703894221
4,IG33,HTS36,1/1,A,YD,CAT12,-0.002366747486159256,-0.14381173975748696
3,IG33,HTS36,1/1,C,YD,CAT12,0.2999152283820323,-0.009489641310186545
32,IG61,HTS6,1/1,A,BX,CAT14,-5.7760867477168745,-0.14381173975748696
32,IG61,HTS6,1/1,A,BX,CAT14,-3.1362625103646904,-0.14381173975748696
32,IG61,HTS6,1/1,A,BX,CAT14,-2.6082976713387493,-0.14381173975748696
30,IG61,HTS6,1/1,A,BX,CAT14,-6.215825754572933,-0.14381173975748696
32,IG61,HTS6,1/1,A,BX,CAT14,-0.3993253269006211,-0.14381173975748696
29,IG61,HTS6,1/1,A,BX,CAT14,-7.584731391179915,-0.14381173975748696
29,IG61,HTS6,1/1,A,BX,CAT14,-1.4917250296474835,-0.08904897946423013
29,IG61,HTS6,1/1,A,BX,CAT14,3.2684362041539794,0.12087858584394073
7,IG13,HTS24,1/1,C,BX,CAT3,-0.009035619075235788,-0.043409695035829844
6,IG10,HTS23,1/1,A,BX,CAT4,-0.2750557059562101,-0.03608243770859208
6,IG10,HTS23,1/1,A,BX,CAT4,0.3381088379830785,-0.03243523787306117
6,IG10,HTS23,1/1,A,BX,CAT4,-1.8079671291381492,-0.14381173975748696
14,IG46,HTS119,1/1,A,PC,CAT17,0.839435177543879,0.015175505925896343
16,IG46,HTS119,1/1,A,PC,CAT17,-1.1033926714803763,-0.08769086300895736
12,IG46,HTS119,1/1,C,PR,CAT17,0.04667970687715027,-0.03205189855100837
13,IG46,HTS119,1/1,C,PR,CAT17,0.1817322943819079,-0.022336984874984606
13,IG46,HTS119,1/1,C,PR,CAT17,0.006492288507641535,-0.03976249520029894
16,IG46,HTS119,1/1,C,PR,CAT17,-0.4691591741035723,-0.08295936051961995
15,IG46,HTS119,1/1,B,PR,CAT17,-0.10243404264113104,-0.07423017652887481
12,IG46,HTS119,1/1,B,PR,CAT17,0.0016996360844064873,-0.057341341254434394
16,IG46,HTS119,1/1,C,PR,CAT17,-0.6097523219044653,-0.14381173975748696
99,IG46,HTS119,1/1,C,PR,CAT17,0.0016996360844064873,-0.14381173975748696
12,IG46,HTS119,1/1,B,PR,CAT17,0.08671117652232124,-0.02114315670059161
17,IG46,HTS119,1/1,B,PR,CAT17,0.9270005868163123,0.18196096867503947
17,IG46,HTS119,1/1,B,PR,CAT17,-0.8523179275351829,-0.14381173975748696
16,IG53,HTS119,1/1,A,PC,CAT16,-0.1270048017779566,-0.0405620315005805
17,IG53,HTS119,1/1,B,PC,CAT16,-0.07133304942338199,-0.040112976866175785
16,IG53,HTS119,1/1,A,PC,CAT16,0.23222940755026283,-0.0013409425785499266
16,IG53,HTS119,1/1,A,PC,CAT16,0.05454801352420036,-0.03112093162602301
16,IG53,HTS119,1/1,A,PC,CAT16,-0.07398842109621334,-0.04683784383018773
3,IG31,HTS19,1/1,A,YD,CAT12,-0.1650027946361148,-0.14381173975748696
3,IG31,HTS19,1/1,A,YD,CAT12,0.023337832977051668,-0.14381173975748696
3,IG31,HTS19,1/1,A,YD,CAT12,-0.009417056945999954,-0.14381173975748696
17,IG52,HTS119,1/1,A,PC,CAT16,-3.273694672312721,-0.07758165745882213
99,IG38,HTS61,1/1,A,SQFT,CAT8,-7.2587145768042305,-0.14381173975748696
11,IG13,HTS119,1/1,A,BX,CAT3,-0.025902971454790896,-0.14381173975748696
17,IG53,HTS119,1/1,B,PC,CAT16,-0.019577199726001013,-0.14381173975748696
17,IG53,HTS119,1/1,A,PC,CAT16,-0.10908057853908137,-0.14381173975748696
17,IG53,HTS119,1/1,A,PC,CAT16,0.7111277365356071,0.11009032206616914
99,IG53,HTS119,1/1,A,PC,CAT16,-0.7482358446783718,-0.051580298871583774
17,IG53,HTS119,1/1,B,PC,CAT16,-1.252706196655678,-0.14381173975748696
8,IG13,HTS119,1/1,C,BX,CAT3,0.15744672697610704,-0.0069048390243448225
10,IG13,HTS119,1/1,A,BX,CAT3,0.44449597260861107,-0.0069048390243448225
9,IG13,HTS15,1/1,A,BX,CAT3,-0.23062978408253254,-0.061667599317601685
10,IG13,HTS15,1/1,A,BX,CAT3,-0.09955159847892955,-0.14381173975748696
10,IG13,HTS15,1/1,A,BX,CAT3,-0.623864298670863,-0.07079107518245828
10,IG13,HTS15,1/1,A,BX,CAT3,0.8179955951900952,0.03142909318093498
8,IG64,HTS15,1/1,C,BX,CAT14,0.49526867189413193,0.01265641895240653
9,IG22,HTS48,2/0,C,RL,CAT7,0.38382951215994215,0.8419179455211365
8,IG27,HTS50,1/0,C,RL,CAT7,-0.18985175768377333,-0.12816054286567416
8,IG22,HTS48,1/1,A,RL,CAT7,-1.9610270759419477,-0.09010042446186065
9,IG22,HTS57,1/1,C,RL,CAT7,1.9706996161875365,1.553833829333476
9,IG13,HTS15,1/1,A,BX,CAT3,-0.8848831329735759,-0.08374794426784285
9,IG25,HTS48,1/1,A,BG,CAT7,-0.030930021967415715,-0.045819256488733154
9,IG22,HTS48,2/0,C,RL,CAT7,0.25171590471609673,0.14825996599056915
9,IG22,HTS48,2/0,C,RL,CAT7,0.1193867092970331,0.1847648220020542
9,IG26,HTS56,2/0,C,BX,CAT7,-0.4097110432720055,-0.14381173975748696
9,IG26,HTS56,2/0,C,BX,CAT7,0.011164395754760607,-0.14381173975748696
9,IG26,HTS56,2/0,C,BX,CAT7,0.05335869074982742,0.0022186368405117695
9,IG26,HTS56,2/0,C,BX,CAT7,0.009694441277040979,-0.14381173975748696
9,IG27,HTS50,1/0,C,RL,CAT7,-0.284991225150594,-0.10730688374600196
1,IG27,HTS50,1/0,C,RL,CAT7,-0.16543316835945984,-0.061667599317601685
9,IG27,HTS50,1/0,C,RL,CAT7,-0.04675621024965252,-0.14381173975748696
9,IG14,HTS15,2/0,C,BX,CAT8,-0.17986510706792655,-0.14381173975748696
9,IG14,HTS15,1/1,B,BX,CAT8,0.3333636858481554,-0.017923106395348106
9,IG14,HTS18,1/1,C,BX,CAT8,-0.27493714523658364,-0.06557766040254023
9,IG34,HTS168,1/1,C,BX,CAT8,0.9663011009137005,0.11174415742702551
9,IG14,HTS15,2/0,B,BX,CAT8,-0.0222827105920505,-0.043409695035829844
9,IG14,HTS15,1/1,A,BX,CAT8,1.2958216843339454,0.031078611515058138
9,IG36,HTS47,1/1,B,BX,CAT8,-0.17408681310659999,-0.14381173975748696
9,IG67,HTS25,1/1,A,BX,CAT14,0.2581015479193989,-0.022961280342327736
9,IG39,HTS15,1/1,C,BG,CAT15,0.021743702190065113,-0.038667239994433805
9,IG39,HTS15,1/1,C,BG,CAT15,0.021136817395353044,-0.08904897946423013
9,IG13,HTS15,1/1,C,BX,CAT3,-0.2003301523954641,-0.07485447199621795
9,IG18,HTS119,1/1,B,BX,CAT3,-0.0011894581181586645,-0.043409695035829844
9,IG26,HTS56,2/0,C,BX,CAT7,-0.29013362747447935,-0.14381173975748696
9,IG8,HTS110,2/0,C,EA,CAT3,-0.4023911221757065,-0.14381173975748696
10,IG22,HTS48,2/0,C,RL,CAT7,-0.28140225114442174,-0.14381173975748696
9,IG44,HTS15,1/0,C,BX,CAT10,-0.07186342708705301,-0.14381173975748696
9,IG43,HTS175,2/0,C,BX,CAT10,-0.10743964413467814,-0.14381173975748696
9,IG43,HTS175,2/0,C,BX,CAT10,0.5109043734646184,0.29429034258856795
9,IG25,HTS48,1/1,B,BG,CAT7,-0.20846028063168937,-0.14381173975748696
9,IG14,HTS15,1/1,B,BX,CAT8,-0.045460233494589934,-0.056191323288276
9,IG39,HTS119,1/1,C,BX,CAT9,0.34423702962373015,-0.02059552909765904
9,IG16,HTS119,1/1,B,BX,CAT12,-0.07020668036445174,-0.061667599317601685
9,IG16,HTS15,1/1,A,BX,CAT12,-0.045188679624120626,-0.036202915781237244
9,IG26,HTS56,2/0,C,BX,CAT7,0.009278380973907248,-0.14381173975748696
9,IG26,HTS56,2/0,C,BX,CAT7,0.008773231241139644,-0.14381173975748696
9,IG41,HTS56,2/0,C,RL,CAT7,0.010595468968219566,-0.14381173975748696
9,IG27,HTS50,1/0,C,RL,CAT7,-0.042266208552301635,-0.14381173975748696
9,IG27,HTS50,1/0,C,RL,CAT7,-0.11605898311803747,-0.14381173975748696
7,IG14,HTS15,1/1,A,BX,CAT8,-0.88210379610387,-0.14381173975748696
8,IG14,HTS15,1/1,A,BX,CAT8,0.9100172915107977,0.5133413837615954
8,IG14,HTS15,1/1,A,BX,CAT8,0.2423643435105997,-0.028897563558116776
8,IG14,HTS15,1/1,A,BX,CAT8,-0.39014898898089684,-0.06557766040254023
10,IG14,HTS15,1/1,A,BX,CAT8,-0.14417157486379065,-0.04233634493408202
9,IG34,HTS15,2/0,C,BX,CAT8,0.10039102733251622,-0.0069048390243448225
9,IG34,HTS15,2/0,C,BX,CAT8,0.10039102733251622,0.07523930141554047
9,IG14,HTS15,1/1,C,BX,CAT8,0.000417086077506733,-0.04716642039194727
9,IG14,HTS15,1/1,C,BX,CAT8,0.008298692805284155,-0.04797690924428747
9,IG39,HTS15,1/1,C,BX,CAT9,-0.040312891140720127,-0.14381173975748696
9,IG14,HTS15,1/1,C,BG,CAT8,-0.1042695804489383,-0.14381173975748696
9,IG14,HTS15,1/1,A,BX,CAT8,-0.0027095095666179164,-0.14381173975748696
13,IG45,HTS24,1/1,A,BG,CAT17,-0.07301882409995163,-0.14381173975748696
13,IG45,HTS24,1/1,A,BG,CAT17,-0.20108690587761002,-0.07207252377332049
13,IG45,HTS24,1/1,A,BG,CAT17,-0.02074612904325871,-0.14381173975748696
13,IG45,HTS24,1/1,A,BG,CAT17,0.17266284266650506,2.9229028366648975
14,IG45,HTS24,1/1,A,BG,CAT17,-0.1383596718095785,-0.14381173975748696
14,IG45,HTS24,1/1,A,BG,CAT17,0.028912931260599555,-0.14381173975748696
15,IG45,HTS24,1/1,A,BG,CAT17,0.38175360178203743,0.28476162229754126
15,IG45,HTS24,1/1,A,BG,CAT17,0.028912931260599555,-0.14381173975748696
15,IG45,HTS24,1/1,A,BG,CAT17,0.0837992610701271,-0.02385938961113715
15,IG45,HTS24,1/1,A,BG,CAT17,-0.18017782785493286,-0.0697724878410037
16,IG45,HTS24,1/1,A,BG,CAT17,0.008003853237922388,-0.14381173975748696
15,IG45,HTS24,1/1,A,BG,CAT17,-0.5434730373877094,-0.09769054303850605
16,IG45,HTS24,1/1,A,BG,CAT17,-0.028587033301762644,-0.04676117596577717
17,IG45,HTS24,1/1,A,BG,CAT17,0.66402613397694,2.174482096841073
17,IG45,HTS24,1/1,A,BG,CAT17,0.0027765837322530984,-0.03891914869178279
13,IG45,HTS24,1/1,B,BG,CAT17,0.04039486984126562,-0.030157107044861686
15,IG45,HTS24,1/1,B,BG,CAT17,-0.012814974236962167,-0.08904897946423013
16,IG45,HTS24,1/1,B,BG,CAT17,-0.6801550747827183,-0.134732074100865
17,IG45,HTS24,1/1,B,BG,CAT17,-0.3675472540176546,-0.08904897946423013
17,IG45,HTS24,1/1,A,BG,CAT17,-0.5068821508480242,-0.08958565451510403
10,IG13,HTS119,1/1,C,BX,CAT3,-0.7170918267550317,-0.14381173975748696
9,IG13,HTS119,1/1,B,BX,CAT3,-0.07541891866777523,-0.056191323288276
9,IG13,HTS15,1/1,A,BX,CAT3,1.5571193136621901,0.054374689743809615
10,IG13,HTS15,1/1,A,BX,CAT3,-1.314584674460913,-0.11252029852592002
9,IG13,HTS15,1/1,A,BG,CAT3,-0.09373798541433818,-0.056191323288276
9,IG22,HTS48,1/1,A,RL,CAT7,-0.15645018828002388,-0.04121918462409957
9,IG22,HTS48,1/1,C,RL,CAT7,-0.007255941606483329,-0.14381173975748696
9,IG22,HTS48,1/1,C,RL,CAT7,-0.046038428115161616,-0.14381173975748696
9,IG22,HTS48,1/1,C,RL,CAT7,0.10909156014203002,0.1847648220020542
9,IG22,HTS48,2/0,C,RL,CAT7,0.10909156014203002,0.07523930141554047
9,IG26,HTS56,2/0,C,BX,CAT7,-0.10630364835065004,-0.14381173975748696
9,IG14,HTS15,1/0,C,BX,CAT8,-0.14650447235708236,-0.05419795881360145
9,IG13,HTS15,2/0,C,BG,CAT3,0.1246885225884932,0.07523930141554047
9,IG13,HTS15,2/0,C,BG,CAT3,-0.06163539056162481,-0.14381173975748696
10,IG27,HTS50,1/0,C,RL,CAT7,0.08092724586011499,0.053334197298237726
10,IG27,HTS50,1/0,C,RL,CAT7,0.008442375899617835,-0.08904897946423013
10,IG43,HTS156,1/1,C,BX,CAT10,-0.01583375478223843,-0.04210634134085033
10,IG43,HTS166,1/1,C,BX,CAT10,-0.03893548833587133,-0.044242088992287355
