,AISLE,IG,HTS,PLANNING,ABC,UOM,CAT,COSTX,QTYVAR
9917,13,IG46,HTS121,1/1,C,PR,CAT17,0.0180149945800676,-0.0890592359207373
9918,13,IG46,HTS119,1/1,C,PC,CAT17,0.025162032210160282,-0.036943991536666526
9919,13,IG46,HTS119,1/1,A,PR,CAT17,-0.17634893911807395,-0.06416788259335911
9920,13,IG46,HTS119,1/1,B,PR,CAT17,0.04621082112363549,-0.019707304278728424
9921,13,IG46,HTS119,1/1,C,PR,CAT17,-0.023807544380301138,-0.03664831773999287
9922,13,IG46,HTS15,1/1,C,PC,CAT16,-0.027266947952970147,-0.0618572466267613
9923,13,IG45,HTS24,1/1,B,PC,CAT17,0.05628440754185188,-0.033023576010401054
9924,13,IG53,HTS15,1/1,C,PC,CAT16,0.013712068041707152,-0.036067921028003845
9925,7,IG26,HTS56,2/0,C,BX,CAT7,0.009428308637575634,-0.14381364271215438
9926,30,IG61,HTS6,1/1,A,BX,CAT14,-0.21548987554483673,-0.056206591845887055
9927,32,IG61,HTS6,1/1,A,BX,CAT14,-0.09210376294959771,-0.14381364271215438
9928,32,IG61,HTS6,1/1,B,BX,CAT14,-0.1167955119163511,-0.14381364271215438
9929,13,IG46,HTS15,1/1,B,PC,CAT17,0.030599454449822105,-0.03439243618018648
9930,13,IG46,HTS119,1/1,C,PC,CAT17,0.03595940511938109,-0.03318783923077531
9931,13,IG46,HTS121,1/1,B,PR,CAT17,0.0075678498026837656,-0.09687816521055168
9932,13,IG46,HTS121,1/1,B,PR,CAT17,0.04660386360381625,0.03870469688635533
9933,13,IG46,HTS121,1/1,B,PR,CAT17,0.09598302938460317,-0.013016315768817252
9934,13,IG46,HTS119,1/1,C,PC,CAT17,0.02916751948250943,-0.03497283289217551
9935,13,IG46,HTS119,1/1,A,PC,CAT17,0.012184170608536054,-0.03497283289217551
9936,13,IG46,HTS16,1/1,B,PR,CAT17,0.054129742706149404,0.03870469688635533
9937,30,IG61,HTS6,1/1,A,BX,CAT14,-0.1172914271742898,-0.14381364271215438
9938,33,IG61,HTS6,1/1,A,BX,CAT14,-0.26586520399422087,-0.14381364271215438
9939,21,IG7,HTS95,1/1,A,BX,CAT8,-0.27730174905546856,-0.14381364271215438
9940,13,IG54,HTS15,1/0,C,BX,CAT16,0.05521362618421119,-0.016049709905061757
9941,13,IG45,HTS16,1/0,C,PC,CAT17,0.09985088099517385,-0.02575219078850087
9942,13,IG45,HTS16,1/0,C,PC,CAT17,0.03736608680620469,-0.03319879011213359
9943,13,IG45,HTS24,1/1,C,PC,CAT17,0.0077652903044488535,-0.037392977672356144
9944,13,IG45,HTS24,1/1,A,BG,CAT17,-0.03867974013784147,-0.04139004936812959
9945,13,IG45,HTS24,1/1,C,PC,CAT17,0.021405295033741438,-0.035870805163554745
9946,13,IG45,HTS24,1/1,C,PC,CAT17,0.044158078105337804,-0.025719338144426018
9947,13,IG48,HTS15,2/0,B,PC,CAT17,0.021474630609711817,-0.03511519434983319
9948,13,IG45,HTS24,1/1,B,PR,CAT17,-0.0016415883764040859,-0.03710825475704078
9949,13,IG47,HTS119,1/1,B,PR,CAT17,-0.5505823744739903,-0.1043138136528261
9950,13,IG53,HTS119,1/1,B,BG,CAT16,0.03323133232318477,-0.03402010621400485
9951,13,IG53,HTS119,1/1,C,PC,CAT16,-0.08259745608071044,-0.04144480377492101
9952,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.02260637909221521,-0.03463335557006872
9953,2,IG38,HTS61,1/1,C,SQFT,CAT8,-0.2676831866000057,-0.14381364271215438
9954,2,IG29,HTS61,2/0,A,BX,CAT8,0.3926181633212865,0.02044957766209687
9955,2,IG29,HTS61,1/1,A,BX,CAT8,-0.7047754182855567,-0.0890592359207373
9956,2,IG29,HTS61,1/1,A,BX,CAT8,0.4139079044557962,-0.030658185637011844
9957,2,IG29,HTS61,1/1,B,BX,CAT8,0.5043122183746142,0.02044957766209687
9958,37,IG64,HTS15,1/1,A,BX,CAT14,-0.7562562064467929,-0.14381364271215438
9959,37,IG64,HTS15,1/1,A,BX,CAT14,1.6063595252278666,0.03870469688635533
9960,37,IG64,HTS15,1/1,A,BX,CAT14,-1.2287793612347058,-0.14381364271215438
9961,11,IG64,HTS15,1/1,A,BX,CAT14,1.7969398624027257,-0.033209740993491874
9962,11,IG64,HTS15,1/1,A,BX,CAT14,0.9141111060241838,0.10258118784922252
9963,11,IG64,HTS15,1/1,A,BX,CAT14,1.6203741026740368,-0.033209740993491874
9964,11,IG64,HTS15,1/1,A,BX,CAT14,1.7969398624027257,-0.033209740993491874
9965,11,IG64,HTS15,1/1,A,BX,CAT14,-0.6749806258717593,-0.05052308442093796
9966,11,IG64,HTS15,1/1,A,BX,CAT14,-3.5000326124711707,-0.08090082930881616
9967,11,IG64,HTS15,1/1,A,BX,CAT14,-3.5000326124711707,-0.11541800735012549
9968,11,IG64,HTS15,1/1,A,BX,CAT14,-2.0875066191714655,-0.07185540130687405
9969,11,IG64,HTS15,1/1,A,BX,CAT14,1.7969398624027257,0.5132392387848507
9970,37,IG64,HTS15,1/1,A,BX,CAT14,2.1500713607276523,0.01436088762689129
9971,37,IG64,HTS15,1/1,A,BX,CAT14,-0.3218491275468329,-0.10731435514499578
9972,11,IG67,HTS117,1/1,A,BX,CAT14,0.2059681452859732,0.07520398445351396
9973,31,IG61,HTS6,1/1,A,BX,CAT14,-3.5408607850213873,-0.11737821511325823
9974,31,IG61,HTS6,1/1,A,BX,CAT14,1.1678733758566764,0.1573355946406396
9975,31,IG61,HTS6,1/1,A,BX,CAT14,-0.2934579103493723,-0.14381364271215438
9976,31,IG61,HTS6,1/1,A,BX,CAT14,2.304464380935259,0.06789974658753892
9977,29,IG61,HTS6,1/1,A,BX,CAT14,-0.15443323361421993,-0.0434269133007703
9978,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.021745781105071745,-0.03531231021428229
9979,2,IG38,HTS61,1/1,A,SQFT,CAT8,-0.4049957331829043,-0.06080596201636609
9980,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.1025381892908987,-0.00032424427456677075
9981,2,IG38,HTS61,1/1,A,SQFT,CAT8,1.2573364926153086,-0.017955163261403076
9982,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.015058585636855155,-0.14381364271215438
9983,7,IG25,HTS48,1/1,A,BG,CAT7,2.2697903860224174e-05,-0.14381364271215438
9984,9,IG14,HTS15,1/1,A,BX,CAT8,-0.07133104839286647,-0.14381364271215438
9985,11,IG14,HTS15,1/1,A,BX,CAT8,-0.03712656829172903,-0.14381364271215438
9986,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.5859227694509297,0.06641042672281237
9987,2,IG38,HTS61,1/1,B,SQFT,CAT8,-0.03794642291085332,-0.04368973445336911
9988,2,IG38,HTS61,1/1,C,SQFT,CAT8,-0.0976014549431966,-0.07080411669647886
9989,2,IG38,HTS61,1/1,A,SQFT,CAT8,-0.09755232199161745,-0.040064992723777296
9990,2,IG38,HTS61,1/1,C,SQFT,CAT8,0.030142232712030235,-0.03514804699390805
9991,2,IG38,HTS61,1/1,C,SQFT,CAT8,0.03242250884415695,-0.03397630268857171
9992,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.038860594964754275,-0.03389964651906373
9993,2,IG38,HTS61,1/1,A,SQFT,CAT8,-0.24320563616968496,-0.06089356906723236
9994,2,IG38,HTS61,1/1,B,SQFT,CAT8,-0.10457894690854976,-0.06873440011976328
9995,2,IG38,HTS61,1/1,B,SQFT,CAT8,0.16714368846473693,0.05560190682218664
9996,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.1433318314140697,1.2005056019493596
9997,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.27245189681953325,-0.019334974312546785
9998,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.02729615630223484,-0.03439243618018648
9999,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.009646311015420935,-0.14381364271215438
10000,2,IG38,HTS61,1/1,A,SQFT,CAT8,-0.21253509380045074,-0.14381364271215438
10001,27,IG6,HTS67,1/1,A,BX,CAT3,-0.21628792147319556,-0.14381364271215438
10002,8,IG13,HTS119,1/1,A,BX,CAT3,-0.0922402363265001,-0.14381364271215438
10003,11,IG64,HTS15,1/1,A,BX,CAT14,0.6373190700679021,-0.006927625733611673
10004,11,IG64,HTS15,1/1,A,BX,CAT14,0.6373190700679021,0.11170327202067262
10005,11,IG64,HTS15,1/1,A,BX,CAT14,-0.8777726887228452,-0.10001011727902072
10006,37,IG64,HTS15,1/1,A,BX,CAT14,-0.1202268093274716,-0.14381364271215438
10007,2,IG38,HTS61,2/0,C,SQFT,CAT8,0.05104983571174193,-0.007245201293001892
10008,15,IG46,HTS119,1/1,C,PC,CAT17,0.02648997437974353,-0.14381364271215438
10009,15,IG46,HTS119,1/1,C,PC,CAT17,0.0672253965968498,0.0021944584378384125
10010,18,IG46,HTS66,1/1,A,BX,CAT17,2.0689220465550644,1.8273450017788608
10011,99,IG46,HTS66,1/1,A,BX,CAT17,-2.006357304998877,-0.14381364271215438
10012,9,IG14,HTS86,1/1,C,BX,CAT8,-0.026050944383178145,-0.14381364271215438
10013,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.2774292233078915,0.053302221736947125
10014,2,IG38,HTS61,1/1,A,SQFT,CAT8,-0.21486448175170433,-0.10731435514499578
10015,2,IG38,HTS61,1/1,B,SQFT,CAT8,0.1101262823327798,-0.026847278924329213
10016,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.03869322594260084,-0.00794605769993203
10017,2,IG38,HTS61,1/1,B,SQFT,CAT8,0.1748891548788373,-0.022061743770759357
10018,2,IG38,HTS61,1/1,A,SQFT,CAT8,-0.01168440594408318,-0.0359036578076296
10019,2,IG38,HTS61,1/1,B,SQFT,CAT8,0.03377016759172873,-0.033363053332507844
10020,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.022898873364390164,-0.14381364271215438
10021,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.020490175319684355,-0.14381364271215438
10022,2,IG38,HTS61,1/1,C,SQFT,CAT8,0.030710928135662924,-0.14381364271215438
10023,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.36165833881262577,2.454534829811827
10024,2,IG38,HTS61,1/1,B,SQFT,CAT8,0.07870361485401747,-0.021864627906310257
10025,18,IG52,HTS119,1/1,B,PC,CAT16,0.01596064549539572,-0.14381364271215438
10026,19,IG52,HTS119,1/1,B,PC,CAT16,0.0772475677586395,-0.033209740993491874
10027,19,IG52,HTS119,1/1,B,PC,CAT16,-0.014682826202452317,-0.14381364271215438
10028,23,IG17,HTS95,1/1,A,BX,CAT12,0.28143437246100395,-0.02588360136480027
10029,24,IG17,HTS95,1/1,A,BX,CAT12,-0.2188696309048168,-0.14381364271215438
10030,2,IG38,HTS61,1/1,C,SQFT,CAT8,0.0711857660835553,-0.03341780773929926
10031,12,IG46,HTS121,1/1,B,PR,CAT17,0.04941883304383768,-0.02838040231448889
10032,12,IG46,HTS119,1/1,A,PC,CAT17,0.027462722291201166,-0.034644306451427
10033,13,IG46,HTS119,1/1,A,PC,CAT17,0.06565914376276853,-0.03130428763715056
10034,2,IG38,HTS61,1/1,B,SQFT,CAT8,-0.08698349655393571,-0.08818316541207465
10035,2,IG38,HTS61,1/1,B,SQFT,CAT8,0.14954823811012288,0.07175445682565469
10036,2,IG38,HTS61,1/1,A,SQFT,CAT8,-0.006250998870356854,-0.14381364271215438
10037,2,IG38,HTS61,1/1,C,SQFT,CAT8,0.15384634644936077,0.047728223125580865
10038,2,IG38,HTS61,1/1,C,SQFT,CAT8,0.034132694810799696,-0.033549218315598664
10039,2,IG38,HTS61,1/1,C,SQFT,CAT8,0.014180426581856954,-0.035827001638121615
10040,2,IG38,HTS61,1/1,B,SQFT,CAT8,0.005691435966311362,-0.03608982279072042
10041,2,IG38,HTS61,1/1,B,SQFT,CAT8,0.02871972281843984,-0.034644306451427
10042,2,IG38,HTS61,1/1,C,SQFT,CAT8,-0.031841933682139084,-0.14381364271215438
10043,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.029577911706022007,-0.14381364271215438
10044,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.07431985668563973,-0.030581529467503858
10045,2,IG38,HTS61,1/1,C,SQFT,CAT8,-0.25896176014169925,-0.10731435514499578
10046,2,IG38,HTS61,1/1,B,SQFT,CAT8,0.01677016634534918,-0.04729257442024435
10047,2,IG38,HTS61,1/1,B,SQFT,CAT8,0.01677016634534918,-0.14381364271215438
10048,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.030432888460855772,-0.14381364271215438
10049,2,IG38,HTS61,1/1,A,SQFT,CAT8,-0.21548941063088628,-0.0430326815718721
10050,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.029629791876399112,-0.14381364271215438
10051,2,IG38,HTS61,1/1,C,SQFT,CAT8,0.029623832524852737,-0.14381364271215438
10052,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.0420869709859983,-0.029650704552049767
10053,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.4070424356200435,0.006651467150659764
10054,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.3830322082397103,0.0719406218087455
10055,2,IG38,HTS61,1/1,A,SQFT,CAT8,-0.3488430669987399,-0.071428316933901
10056,2,IG38,HTS61,1/1,C,SQFT,CAT8,-0.11998849866297359,-0.07830547042690299
10057,2,IG38,HTS61,1/1,C,SQFT,CAT8,0.19954166088168426,-0.022379319330149576
10058,2,IG38,HTS61,1/1,B,SQFT,CAT8,0.03050222403682615,-0.14381364271215438
10059,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.06881574042654404,-0.03210370197630525
10060,2,IG38,HTS61,1/1,C,SQFT,CAT8,-0.0844215459652076,-0.07080411669647886
10061,2,IG38,HTS61,1/1,B,SQFT,CAT8,-0.07778899901861838,-0.05079685645489505
10062,2,IG38,HTS61,1/1,C,SQFT,CAT8,-0.2662612472826271,-0.1071062883991884
10063,2,IG38,HTS61,1/1,B,SQFT,CAT8,0.12856088123546083,-0.016192071362719447
10064,2,IG38,HTS61,1/1,B,SQFT,CAT8,0.0644531358429107,-0.028051875873740386
10065,2,IG38,HTS61,1/1,C,SQFT,CAT8,0.02888411216482008,-0.03501663641760864
10066,2,IG38,HTS61,1/1,A,SQFT,CAT8,-0.04205007042409927,-0.14381364271215438
10067,2,IG38,HTS61,1/1,B,SQFT,CAT8,0.06794859137919003,-0.030384413603054758
10068,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.31058621001381415,-0.016695811905200485
10069,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.4036984997666985,0.14788498402844102
10070,2,IG38,HTS61,1/1,A,SQFT,CAT8,-0.5024692750424753,-0.10516798239877222
10071,2,IG38,HTS61,1/1,C,SQFT,CAT8,0.03299255674473634,-0.0341843694343791
10072,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.011459813541319756,-0.14381364271215438
10073,2,IG38,HTS61,1/1,C,SQFT,CAT8,0.032564962705057994,-0.03380108858683918
10074,2,IG38,HTS61,1/1,A,SQFT,CAT8,-0.0004247606409726942,-0.03752438824865554
10075,2,IG38,HTS61,1/1,C,SQFT,CAT8,0.027759358524025373,-0.03554227872280625
10076,15,IG45,HTS16,1/0,B,PC,CAT17,0.6050514003517878,0.1931340258008681
10077,9,IG16,HTS119,1/1,A,BX,CAT12,1.3427229691347244,-0.033209740993491874
10078,9,IG16,HTS119,1/1,A,BX,CAT12,-1.2801582275785373,-0.14381364271215438
10079,3,IG30,HTS37,1/1,B,YD,CAT12,-0.4529958796569179,-0.14381364271215438
10080,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.11907238902385579,-0.02825994261954777
10081,2,IG38,HTS61,1/1,C,SQFT,CAT8,0.0355327197751513,-0.03376823594276433
10082,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.1364895448784814,-0.029398834280809246
10083,2,IG38,HTS61,1/1,A,SQFT,CAT8,-0.2599828379715489,-0.08925635178518641
10084,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.32296071897004663,0.1910971618682274
10085,2,IG38,HTS61,1/1,B,SQFT,CAT8,0.03084478108848109,-0.03441433794290306
10086,2,IG38,HTS61,1/1,B,SQFT,CAT8,-0.2950873069509023,-0.06168203252502876
10087,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.39581907473751854,0.06477874540042815
10088,2,IG38,HTS61,1/1,C,SQFT,CAT8,-0.4162346052854117,-0.061605376355520776
10089,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.007539384389446308,-0.14381364271215438
10090,2,IG38,HTS61,1/1,A,SQFT,CAT8,-0.10696308904369216,-0.03899180635066552
10091,2,IG38,HTS61,1/1,C,SQFT,CAT8,0.03167380719190016,-0.03404200797672142
10092,2,IG38,HTS61,1/1,C,SQFT,CAT8,0.009416939378242483,-0.14381364271215438
10093,2,IG38,HTS61,2/0,C,SQFT,CAT8,0.028392676986767302,-0.14381364271215438
10094,2,IG38,HTS61,2/0,C,SQFT,CAT8,0.03417206456941988,-0.031829929942348165
10095,7,IG26,HTS56,1/1,C,BX,CAT7,-0.1144153849471442,-0.14381364271215438
10096,40,IG26,HTS56,1/1,C,BX,CAT7,-0.026996727285511068,-0.14381364271215438
10097,15,IG51,HTS15,1/1,A,PC,CAT16,0.27613710064494335,-0.031260484111717425
10098,15,IG51,HTS15,1/1,A,PC,CAT16,0.27613710064494335,-0.03152330526431623
10099,16,IG51,HTS15,1/1,A,PC,CAT16,0.05987286700066874,-0.03322069187485016
10100,0,IG51,HTS15,1/1,A,PC,CAT16,-0.07899523939545143,-0.14381364271215438
10101,11,IG51,HTS15,1/1,B,PC,CAT16,0.04807988086661024,-0.014253765362303281
10102,15,IG51,HTS15,1/1,B,PC,CAT16,-0.39899248953312155,-0.06038982852475132
10103,0,IG51,HTS15,1/1,B,PC,CAT16,-0.12377163027230528,-0.14381364271215438
10104,2,IG32,HTS61,1/0,A,BX,CAT9,0.7927809485799908,0.07520398445351396
10105,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.043721397111173864,-0.033680628891898066
10106,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.018843344445013323,-0.14381364271215438
10107,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.03261111598086394,-0.034282927366603655
10108,22,IG13,HTS65,1/1,A,BDL,CAT3,-0.09406994744330695,-0.03507139082440006
10109,22,IG13,HTS65,1/1,A,BDL,CAT3,-0.09406994744330695,-0.14381364271215438
10110,7,IG25,HTS48,2/0,C,BG,CAT7,-0.0004940962169430744,-0.14381364271215438
10111,3,IG31,HTS55,1/1,A,YD,CAT12,0.02212356595469761,-0.14381364271215438
10112,4,IG31,HTS55,1/1,A,YD,CAT12,-0.17937018242491856,-0.14381364271215438
10113,7,IG16,HTS119,1/1,A,BX,CAT12,-0.6624049782346106,-0.14381364271215438
10114,8,IG16,HTS119,1/1,A,BX,CAT12,0.8637072064993007,0.0971057471700808
10115,8,IG16,HTS119,1/1,A,BX,CAT12,-0.24619258150645953,-0.14381364271215438
10116,8,IG36,HTS47,1/1,A,BX,CAT8,-0.06953233858357213,-0.14381364271215438
10117,3,IG31,HTS55,1/1,A,YD,CAT12,-0.5485894362956791,-0.03942984160499686
10118,3,IG35,HTS51,1/0,A,YD,CAT12,0.01852811165417207,-0.14381364271215438
10119,3,IG35,HTS51,1/1,A,YD,CAT12,0.33413771525224273,-0.017188601566323236
10120,3,IG35,HTS51,1/1,A,YD,CAT12,-0.31339251184819883,-0.05687459560874234
10121,3,IG35,HTS51,1/1,A,YD,CAT12,-0.3093588972818489,-0.0890592359207373
10122,25,IG55,HTS95,1/1,A,FT,CAT16,2.2375785210994845,0.04782678105780542
10123,27,IG55,HTS95,1/1,A,FT,CAT16,-0.7041496863731876,-0.06869059659433015
10124,27,IG55,HTS95,1/1,A,FT,CAT16,0.6196280164991186,-0.027241510653227413
10125,34,IG55,HTS95,1/1,A,FT,CAT16,-0.11580404065216264,-0.0382142937742274
10126,34,IG55,HTS95,1/1,A,FT,CAT16,0.32545519363860603,-0.017462373600280322
10127,0,IG55,HTS95,1/1,A,FT,CAT16,-2.1750137795432978,-0.14381364271215438
10128,3,IG31,HTS55,1/1,A,YD,CAT12,-0.5495312040320766,-0.06190105015219443
10129,3,IG31,HTS55,1/1,A,YD,CAT12,0.19053771466868477,0.17254636884729527
10130,2,IG30,HTS37,1/1,A,YD,CAT12,-0.7345116738065048,-0.14381364271215438
10131,3,IG30,HTS37,1/1,A,YD,CAT12,0.011129893696135497,-0.14381364271215438
10132,3,IG30,HTS37,1/1,A,YD,CAT12,-0.0896324705812027,-0.14381364271215438
10133,3,IG30,HTS37,1/1,A,YD,CAT12,-0.2239823107501059,-0.14381364271215438
10134,3,IG30,HTS37,1/1,A,YD,CAT12,-0.2239823107501059,-0.1086175100266315
10135,4,IG30,HTS37,1/1,A,YD,CAT12,-0.049327537549738794,-0.14381364271215438
10136,4,IG30,HTS37,1/1,A,YD,CAT12,0.5149417573477311,7.85032974883474
10137,4,IG30,HTS37,1/1,A,YD,CAT12,-0.1903948559909932,-0.14381364271215438
10138,5,IG30,HTS37,1/1,A,YD,CAT12,0.02456487137329013,-0.14381364271215438
10139,6,IG30,HTS37,1/1,A,YD,CAT12,1.3008882790142877,3.4152227987299564
10140,3,IG30,HTS39,1/1,A,YD,CAT12,0.2524044480254669,0.19687922722540105
10141,3,IG30,HTS39,1/1,C,YD,CAT12,-0.22475372978857672,-0.14381364271215438
10142,3,IG30,HTS39,1/1,C,YD,CAT12,-0.2887627443640181,-0.14381364271215438
10143,3,IG31,HTS55,1/1,A,YD,CAT12,-0.564040069537359,-0.03824714641830225
10144,3,IG31,HTS55,1/1,A,YD,CAT12,-0.16448467322243418,-0.14381364271215438
10145,3,IG31,HTS55,1/1,A,YD,CAT12,0.010189499569137062,-0.14381364271215438
10146,3,IG30,HTS46,1/1,A,YD,CAT12,0.019246488237389708,-0.03718491092654876
10147,3,IG35,HTS51,1/0,A,YD,CAT12,0.5669611694529884,-0.023375849533753365
10148,3,IG35,HTS51,1/0,A,YD,CAT12,0.05679088902593663,0.07520398445351396
10149,3,IG35,HTS51,1/0,A,YD,CAT12,0.005773852530250551,-0.14381364271215438
10150,3,IG35,HTS51,1/1,A,YD,CAT12,0.10780790438917041,-0.031808028179631596
10151,3,IG35,HTS51,1/1,A,YD,CAT12,0.020637341717446536,-0.14381364271215438
10152,3,IG33,HTS36,1/1,B,YD,CAT12,-0.5438702638445213,-0.046777882996405035
10153,3,IG30,HTS58,1/1,A,YD,CAT12,-0.3929982060431106,-0.03663736685863459
10154,3,IG31,HTS54,1/1,A,YD,CAT12,0.012341205861518647,-0.14381364271215438
10155,3,IG31,HTS55,1/1,B,YD,CAT12,0.08598725265572628,-0.03283741102731024
10156,3,IG35,HTS51,1/1,A,YD,CAT12,0.005773852530250551,-0.03504948906168349
10157,3,IG35,HTS51,1/1,A,YD,CAT12,0.020637341717446536,-0.14381364271215438
10158,3,IG31,HTS55,1/1,A,YD,CAT12,0.045644429137302635,-0.03328639716299986
10159,3,IG33,HTS36,1/1,A,YD,CAT12,-0.6364759875835116,-0.05685269384602577
10160,3,IG30,HTS33,1/1,B,YD,CAT12,0.671555122052764,0.06876486621484332
10161,3,IG33,HTS36,1/1,B,YD,CAT12,-0.6087075226226469,-0.14381364271215438
10162,3,IG30,HTS37,1/1,A,YD,CAT12,-0.035892538740131874,-0.05421353143867947
10163,3,IG30,HTS59,1/1,A,YD,CAT12,-0.44010603471909027,-0.05132249876009265
10164,3,IG30,HTS46,1/1,A,YD,CAT12,0.5608610335094462,4.784082968515384
10165,3,IG30,HTS46,1/1,A,YD,CAT12,-0.4982962919532589,-0.14381364271215438
10166,3,IG35,HTS51,1/1,A,YD,CAT12,-0.29871384708874954,-0.04589086160638407
10167,3,IG31,HTS55,1/1,A,YD,CAT12,0.4434726489939418,-0.01447278298946895
10168,3,IG30,HTS44,2/0,C,YD,CAT12,-0.009240923882904574,-0.04089725970700684
10169,3,IG30,HTS43,1/1,B,YD,CAT12,-0.06056915687104412,-0.14381364271215438
10170,3,IG31,HTS19,1/1,A,YD,CAT12,-0.706443254817806,-0.04799343082717449
10171,3,IG35,HTS51,1/0,A,YD,CAT12,-0.011297787729399216,-0.03516994875662461
10172,3,IG33,HTS36,1/1,C,YD,CAT12,0.04838993620663992,-0.03247603194248688
10173,3,IG30,HTS46,1/1,C,YD,CAT12,-0.5695973550464215,-0.051596270794049735
10174,17,IG51,HTS15,1/1,A,PC,CAT16,-0.5188414733961612,-0.10019628226211155
10175,1,IG41,HTS56,1/1,B,RL,CAT7,-0.34186293347685026,-0.14381364271215438
10176,14,IG46,HTS119,1/1,A,BX,CAT17,-0.07907892390652814,-0.14381364271215438
10177,99,IG46,HTS119,1/1,A,BX,CAT17,0.014303713308529066,-0.14381364271215438
10178,0,IG46,HTS119,1/1,A,PC,CAT17,-0.006914050693473776,-0.14381364271215438
10179,15,IG46,HTS119,1/1,A,PC,CAT17,0.023643094936761037,-0.14381364271215438
10180,8,IG34,HTS173,2/0,B,BX,CAT8,-0.040569467419157894,-0.14381364271215438
10181,15,IG45,HTS24,1/1,C,PC,CAT17,-0.003993249932373516,-0.14381364271215438
10182,11,IG64,HTS15,1/1,A,BX,CAT14,-1.4477373485726541,-0.0434269133007703
10183,37,IG64,HTS15,1/1,A,BX,CAT14,2.989321809479589,-0.020616227431465947
10184,37,IG64,HTS15,1/1,A,BX,CAT14,1.5103020901288415,-0.012403066412753383
10185,37,IG67,HTS76,1/1,A,BX,CAT14,-0.042567794372803426,-0.04647125831837309
10186,37,IG67,HTS76,1/1,A,BX,CAT14,1.4344354663802323,0.09573688700029538
10187,37,IG67,HTS76,1/1,A,BX,CAT14,-1.2980205596731482,-0.0714940222220507
10188,22,IG7,HTS95,1/1,A,BX,CAT8,-0.4616654259448472,-0.047183065606661516
10189,24,IG7,HTS95,1/1,A,BX,CAT8,2.7424952738867208,0.01807323640734937
10190,26,IG7,HTS95,1/1,A,BX,CAT8,-2.1869827356075926,-0.14381364271215438
10191,10,IG39,HTS15,1/1,A,BG,CAT15,-0.09641070465389365,-0.04500384021636312
10192,4,IG35,HTS51,1/1,A,YD,CAT12,-0.35601056084265137,-0.050358821200563716
10193,37,IG64,HTS15,1/1,A,BX,CAT14,0.7375453674279466,-0.011253223870133623
10194,37,IG64,HTS15,1/1,A,BX,CAT14,0.9141111060241838,-8.33248846845368e-05
10195,37,IG64,HTS15,1/1,A,BX,CAT14,0.20784810937433068,-0.031085270009984893
10196,11,IG64,HTS15,1/1,A,BX,CAT14,3.8075137272575446,0.4584848319934336
10197,37,IG64,HTS15,1/1,A,BX,CAT14,-2.066623931333006,-0.11252697467153867
10198,28,IG61,HTS6,1/1,A,BX,CAT14,0.1671213091977596,0.07520398445351396
10199,9,IG13,HTS15,1/1,A,BX,CAT3,-0.42738290369739507,-0.08221493507181016
10200,8,IG13,HTS15,1/1,C,BX,CAT3,0.09913146892179392,0.07520398445351396
10201,14,IG53,HTS119,1/1,B,PC,CAT16,-0.17081060941871734,-0.10810281860279218
10202,17,IG53,HTS119,1/1,B,PC,CAT16,0.07039714522891874,-0.033209740993491874
10203,14,IG53,HTS119,1/1,A,PC,CAT16,0.09265515419500019,0.016233488339157755
10204,15,IG53,HTS119,1/1,A,PC,CAT16,0.03639676235201838,-0.033209740993491874
10205,12,IG54,HTS119,1/1,B,PR,CAT16,-0.1269899759616783,-0.056064230388229365
10206,10,IG13,HTS15,1/1,C,BG,CAT3,0.29170863264618613,-0.033209740993491874
10207,10,IG13,HTS15,1/1,C,BG,CAT3,-0.22914389108999897,-0.14381364271215438
