AISLE,IG,HTS,PLANNING,ABC,UOM,CAT,COSTX,QTYVAR
12,IG46,HTS121,1/1,C,PR,CAT17,266.4575,3.88
15,IG46,HTS121,1/1,B,PR,CAT17,199.8432,100.0
15,IG46,HTS121,1/1,B,PR,CAT17,66.6144,0.95
16,IG46,HTS121,1/1,B,PR,CAT17,266.4575,100.0
17,IG46,HTS121,1/1,C,PR,CAT17,449.0304,8.25
12,IG46,HTS121,1/1,C,PR,CAT17,-66.471,-4.35
12,IG46,HTS121,1/1,B,PR,CAT17,-174.0249,-6.25
12,IG46,HTS121,1/1,B,PR,CAT17,174.0249,100.0
15,IG46,HTS121,1/1,B,PR,CAT17,43.5062,100.0
16,IG46,HTS121,1/1,B,PR,CAT17,-43.5062,-100.0
14,IG46,HTS121,1/1,C,PR,CAT17,3708.36,100.0
14,IG46,HTS121,1/1,C,PR,CAT17,-2188.9625,-100.0
14,IG46,HTS121,1/1,C,PR,CAT17,-1184.615,-100.0
15,IG46,HTS121,1/1,C,PR,CAT17,618.06,75.0
17,IG46,HTS119,1/1,C,PR,CAT17,-344.8493,-2.6
16,IG46,HTS119,1/1,C,PR,CAT17,-387.6911,-2.7
28,IG61,HTS6,1/1,C,BX,CAT14,-1126.9,-100.0
14,IG46,HTS119,1/1,C,PR,CAT17,172.5192,5.56
15,IG46,HTS119,1/1,B,PC,CAT17,204.4143,100.0
15,IG46,HTS119,1/1,B,PC,CAT17,-68.1381,-100.0
16,IG46,HTS119,1/1,B,PC,CAT17,-136.2762,-2.94
13,IG46,HTS119,1/1,B,PC,CAT17,218.6833,8.0
16,IG46,HTS119,1/1,B,PC,CAT17,283.1134,2.78
16,IG46,HTS121,1/1,C,PR,CAT17,-258.6701,-3.92
12,IG46,HTS121,1/1,C,PR,CAT17,-916.1063,-100.0
12,IG46,HTS121,1/1,C,PR,CAT17,53.8886,100.0
14,IG46,HTS121,1/1,C,PR,CAT17,-215.5544,-9.52
15,IG46,HTS121,1/1,C,PR,CAT17,215.5544,100.0
15,IG46,HTS121,1/1,C,PR,CAT17,53.8886,100.0
15,IG46,HTS121,1/1,C,PR,CAT17,107.7772,2.08
13,IG46,HTS121,1/1,C,PR,CAT17,53.8886,1.2
15,IG46,HTS121,1/1,B,PR,CAT17,29.3246,100.0
15,IG46,HTS121,1/1,B,PR,CAT17,117.2986,100.0
17,IG46,HTS121,1/1,B,PR,CAT17,-967.7134,-14.67
17,IG46,HTS121,1/1,B,PR,CAT17,-117.2986,-2.96
13,IG46,HTS121,1/1,C,PR,CAT17,234.5972,7.02
15,IG46,HTS121,1/1,C,PR,CAT17,-58.6493,-100.0
16,IG46,HTS121,1/1,C,PR,CAT17,997.0381,21.25
12,IG46,HTS121,1/1,B,PR,CAT17,-58.6493,-100.0
12,IG46,HTS121,1/1,B,PR,CAT17,-58.6493,-1.5
12,IG46,HTS121,1/1,B,PR,CAT17,117.2986,100.0
16,IG46,HTS121,1/1,C,PR,CAT17,5073.1642,135.16
16,IG46,HTS121,1/1,C,PR,CAT17,2345.9719,100.0
12,IG46,HTS121,1/1,C,PR,CAT17,318.6991,12.9
12,IG46,HTS121,1/1,B,PR,CAT17,39.8374,9.09
12,IG46,HTS121,1/1,B,PR,CAT17,-318.6991,-100.0
13,IG46,HTS121,1/1,B,PR,CAT17,358.5365,3.23
15,IG46,HTS121,1/1,C,PR,CAT17,637.3983,100.0
15,IG46,HTS121,1/1,C,PR,CAT17,-438.2113,-16.42
15,IG46,HTS121,1/1,C,PR,CAT17,597.5609,31.25
12,IG46,HTS121,1/1,B,PR,CAT17,119.5122,3.53
16,IG46,HTS121,1/1,C,PR,CAT17,-68.0083,-4.17
13,IG46,HTS121,1/1,C,PR,CAT17,2570.7348,100.0
16,IG46,HTS121,1/1,B,PR,CAT17,214.2279,2.56
14,IG46,HTS121,1/1,B,PR,CAT17,142.8186,50.0
15,IG46,HTS121,1/1,B,PR,CAT17,6569.6556,100.0
12,IG46,HTS121,1/1,C,PR,CAT17,1642.4139,100.0
12,IG46,HTS121,1/1,C,PR,CAT17,-571.2744,-7.77
14,IG46,HTS121,1/1,C,PR,CAT17,-285.6372,-7.84
16,IG46,HTS121,1/1,C,PR,CAT17,1499.5953,16.15
34,IG46,HTS119,1/1,A,PC,CAT17,-2682.4948,-17.62
88,IG46,HTS119,1/1,A,PC,CAT17,355.0361,300.0
34,IG46,HTS119,1/1,A,PC,CAT17,197.2423,100.0
88,IG46,HTS119,1/1,A,PC,CAT17,631.1753,100.0
99,IG46,HTS119,1/1,A,PC,CAT17,7021.8247,22.19
18,IG46,HTS119,1/1,A,PC,CAT17,78.8969,100.0
34,IG46,HTS119,1/1,A,PC,CAT17,473.3814,100.0
34,IG46,HTS119,1/1,A,PC,CAT17,-39.4485,-100.0
34,IG46,HTS119,1/1,A,PC,CAT17,433.93300000000005,29.73
34,IG46,HTS119,1/1,A,PC,CAT17,-78.8969,-100.0
88,IG46,HTS119,1/1,A,PC,CAT17,394.4845,100.0
18,IG46,HTS119,1/1,A,PC,CAT17,189.3521,100.0
34,IG46,HTS119,1/1,A,PC,CAT17,2035.5355,22.51
19,IG46,HTS119,1/1,A,PC,CAT17,-473.3814,-100.0
19,IG46,HTS119,1/1,A,PC,CAT17,512.8299,100.0
19,IG46,HTS119,1/1,A,PC,CAT17,-867.8660000000001,-100.0
88,IG46,HTS119,1/1,A,PC,CAT17,473.3814,100.0
34,IG46,HTS119,1/1,A,PC,CAT17,157.7938,100.0
34,IG46,HTS119,1/1,A,PC,CAT17,236.6907,2.48
14,IG46,HTS119,1/1,C,PR,CAT17,430.6656,26.09
13,IG46,HTS119,1/1,C,PR,CAT17,-17.9444,-50.0
13,IG46,HTS119,1/1,C,PR,CAT17,17.9444,0.13
13,IG46,HTS119,1/1,C,PC,CAT17,320.2419,12.21
13,IG46,HTS119,1/1,C,PC,CAT17,-40.0302,-10.26
13,IG46,HTS119,1/1,C,PC,CAT17,-120.0907,-100.0
17,IG46,HTS119,1/1,C,PC,CAT17,160.1209,100.0
12,IG46,HTS119,1/1,C,PC,CAT17,40.0302,100.0
13,IG46,HTS119,1/1,C,PC,CAT17,90.068,100.0
13,IG46,HTS119,1/1,C,PC,CAT17,-90.068,-1.64
14,IG46,HTS119,1/1,C,PC,CAT17,-10.0076,-1.04
12,IG46,HTS119,1/1,A,BX,CAT17,-31.1487,-100.0
12,IG46,HTS119,1/1,A,BX,CAT17,15.5744,100.0
12,IG46,HTS119,1/1,A,BX,CAT17,186.8925,100.0
13,IG46,HTS119,1/1,A,BX,CAT17,-1432.8424,-100.0
14,IG46,HTS119,1/1,A,BX,CAT17,31.1487,100.0
16,IG46,HTS119,1/1,A,BX,CAT17,1744.3299,16.05
17,IG46,HTS119,1/1,A,BX,CAT17,31.1487,100.0
13,IG46,HTS119,1/1,A,BX,CAT17,77.8719,100.0
13,IG46,HTS119,1/1,A,BX,CAT17,-109.0206,-100.0
13,IG46,HTS119,1/1,A,BX,CAT17,140.1694,100.0
13,IG46,HTS119,1/1,A,BX,CAT17,1168.078,833.33
14,IG46,HTS119,1/1,A,BX,CAT17,-1199.2268,-100.0
17,IG46,HTS119,1/1,A,BX,CAT17,15.5744,100.0
17,IG46,HTS119,1/1,A,BX,CAT17,2818.9617,100.0
17,IG46,HTS119,1/1,A,BX,CAT17,856.5906,100.0
12,IG46,HTS119,1/1,A,BX,CAT17,-560.6775,-100.0
14,IG46,HTS119,1/1,A,BX,CAT17,15.5744,100.0
14,IG46,HTS119,1/1,A,BX,CAT17,15.5744,100.0
14,IG46,HTS119,1/1,A,BX,CAT17,-31.1487,-100.0
15,IG46,HTS119,1/1,A,BX,CAT17,809.8674,742.86
15,IG46,HTS119,1/1,A,BX,CAT17,62.2975,100.0
12,IG46,HTS119,1/1,A,BX,CAT17,31.1487,100.0
12,IG46,HTS119,1/1,A,BX,CAT17,-841.0162,-14.67
12,IG46,HTS119,1/1,A,BX,CAT17,887.7393,633.33
13,IG46,HTS119,1/1,A,BX,CAT17,280.3387,100.0
13,IG46,HTS119,1/1,A,BX,CAT17,46.7231,100.0
16,IG46,HTS119,1/1,A,BX,CAT17,149.5175,100.0
17,IG46,HTS119,1/1,A,BX,CAT17,-224.2762,-4.48
13,IG46,HTS119,1/1,A,BX,CAT17,2258.2842,100.0
14,IG46,HTS119,1/1,A,BX,CAT17,15.5744,100.0
14,IG46,HTS119,1/1,A,BX,CAT17,77.8719,100.0
16,IG46,HTS119,1/1,A,BX,CAT17,1837.7761,100.0
17,IG46,HTS119,1/1,A,BX,CAT17,15.5744,100.0
12,IG46,HTS119,1/1,A,BX,CAT17,31.4627,100.0
14,IG46,HTS119,1/1,A,BX,CAT17,-550.5977,-11.25
14,IG46,HTS119,1/1,A,BX,CAT17,15.7314,100.0
14,IG46,HTS119,1/1,A,BX,CAT17,-15.7314,-100.0
12,IG46,HTS119,1/1,B,BX,CAT17,-346.09,-22.68
12,IG46,HTS119,1/1,A,BX,CAT17,125.8509,1.46
14,IG46,HTS119,1/1,A,BX,CAT17,-47.1941,-0.32
17,IG46,HTS119,1/1,A,BX,CAT17,47.1941,100.0
14,IG46,HTS119,1/1,B,BX,CAT17,173.045,1100.0
12,IG46,HTS119,1/1,A,BX,CAT17,15.7314,100.0
13,IG46,HTS119,1/1,A,BX,CAT17,62.9254,1.86
14,IG46,HTS119,1/1,A,BX,CAT17,47.1941,0.3
14,IG46,HTS119,1/1,A,BX,CAT17,62.9254,0.87
15,IG46,HTS119,1/1,A,BX,CAT17,188.7763,100.0
17,IG46,HTS119,1/1,A,BX,CAT17,62.9254,100.0
12,IG46,HTS119,1/1,B,BX,CAT17,62.9254,100.0
13,IG46,HTS119,1/1,B,BX,CAT17,220.2391,100.0
14,IG46,HTS119,1/1,B,BX,CAT17,62.9254,100.0
14,IG46,HTS119,1/1,B,BX,CAT17,314.6272,71.43
14,IG46,HTS119,1/1,B,BX,CAT17,62.9254,3.33
13,IG46,HTS119,1/1,A,BX,CAT17,78.6568,100.0
13,IG46,HTS119,1/1,A,BX,CAT17,-141.5823,-100.0
14,IG46,HTS119,1/1,A,BX,CAT17,409.0154,100.0
16,IG46,HTS119,1/1,A,BX,CAT17,-31.4627,-100.0
15,IG46,HTS121,1/1,C,PR,CAT17,276.9583,15.63
12,IG46,HTS121,1/1,C,PR,CAT17,-221.5667,-40.0
12,IG46,HTS121,1/1,C,PR,CAT17,443.1333,6.25
13,IG46,HTS121,1/1,B,PR,CAT17,221.5667,3.54
14,IG46,HTS121,1/1,B,PR,CAT17,609.3083,28.95
14,IG46,HTS121,1/1,B,PR,CAT17,-276.9583,-31.25
13,IG46,HTS119,1/1,A,PC,CAT17,18.0748,100.0
14,IG46,HTS119,1/1,A,PC,CAT17,-307.2711,-3.92
13,IG46,HTS119,1/1,A,PC,CAT17,722.9908,100.0
17,IG46,HTS119,1/1,A,PC,CAT17,-18.0748,-100.0
15,IG46,HTS119,1/1,A,PC,CAT17,1482.1311,182.22
15,IG46,HTS119,1/1,A,PC,CAT17,18.0748,100.0
12,IG46,HTS119,1/1,A,PC,CAT17,18.0748,100.0
13,IG46,HTS119,1/1,A,PC,CAT17,18.0748,3.33
12,IG46,HTS119,1/1,A,PC,CAT17,-197.8208,-100.0
13,IG46,HTS119,1/1,A,PC,CAT17,197.8208,3.85
14,IG46,HTS119,1/1,A,PC,CAT17,-54.2243,-50.0
14,IG46,HTS119,1/1,A,PC,CAT17,162.6729,100.0
14,IG46,HTS119,1/1,A,PC,CAT17,-36.1495,-100.0
14,IG46,HTS119,1/1,A,PC,CAT17,108.4486,0.62
15,IG46,HTS119,1/1,A,PC,CAT17,108.4486,100.0
17,IG46,HTS119,1/1,A,PC,CAT17,180.7477,100.0
15,IG46,HTS119,1/1,C,PC,CAT17,-58.3228,-0.55
14,IG46,HTS119,1/1,C,PC,CAT17,-1671.9211,-26.79
15,IG46,HTS119,1/1,C,PC,CAT17,1555.2754,100.0
13,IG46,HTS119,1/1,B,PC,CAT17,19.4409,100.0
13,IG46,HTS119,1/1,B,PC,CAT17,19.4409,100.0
13,IG46,HTS119,1/1,B,PC,CAT17,-252.7323,-19.12
14,IG46,HTS119,1/1,C,PC,CAT17,19.4409,100.0
15,IG46,HTS119,1/1,A,PC,CAT17,-19.4409,-0.72
14,IG46,HTS119,1/1,B,PC,CAT17,1360.866,179.49
12,IG46,HTS119,1/1,C,PC,CAT17,-699.8739,-12.59
14,IG46,HTS119,1/1,A,PC,CAT17,427.7007,100.0
14,IG46,HTS119,1/1,A,PC,CAT17,-816.5196,-100.0
28,IG61,HTS6,1/1,C,BX,CAT14,-563.45,-100.0
14,IG46,HTS119,1/1,C,PC,CAT17,-116.6457,-1.73
14,IG46,HTS119,1/1,C,PC,CAT17,-194.4094,-3.24
12,IG46,HTS119,1/1,C,PC,CAT17,428.9838,7.91
13,IG46,HTS119,1/1,C,PC,CAT17,-150.1443,-100.0
14,IG46,HTS119,1/1,C,PC,CAT17,150.1443,2.34
13,IG46,HTS119,1/1,C,PC,CAT17,-772.1708,-19.46
12,IG46,HTS119,1/1,C,PC,CAT17,-23.4982,-0.51
15,IG46,HTS119,1/1,C,PC,CAT17,281.9781,6.74
12,IG46,HTS119,1/1,C,PC,CAT17,2349.8178,82.64
15,IG46,HTS119,1/1,C,PC,CAT17,1057.4180000000001,20.93
12,IG46,HTS119,1/1,C,PC,CAT17,-506.8312,-84.34
13,IG46,HTS119,1/1,C,PC,CAT17,1737.7071,100.0
14,IG46,HTS119,1/1,C,PC,CAT17,-7.2404,-0.99
14,IG46,HTS119,1/1,C,PC,CAT17,-7.2404,-0.31
12,IG46,HTS119,1/1,C,PC,CAT17,579.2357,100.0
13,IG46,HTS119,1/1,C,PC,CAT17,-1737.7071,-99.17
15,IG46,HTS16,1/1,B,PR,CAT17,324.3453,100.0
15,IG46,HTS16,1/1,B,PR,CAT17,108.1151,100.0
15,IG46,HTS16,1/1,B,PR,CAT17,-324.3453,-11.32
16,IG46,HTS16,1/1,B,PR,CAT17,-54.0575,-5.26
12,IG46,HTS16,1/1,B,PR,CAT17,918.9782,15.18
14,IG46,HTS16,1/1,B,PR,CAT17,-5081.4091,-100.0
14,IG46,HTS16,1/1,B,PR,CAT17,5081.4091,100.0
16,IG46,HTS16,1/1,B,PR,CAT17,2648.8196,100.0
16,IG46,HTS16,1/1,B,PR,CAT17,-2648.8196,-100.0
12,IG46,HTS16,1/1,B,PR,CAT17,54.0575,1.28
16,IG46,HTS16,1/1,B,PR,CAT17,-216.2302,-3.45
17,IG46,HTS16,1/1,B,PR,CAT17,216.2302,133.33
13,IG46,HTS119,1/1,C,PR,CAT17,385.3939,14.61
13,IG46,HTS119,1/1,C,PR,CAT17,-59.2914,-100.0
16,IG46,HTS119,1/1,C,PR,CAT17,1334.0559,100.0
16,IG46,HTS119,1/1,C,PR,CAT17,-1274.7645,-100.0
16,IG46,HTS119,1/1,C,PR,CAT17,2371.6549,100.0
17,IG46,HTS119,1/1,B,PR,CAT17,-1304.4102,-75.86
12,IG46,HTS119,1/1,B,PR,CAT17,-81.877,-3.08
15,IG46,HTS119,1/1,A,PR,CAT17,20.4692,100.0
16,IG46,HTS119,1/1,A,PR,CAT17,-40.9385,-100.0
12,IG46,HTS119,1/1,C,PR,CAT17,40.9385,1.65
15,IG46,HTS119,1/1,B,PR,CAT17,184.2232,14.29
15,IG46,HTS119,1/1,B,PR,CAT17,163.7539,100.0
14,IG46,HTS119,1/1,B,PR,CAT17,-204.6924,-4.37
13,IG46,HTS119,1/1,B,PR,CAT17,40.9385,100.0
17,IG46,HTS119,1/1,B,PR,CAT17,122.8154,9.09
12,IG46,HTS119,1/1,A,PR,CAT17,-266.1001,-25.0
12,IG46,HTS119,1/1,A,PR,CAT17,-102.3462,-100.0
12,IG46,HTS119,1/1,A,PR,CAT17,982.5235,100.0
13,IG46,HTS119,1/1,A,PR,CAT17,245.6309,100.0
14,IG46,HTS119,1/1,A,PR,CAT17,-40.9385,-100.0
14,IG46,HTS119,1/1,B,PR,CAT17,-317.8903,-10.34
12,IG46,HTS119,1/1,B,PR,CAT17,-35.3211,-100.0
12,IG46,HTS119,1/1,B,PR,CAT17,-70.6423,-3.03
13,IG46,HTS119,1/1,B,PR,CAT17,-35.3211,-100.0
14,IG46,HTS119,1/1,B,PR,CAT17,-70.6423,-66.67
15,IG46,HTS119,1/1,B,PR,CAT17,247.248,7.69
14,IG46,HTS119,1/1,C,PR,CAT17,70.6423,100.0
14,IG46,HTS119,1/1,C,PR,CAT17,70.6423,1.08
15,IG46,HTS119,1/1,C,PR,CAT17,141.2846,3.15
13,IG46,HTS119,1/1,A,PR,CAT17,211.9269,8.0
15,IG46,HTS119,1/1,A,PR,CAT17,35.3211,100.0
16,IG46,HTS16,1/1,B,PR,CAT17,-2212.5617,-100.0
16,IG46,HTS16,1/1,B,PR,CAT17,2212.5617,48.35
13,IG46,HTS62,1/1,B,PR,CAT17,211.8954,7.55
14,IG46,HTS62,1/1,B,PR,CAT17,105.9477,100.0
13,IG46,HTS16,1/1,B,PR,CAT17,-150.8565,-100.0
14,IG46,HTS16,1/1,B,PR,CAT17,201.142,100.0
15,IG46,HTS16,1/1,B,PR,CAT17,-201.142,-3.17
14,IG46,HTS16,1/1,C,PR,CAT17,-3117.6821,-100.0
14,IG46,HTS16,1/1,C,PR,CAT17,3117.6821,100.0
16,IG46,HTS16,1/1,C,PR,CAT17,3475.4489,80.0
13,IG46,HTS16,1/1,C,PR,CAT17,-204.4382,-5.48
13,IG46,HTS16,1/1,B,PR,CAT17,107.3329,100.0
14,IG46,HTS16,1/1,B,PR,CAT17,53.6664,100.0
14,IG46,HTS119,1/1,C,PR,CAT17,174.2661,10.0
12,IG46,HTS119,1/1,C,PR,CAT17,87.1331,100.0
14,IG46,HTS119,1/1,C,PR,CAT17,261.3992,3.41
28,IG61,HTS6,1/1,A,BX,CAT14,676.5523,100.0
31,IG61,HTS6,1/1,A,BX,CAT14,2029.6569,27.27
31,IG61,HTS6,1/1,A,BX,CAT14,-2706.2092,-100.0
32,IG61,HTS6,1/1,A,BX,CAT14,1353.1046,100.0
14,IG46,HTS119,1/1,C,PR,CAT17,348.5322,4.82
13,IG46,HTS119,1/1,C,PR,CAT17,195.5165,2.31
12,IG46,HTS119,1/1,B,PR,CAT17,-130.3443,-9.52
12,IG46,HTS119,1/1,B,PR,CAT17,-5344.1174,-31.3
13,IG46,HTS119,1/1,B,PR,CAT17,782.066,100.0
13,IG46,HTS119,1/1,B,PR,CAT17,1303.4433,100.0
13,IG46,HTS119,1/1,B,PR,CAT17,195.5165,100.0
14,IG46,HTS119,1/1,B,PR,CAT17,-130.3443,-1.79
16,IG46,HTS119,1/1,C,PR,CAT17,-220.3477,-10.26
17,IG46,HTS119,1/1,C,PR,CAT17,220.3477,3.13
12,IG46,HTS119,1/1,C,PR,CAT17,440.6954,100.0
13,IG46,HTS119,1/1,C,PR,CAT17,881.3908,34.04
12,IG46,HTS119,1/1,C,PR,CAT17,-110.1739,-2.94
12,IG46,HTS119,1/1,C,PR,CAT17,110.1739,100.0
15,IG46,HTS119,1/1,C,PR,CAT17,-661.0431,-17.65
16,IG46,HTS119,1/1,C,PR,CAT17,9860.5598,100.0
16,IG46,HTS119,1/1,C,PR,CAT17,-9915.6467,-100.0
15,IG46,HTS119,1/1,C,PR,CAT17,220.3477,100.0
16,IG46,HTS119,1/1,C,PR,CAT17,-220.3477,-5.48
17,IG46,HTS119,1/1,C,PR,CAT17,220.3477,3.88
17,IG46,HTS119,1/1,C,PR,CAT17,-220.3477,-3.96
12,IG46,HTS119,1/1,B,PR,CAT17,110.1739,4.08
15,IG46,HTS119,1/1,B,PR,CAT17,55.0869,100.0
13,IG46,HTS119,1/1,C,PR,CAT17,110.113,100.0
13,IG46,HTS119,1/1,C,PR,CAT17,-110.113,-2.09
12,IG46,HTS119,1/1,B,PR,CAT17,660.6781,16.11
12,IG46,HTS119,1/1,B,PR,CAT17,220.226,5.41
13,IG46,HTS119,1/1,C,PR,CAT17,82.5848,1.37
14,IG46,HTS119,1/1,C,PR,CAT17,-27.5283,-25.0
12,IG46,HTS119,1/1,B,PR,CAT17,110.113,100.0
12,IG46,HTS119,1/1,C,PR,CAT17,-55.0565,-50.0
14,IG46,HTS119,1/1,C,PR,CAT17,192.6978,3.91
15,IG46,HTS119,1/1,B,PC,CAT17,136.0676,6.98
15,IG46,HTS119,1/1,C,PC,CAT17,-5.6695,-25.0
13,IG46,HTS119,1/1,C,PC,CAT17,-34.0169,-100.0
15,IG46,HTS119,1/1,C,PC,CAT17,51.0253,6.43
13,IG46,HTS119,1/1,C,PC,CAT17,-5.6695,-14.29
13,IG46,HTS119,1/1,C,PC,CAT17,11.7485,100.0
13,IG46,HTS119,1/1,C,PC,CAT17,-587.4273,-100.0
13,IG46,HTS119,1/1,C,PC,CAT17,440.5705,192.31
18,IG46,HTS66,1/1,A,BX,CAT17,567.19,14.29
19,IG46,HTS66,1/1,A,BX,CAT17,-1134.38,-14.29
19,IG46,HTS66,1/1,A,BX,CAT17,-1459.614,-100.0
19,IG46,HTS66,1/1,A,BX,CAT17,8757.6838,200.0
18,IG46,HTS66,1/1,A,BX,CAT17,-1459.614,-100.0
18,IG46,HTS66,1/1,A,BX,CAT17,1459.614,100.0
19,IG46,HTS66,1/1,A,BX,CAT17,-7298.0698,-100.0
18,IG46,HTS66,1/1,A,BX,CAT17,729.807,9.09
19,IG46,HTS66,1/1,A,BX,CAT17,-729.807,-100.0
19,IG46,HTS66,1/1,A,BX,CAT17,-11676.9117,-100.0
19,IG46,HTS66,1/1,A,BX,CAT17,11676.9117,100.0
15,IG46,HTS119,1/1,C,PC,CAT17,-566.9483,-100.0
15,IG46,HTS119,1/1,C,PC,CAT17,754.0412,84.71
32,IG61,HTS6,1/1,A,BX,CAT14,-3382.7615,-71.43
33,IG61,HTS6,1/1,A,BX,CAT14,676.5523,100.0
20,IG46,HTS66,1/1,A,BX,CAT17,1205.2483,20.0
20,IG46,HTS66,1/1,A,BX,CAT17,1207.9268,50.0
20,IG46,HTS66,1/1,A,BX,CAT17,1450.3153,100.0
20,IG46,HTS66,1/1,A,BX,CAT17,-1928.3971,-12.5
20,IG46,HTS66,1/1,A,BX,CAT17,-3856.7943,-100.0
25,IG46,HTS66,1/1,A,BX,CAT17,5785.1914,100.0
12,IG46,HTS15,1/1,C,PC,CAT16,-415.5882,-7.89
13,IG46,HTS15,1/1,C,PC,CAT16,415.5882,100.0
13,IG46,HTS15,1/1,C,PC,CAT16,-547.1912,-24.76
15,IG46,HTS15,1/1,C,PC,CAT16,-8.3144,-0.22
12,IG46,HTS119,1/1,A,PC,CAT17,-65.8305,-1.19
13,IG46,HTS15,1/1,C,PC,CAT16,-277.0588,-3.45
15,IG46,HTS15,1/1,C,PC,CAT16,-648.521,-4.82
14,IG46,HTS119,1/1,B,PC,CAT17,2019.9807,100.0
12,IG46,HTS119,1/1,A,PC,CAT17,-106.2323,-2.53
15,IG46,HTS119,1/1,A,PC,CAT17,8.8527,100.0
15,IG46,HTS119,1/1,A,PC,CAT17,212.4646,4.63
12,IG46,HTS119,1/1,A,PC,CAT17,88.5269,76.92
12,IG46,HTS119,1/1,A,PC,CAT17,-168.2012,-100.0
12,IG46,HTS119,1/1,A,PC,CAT17,2115.7937,100.0
15,IG46,HTS119,1/1,A,PC,CAT17,-159.3485,-100.0
15,IG46,HTS119,1/1,A,PC,CAT17,-3992.5647,-25.93
13,IG46,HTS119,1/1,A,PC,CAT17,8.8527,0.32
15,IG46,HTS119,1/1,A,PC,CAT17,17.7054,100.0
15,IG46,HTS119,1/1,A,PC,CAT17,8640.2287,110.66
15,IG46,HTS119,1/1,A,PC,CAT17,17.7054,100.0
12,IG46,HTS119,1/1,A,PC,CAT17,256.7281,100.0
12,IG46,HTS119,1/1,A,PC,CAT17,-88.5269,-100.0
15,IG46,HTS119,1/1,A,PC,CAT17,407.2239,100.0
15,IG46,HTS119,1/1,A,PC,CAT17,-123.9377,-2.12
12,IG46,HTS119,1/1,A,PC,CAT17,17.7054,15.38
13,IG46,HTS119,1/1,A,PC,CAT17,88.5269,100.0
13,IG46,HTS119,1/1,A,PC,CAT17,-17.7054,-0.57
17,IG56,HTS119,1/1,B,PC,CAT17,-659.0159,-100.0
17,IG56,HTS119,1/1,B,PC,CAT17,878.6878,25.0
17,IG56,HTS119,1/1,B,PC,CAT17,1048.9793,100.0
17,IG56,HTS119,1/1,B,PC,CAT17,209.7959,100.0
16,IG56,HTS119,1/1,B,PC,CAT17,1110.0415,100.0
17,IG56,HTS119,1/1,B,PC,CAT17,1554.0581,100.0
17,IG56,HTS119,1/1,C,PC,CAT17,203.4903,12.5
18,IG56,HTS119,1/1,A,PC,CAT17,2252.1421,100.0
18,IG56,HTS119,1/1,A,PC,CAT17,965.2038,100.0
18,IG56,HTS119,1/1,A,PC,CAT17,321.7346,100.0
19,IG56,HTS119,1/1,A,PC,CAT17,-965.2038,-50.0
19,IG56,HTS119,1/1,B,PC,CAT17,286.414,100.0
19,IG56,HTS119,1/1,B,PC,CAT17,-286.414,-20.0
19,IG56,HTS119,1/1,B,PC,CAT17,1432.07,100.0
18,IG56,HTS119,1/1,A,PC,CAT17,-274.7795,-100.0
19,IG56,HTS119,1/1,B,PC,CAT17,-2687.8139,-100.0
19,IG56,HTS119,1/1,B,PC,CAT17,2687.8139,100.0
19,IG56,HTS119,1/1,B,PC,CAT17,-268.7814,-100.0
19,IG56,HTS119,1/1,B,PC,CAT17,268.7814,100.0
18,IG56,HTS119,1/1,B,PC,CAT17,421.8085,100.0
19,IG56,HTS119,1/1,B,PC,CAT17,-721.8663,-100.0
19,IG56,HTS119,1/1,B,PC,CAT17,721.8663,100.0
20,IG56,HTS119,1/1,B,PC,CAT17,3609.3317,100.0
19,IG56,HTS119,1/1,B,PC,CAT17,-3475.0665,-100.0
19,IG56,HTS119,1/1,B,PC,CAT17,3475.0665,100.0
18,IG56,HTS119,1/1,B,PC,CAT17,389.2013,100.0
18,IG56,HTS119,1/1,B,PC,CAT17,-389.2013,-100.0
18,IG56,HTS119,1/1,C,PC,CAT17,683.783,25.0
18,IG56,HTS119,1/1,C,PC,CAT17,-683.783,-100.0
20,IG56,HTS119,1/0,C,PC,CAT17,447.9364,11.11
16,IG56,HTS119,1/0,C,PC,CAT17,408.3483,100.0
17,IG56,HTS119,1/0,C,PC,CAT17,-408.3483,-50.0
19,IG56,HTS119,1/0,B,PC,CAT17,345.77,100.0
19,IG56,HTS119,1/0,B,PC,CAT17,345.77,100.0
19,IG56,HTS119,1/0,B,PC,CAT17,-1037.31,-50.0
19,IG56,HTS119,1/0,B,PC,CAT17,691.54,100.0
18,IG56,HTS119,1/0,C,PC,CAT17,450.1478,100.0
18,IG56,HTS119,1/0,C,PC,CAT17,450.1478,100.0
18,IG56,HTS119,1/0,C,PC,CAT17,2789.9787,100.0
18,IG56,HTS119,1/0,C,PC,CAT17,-2789.9787,-100.0
14,IG56,HTS15,1/0,C,PC,CAT17,133.9121,12.5
11,IG56,HTS15,1/0,C,PC,CAT17,66.9561,1.28
12,IG56,HTS15,1/0,C,PC,CAT17,-602.6046,-10.84
14,IG56,HTS15,1/0,C,PC,CAT17,-60.2605,-90.0
17,IG56,HTS119,1/0,C,PC,CAT17,173.5197,10.0
18,IG56,HTS119,1/0,C,PC,CAT17,233.8171,100.0
19,IG56,HTS119,1/0,C,PC,CAT17,291.8195,33.33
17,IG56,HTS119,1/1,C,PC,CAT17,446.0123,100.0
19,IG56,HTS119,1/1,C,PC,CAT17,-892.0247,-100.0
19,IG56,HTS119,1/1,C,PC,CAT17,1338.037,100.0
18,IG56,HTS119,1/1,B,PC,CAT17,322.5918,100.0
